id_producto,producto,categoria,subcategoria,ipc_codigo_final,semantic_score,auto_accept,bb/ss,grupo
104013,Gel Sanitizador Carissa Kids 360 ml,cuidado del bebe,kids,5610109,0.8469061255455017,False,desinfectantes,"muebles, bienes y servicios domesticos"
104014,Shampoo Fixer Anticaspa 340 ml,cuidado personal,cuidado del cabello,5610120,0.8422511219978333,False,suavizante de ropa,"muebles, bienes y servicios domesticos"
104015,Shampoo Fixer Total Clean 3En1 340 ml,cuidado personal,cuidado del cabello,5610188,0.8400000333786011,False,detergentes para lavar vidrio/porcelana/vajilla,"muebles, bienes y servicios domesticos"
104016,Shampoo Fixer Deep Clean Cabello Graso 340 ml,cuidado personal,cuidado del cabello,5610119,0.8513544797897339,False,detergente liquido saca grasa,"muebles, bienes y servicios domesticos"
104017,Jabon Liquido Carissa Lavanda 5 L,cuidado personal,cuidado de la piel,5610119,0.8450086712837219,False,detergente liquido saca grasa,"muebles, bienes y servicios domesticos"
104018,Jabon Liquido Carissa Marino 5 L,cuidado personal,cuidado de la piel,5610119,0.8453965187072754,False,detergente liquido saca grasa,"muebles, bienes y servicios domesticos"
104019,Jabon Liquido Carissa Fruto De Bosque 5 L,cuidado personal,cuidado de la piel,5610112,0.8404844403266907,False,jabon,"muebles, bienes y servicios domesticos"
104056,Jabon Barra Huracan Limon 220 gr,cuidado del hogar,limpieza de la ropa,5610118,0.8690242767333984,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104057,Jabon Barra Huracan Ropa Delicada 220 gr,cuidado del hogar,limpieza de la ropa,5610113,0.8613141775131226,False,lavandina,"muebles, bienes y servicios domesticos"
104058,Jabon Barra Huracan Floral 220 gr,cuidado del hogar,limpieza de la ropa,5610118,0.8649342060089111,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104061,Tratamiento Facil Babaria Antimancha 30,cuidado personal,cuidado de la piel,5610118,0.8446564078330994,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104062,Contorno Babaria de Ojos Antimanchas 12 ml,cuidado personal,cuidado de la piel,5610118,0.834604799747467,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104063,Crema Facial Babaria Acido Hialuronico 50 ml,cuidado personal,cuidado de la piel,1180403,0.8365657329559326,False,,
104064,Crema Facial Babaria Vitamina C 50 ml,cuidado personal,cuidado de la piel,1180403,0.8317942023277283,False,,
104067,Gel de Baño Babaria Leche Coco Vainilla,cuidado personal,cuidado de la piel,1170136,0.8528232574462891,False,,
104071,Toallitas Desmaquilladoras Babaria Aloe,cuidado personal,cuidado del adulto,5610203,0.8568838238716125,False,esponjas para lavar vajilla,"muebles, bienes y servicios domesticos"
104090,Acondicionador Skala Oleo Coco 1 kg,cuidado personal,cuidado del cabello,5610202,0.8326156735420227,False,,
104095,Acondicionador Skala Coctel Brasil 1 kg,cuidado personal,cuidado del cabello,1180403,0.8322203755378723,False,,
104157,Ice Tea Hindu Limon Light 300 gr,bebidas,refrescos en polvo,11110807,0.863196849822998,False,refrescos hervidos no alcoholicos,alimentos y bebidas consumidos fuera del hogar
104210,Pañal Adulto Plenitud Clasico XG 20 un,cuidado personal,cuidado del adulto,5610109,0.8446363806724548,False,desinfectantes,"muebles, bienes y servicios domesticos"
104211,Toallas Higienicas Kotex Puro Ultrafina 10 un,cuidado personal,cuidado familiar,5610303,0.8691773414611816,False,servilletas de papel/papel absorbente,"muebles, bienes y servicios domesticos"
104212,Toallas Higienicas Kotex Puro Ultrafina 30 un,cuidado personal,cuidado familiar,5610303,0.8688653707504272,False,servilletas de papel/papel absorbente,"muebles, bienes y servicios domesticos"
104214,Jabon Barra Nova Pink Rose 100 gr,cuidado personal,cuidado de la piel,5610112,0.8425034880638123,False,jabon,"muebles, bienes y servicios domesticos"
104215,Jabon Barra Nova White 100 gr,cuidado personal,cuidado de la piel,5610112,0.8484195470809937,False,jabon,"muebles, bienes y servicios domesticos"
104216,Jabon Barra Lexi Romatic 120 gr,cuidado personal,cuidado de la piel,5610112,0.8446385264396667,False,jabon,"muebles, bienes y servicios domesticos"
104217,Jabon Barra Lexi Fresh Apple 120 gr,cuidado personal,cuidado de la piel,5610112,0.8450218439102173,False,jabon,"muebles, bienes y servicios domesticos"
104218,Jabon Barra Lexi Creamy White 120 gr,cuidado personal,cuidado de la piel,5610112,0.8408849239349365,False,jabon,"muebles, bienes y servicios domesticos"
104219,Jabon Barra Nova Grape 150 gr,cuidado personal,cuidado de la piel,5610112,0.8501386642456055,False,jabon,"muebles, bienes y servicios domesticos"
104221,Jaboncillo Barra Lexi Milk Cream 70 gr,cuidado personal,cuidado de la piel,1140101,0.8547508716583252,False,,
104225,Jabon Barra Nova Lemon Citrus 150 gr,cuidado personal,cuidado de la piel,5610112,0.8534703254699707,False,jabon,"muebles, bienes y servicios domesticos"
104226,Jabon Barra Nova Green Apple 150 gr,cuidado personal,cuidado de la piel,5610112,0.8511862754821777,False,jabon,"muebles, bienes y servicios domesticos"
104227,Jabon Barra Nova Strawberry 150 gr,cuidado personal,cuidado de la piel,5610112,0.8455540537834167,False,jabon,"muebles, bienes y servicios domesticos"
104228,Jabon Barra Nova Strawberry 75 gr,cuidado personal,cuidado de la piel,5610112,0.846650242805481,False,jabon,"muebles, bienes y servicios domesticos"
104229,Jabon Barra Nova Grape 75 gr,cuidado personal,cuidado de la piel,5610112,0.848730206489563,False,jabon,"muebles, bienes y servicios domesticos"
104230,Jabon Barra Nova Lemon Citrus 75 gr,cuidado personal,cuidado de la piel,5610112,0.8531941175460815,False,jabon,"muebles, bienes y servicios domesticos"
104231,Jabon Barra Nova Green Apple 75 gr,cuidado personal,cuidado de la piel,5610112,0.8495573401451111,False,jabon,"muebles, bienes y servicios domesticos"
104250,Arroz Grano Real 1 kg,abarrotes,basicos,1110301,0.8507978916168213,False,arroz,alimentos y bebidas no alcoholicas
104251,Arroz Gaviota Premium 1 kg,abarrotes,basicos,1110301,0.835536539554596,False,arroz,alimentos y bebidas no alcoholicas
104252,Arroz Gaviota Premium 5 kg,abarrotes,basicos,1110301,0.8301210999488831,False,arroz,alimentos y bebidas no alcoholicas
104253,Arroz Grano Real 5 kg,abarrotes,basicos,1110301,0.8428491353988647,False,arroz,alimentos y bebidas no alcoholicas
104260,"Edulcorante  Equal Sucralosa 50 un
",abarrotes,dieteticos y saludables,1180402,0.8670200109481812,False,caramelos/dulces,alimentos y bebidas no alcoholicas
104261,"Edulcorante  Equal Sucralosa 100 un
",abarrotes,dieteticos y saludables,1180402,0.8641684055328369,False,caramelos/dulces,alimentos y bebidas no alcoholicas
104262,"Edulcorante  Sucaryl Sucralosa 180 ml
",abarrotes,dieteticos y saludables,1180101,0.8689066171646118,False,azucar,alimentos y bebidas no alcoholicas
104263,"Edulcorante  Equal Sucralosa 500 un
",abarrotes,dieteticos y saludables,1180402,0.865665853023529,False,caramelos/dulces,alimentos y bebidas no alcoholicas
104414,Bebida Ice 51 Balde Metalico 10 un,bebidas,licores,1220201,0.8501673936843872,False,,
104535,Galleta Babley Kesitas 125 gr,abarrotes,galletas,1110103,0.8642798066139221,False,galletas,alimentos y bebidas no alcoholicas
104550,Ajinomix Apanar Pollo Pescado 96 gr,abarrotes,condimentos y legumbres,1170107,0.849236786365509,False,apio,alimentos y bebidas no alcoholicas
104560,Tinte Retocador de Raiz Nutrisse Tono 71 Rubio Cenizos,cuidado personal,cuidado del cabello,5610120,0.8195487260818481,False,,
104561,Tinte Retocador de Raiz Nutrisse Tono 70 Rubio,cuidado personal,cuidado del cabello,5610120,0.8292394280433655,False,,
104562,Tinte Retocador de Raiz Nutrisse Tono 60 Rubio Oscuro,cuidado personal,cuidado del cabello,5610120,0.8209038972854614,False,,
104563,Tinte Retocador de Raiz Nutrisse Tono 50 Castaño Claro,cuidado personal,cuidado del cabello,1120801,0.8175275921821594,False,,
104564,Tinte Retocador de Raiz Nutrisse Tono 40 Castaño,cuidado personal,cuidado del cabello,1120801,0.8271942734718323,False,,
104565,Tinte Retocador de Raiz Nutrisse Tono 10 Negro Intenso,cuidado personal,cuidado del cabello,5610120,0.814267635345459,False,,
104567,Tinte Retocador de Raiz Nutrisse Tono 30 Castaño Oscuro,cuidado personal,cuidado del cabello,1180403,0.8178684711456299,False,,
104568,Pack Tinte Excellence Tono 5 + Neceser Loreal,cuidado personal,cuidado del cabello,5610118,0.8361103534698486,False,,
104600,Limpiador Sapolio Limpia Todo Melon 1800 ml,cuidado del hogar,limpieza de living y ropero,5610118,0.853122353553772,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104601,Limpiador Limpia Todo Sapolio Coco 1800 ml,cuidado del hogar,limpieza de living y ropero,5610118,0.84993577003479,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104603,Detergente Liquido Todo Brillo Bebe 3.7 L,cuidado del hogar,limpieza de la ropa,5610118,0.8778890371322632,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104605,Detergente Liquido Todo Brillo Bebe 1.7 L,cuidado del hogar,limpieza de la ropa,5610118,0.8775115609169006,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104606,Detergente Liquido Todo Brillo Bebe Doypack 800 ml,cuidado del hogar,limpieza de la ropa,5610118,0.869933545589447,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104607,Detergente Liquido Todo Brillo Floral 3.7 L,cuidado del hogar,limpieza de la ropa,5610119,0.8762127757072449,False,detergente liquido saca grasa,"muebles, bienes y servicios domesticos"
104608,Detergente Liquido Todo Brillo Floral 1.7 L,cuidado del hogar,limpieza de la ropa,5610118,0.8752369284629822,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104609,Detergente Liquido Todo Brillo Quitamanchas 2en1,cuidado del hogar,limpieza de la ropa,5610118,0.8788791298866272,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104610,Quitamanchas Todo Brillo 500 gr,cuidado del hogar,limpieza de la ropa,5610118,0.866898238658905,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104611,Jabon Liquido Carissa Kids Frutos Rojo Espumoso,cuidado del bebe,kids,1220301,0.8428677320480347,False,,
104613,Suavizante Ropa Todo Brillo Bebe Delicado 1.7 L,cuidado del hogar,limpieza de la ropa,5610120,0.8784099817276001,False,suavizante de ropa,"muebles, bienes y servicios domesticos"
104614,Suavizante Ropa Todo Brillo Suavidad De Algodón 1.7 L,cuidado del hogar,limpieza de la ropa,5610120,0.8770796656608582,False,suavizante de ropa,"muebles, bienes y servicios domesticos"
104615,Suavizante Ropa Todo Brillo Floral 1.7 L,cuidado del hogar,limpieza de la ropa,5610120,0.8810310363769531,False,suavizante de ropa,"muebles, bienes y servicios domesticos"
104616,Suavizante Ropa Todo Brillo Bebe Delicado 3.7 L,cuidado del hogar,limpieza de la ropa,5610120,0.8776826858520508,False,suavizante de ropa,"muebles, bienes y servicios domesticos"
104617,Suavizante Ropa Todo Brillo Suavidad De Algodón 3.7 L,cuidado del hogar,limpieza de la ropa,5610120,0.8774188756942749,False,suavizante de ropa,"muebles, bienes y servicios domesticos"
104618,Detergente Liquido Todo Brillo Quitamanchas Doypack,cuidado del hogar,limpieza de la ropa,5610118,0.8775885105133057,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104619,Quitamanchas Todo Brillo 1.7 L,cuidado del hogar,limpieza de la ropa,5610118,0.86655592918396,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104628,Detergente Liquido Todo Brillo Floral Doypack 900 ml,cuidado del hogar,limpieza de la ropa,5610118,0.8679136633872986,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104629,Jabon Espuma Carissa Fusion Tropical,cuidado personal,cuidado de la piel,5610112,0.8464204668998718,False,jabon,"muebles, bienes y servicios domesticos"
104630,Crema Goicoechea Citricos Cafeina 400 ml,aseo personal,cuidado de la piel,1180403,0.8478016257286072,False,,
104631,Crema Goicoechea Mentol Centella Asiat,cuidado personal,cuidado de la piel,1180403,0.8511345386505127,False,,
104633,Paño Tottes Jumbo Microfibra Azul 1 un,cuidado del hogar,accesorios del hogar,5610109,0.8432394862174988,False,desinfectantes,"muebles, bienes y servicios domesticos"
104634,Papel Toalla Cocina Seda Interfoliado 1 un 200 Toallas,cuidado del hogar,limpieza de cocina,5610303,0.8619084358215332,False,servilletas de papel/papel absorbente,"muebles, bienes y servicios domesticos"
104635,Gel de Mano Carissa 110 ml,cuidado personal,cuidado de la piel,5610416,0.8475960493087769,False,,
104636,Shampoo Head Shoulders Revitalizacion Argan 375 ml,cuidado personal,cuidado del cabello,5610109,0.8325721025466919,False,desinfectantes,"muebles, bienes y servicios domesticos"
104637,Suavizante Ropa Todo Brillo Floral 3.7 L,cuidado del hogar,limpieza de la ropa,5610120,0.881179690361023,False,suavizante de ropa,"muebles, bienes y servicios domesticos"
104638,Limpiador Sapolio Limpia Todo Coco 900 ml,cuidado del hogar,limpieza de living y ropero,5610118,0.851192831993103,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104678,Cerveza Paulaner Weissbier 500 ml,bebidas,cervezas,2130101,0.8508562445640564,False,cerveza,bebidas alcoholicas y tabaco
104681,Tinte Casting Tono 200 Negro,cuidado personal,cuidado del cabello,5610120,0.8336502909660339,False,suavizante de ropa,"muebles, bienes y servicios domesticos"
104682,Tinte Casting Tono 535 Chocolate,cuidado personal,cuidado del cabello,1180401,0.8318790793418884,False,,
104683,Tinte Castin Tono 630 Caramelo,cuidado personal,cuidado del cabello,1180402,0.8307996988296509,False,,
104720,Tinte Retocador de Raiz Nutrisse Tono 20 Negro,cuidado personal,cuidado del cabello,5610120,0.8241114616394043,False,,
104721,Tinte Retocador de Raiz Nutrisse Tono 67 Castaño Chocolate,cuidado personal,cuidado del cabello,1180401,0.8209587335586548,False,,
104749,Jabon Barra Cavallaro Coco Verbena 3 un 90 gr,cuidado personal,cuidado de la piel,5610112,0.8365654945373535,False,jabon,"muebles, bienes y servicios domesticos"
104750,Acondicionador Sedal Colageno Vitamina C 650 ml,cuidado personal,cuidado del cabello,1120801,0.8335227370262146,False,,
104751,Acondicionador Sedal Hialuronico vitamina A 650 ml,cuidado personal,cuidado del cabello,1120801,0.842921257019043,False,,
104753,Shampoo Sedal Colageno Vitamina C 340 ml,cuidado personal,cuidado del cabello,1120801,0.834007978439331,False,,
104754,Shampoo Sedal Hialuronico Vitamina A 340 ml,cuidado personal,cuidado del cabello,1120801,0.8418984413146973,False,,
104757,Shampoo Sedal Hialuronico Vitamina A 650 ml,cuidado personal,cuidado del cabello,1120801,0.8388274908065796,False,,
104758,Shampoo Sedal Colageno Vitamina C 650 ml,cuidado personal,cuidado del cabello,5610118,0.830937922000885,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104771,Caramelo Mentolitas Casal 25 gr,abarrotes,golosinas - varias,1180402,0.8561556339263916,False,caramelos/dulces,alimentos y bebidas no alcoholicas
104775,Caramelo Casal Frutix Surtido 150 gr,abarrotes,golosinas - varias,1180402,0.8572670221328735,False,caramelos/dulces,alimentos y bebidas no alcoholicas
104796,Toallas Humedas Doctor Babys Nina 100 un,cuidado del bebe,cuidado del bebe,3120501,0.8435876369476318,False,prendas de vestir para bebe,prendas de vestir y calzado
104797,Jabon Barra Protex Carbon Detox 6 un 110 gr,cuidado personal,cuidado de la piel,5610112,0.834922730922699,False,jabon,"muebles, bienes y servicios domesticos"
104798,Jabon Barra Protex Carbon Detox 3 un 110 gr,cuidado personal,cuidado de la piel,5610112,0.834678053855896,False,jabon,"muebles, bienes y servicios domesticos"
104799,Pasta Dental Colgate Carbon Activado 3 un 75 ml,cuidado personal,cuidado bucal,5520388,0.8393824100494385,False,"pilas (tradicionales, alcalinas, recargables)","muebles, bienes y servicios domesticos"
104800,Pasta Dental Colgate Carbon Activado 150 ml,cuidado personal,cuidado bucal,5610109,0.8400347232818604,False,desinfectantes,"muebles, bienes y servicios domesticos"
104802,Cepillo Dental Condor Hotwheels Ref 3176,cuidado del bebe,kids,5610201,0.85065096616745,False,cepillos de ropa/de limpieza/de calzado,"muebles, bienes y servicios domesticos"
104803,Lavavajilla Poderoso Pack 1100 ml,cuidado del hogar,limpieza de cocina,5610188,0.8658714890480042,False,detergentes para lavar vidrio/porcelana/vajilla,"muebles, bienes y servicios domesticos"
104804,Limpiador de Vidrio Poderoso 2 un 940 ml,cuidado del hogar,limpieza de living y ropero,5610109,0.8722642660140991,False,desinfectantes,"muebles, bienes y servicios domesticos"
104805,Limpiador Desgrasante Poderoso Multiuso Pack 940 ml,cuidado del hogar,limpieza de cocina,5610119,0.8731880784034729,False,detergente liquido saca grasa,"muebles, bienes y servicios domesticos"
104806,Toallas Higienicas Nosotras Dia Noche 8 un,cuidado personal,cuidado familiar,5200304,0.8832926750183105,False,,
104807,Toallas Higienicas Nosotras Tela Gel 36 un,cuidado personal,cuidado familiar,5200304,0.8803215622901917,False,toallas,"muebles, bienes y servicios domesticos"
104808,Repelente Off Aerosol Family 170 ml,cuidado del hogar,productos americanos,5610111,0.8529423475265503,False,insecticida,"muebles, bienes y servicios domesticos"
104809,Mascarilla Capilar Babaria Coco 400 ml,cuidado personal,cuidado del cabello,1180403,0.845396876335144,False,,
104810,Paño Tottes Jumbo Microfibra Gris 1 un,cuidado del hogar,accesorios del hogar,5610109,0.847287654876709,False,desinfectantes,"muebles, bienes y servicios domesticos"
104920,Cloracion Saludable Premium 5 L,cuidado del hogar,limpieza de banos,5610109,0.8727987408638,False,desinfectantes,"muebles, bienes y servicios domesticos"
104921,Insecticida Titane Ecomadera Termitas 600 ml,cuidado del hogar,insecticidas,5610111,0.8762120008468628,False,insecticida,"muebles, bienes y servicios domesticos"
104922,Banda Depiladora Millefiori Axilas,cuidado personal,cuidado de la piel,5610201,0.8547101020812988,False,,
104923,Banda Depiladora Millefiori Corporal,cuidado personal,cuidado de la piel,5610109,0.8497908115386963,False,,
104924,Banda Depiladora Millefiori Facial,cuidado personal,cuidado de la piel,5610109,0.8540604114532471,False,,
104926,Shampoo Fructis Hair Food Sandia 300 ml,cuidado personal,cuidado del cabello,1160170,0.8536930680274963,False,,
104927,Acondicionador Fructis Hair Food Sandia 300 ml,cuidado personal,cuidado del cabello,1160170,0.8560493588447571,False,,
104928,Mascarilla Fructis Hair Food Sandia 350 ml,cuidado personal,cuidado del cabello,1160170,0.8534324765205383,False,,
104931,Bolsa Basura Fie Stick Cierre Facil 50 un 23x30 cm,cuidado del hogar,accesorios del hogar,5610488,0.8712603449821472,False,bolsas para basura/bolsas plasticas,"muebles, bienes y servicios domesticos"
104932,Bolsa Five Stick Cierra Facil 50x8x12cm  50 un,cuidado del hogar,accesorios del hogar,5610488,0.854535698890686,False,bolsas para basura/bolsas plasticas,"muebles, bienes y servicios domesticos"
104933,Bolsa Five Stick Cierra Facil 50x10x15cm 50 un,cuidado del hogar,accesorios del hogar,5610488,0.8584280014038086,False,bolsas para basura/bolsas plasticas,"muebles, bienes y servicios domesticos"
104934,Bolsa Five Stick Cierra Facil 50x15x20cm 50 un,cuidado del hogar,accesorios del hogar,5610488,0.8608245849609375,False,bolsas para basura/bolsas plasticas,"muebles, bienes y servicios domesticos"
104935,Shampoo Elvive Hidrahialuronico 680 ml,cuidado personal,cuidado del cabello,5610118,0.8341711759567261,False,,
104936,Shampoo Elvive Hidrahialuronico 370 ml,cuidado personal,cuidado del cabello,5610118,0.8318861722946167,False,,
104937,Acondicionador Elvive Hidra Hialuronico 680 ml,cuidado personal,cuidado del cabello,1120801,0.8352099061012268,False,,
104938,Acondicionador Elvive Hidra Hialuronico 370 ml,cuidado personal,cuidado del cabello,1120801,0.8366343379020691,False,,
104939,Crema para Peinar Elvive Hidrahialuronico 300 ml,cuidado personal,cuidado del cabello,5610118,0.8310728073120117,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104940,Bolsa Five Stick Cierra Facil 15x15x18cm 15 un,cuidado del hogar,accesorios del hogar,5610488,0.8626049757003784,False,bolsas para basura/bolsas plasticas,"muebles, bienes y servicios domesticos"
104941,Bolsa Five Stick Cierra Facil 50x5x6cm 50 un,cuidado del hogar,accesorios del hogar,5610488,0.8619389533996582,False,bolsas para basura/bolsas plasticas,"muebles, bienes y servicios domesticos"
104942,Bolsa Five Stick Cierra Facil 50x7x8cm 50 un,cuidado del hogar,accesorios del hogar,5610488,0.8554750680923462,False,bolsas para basura/bolsas plasticas,"muebles, bienes y servicios domesticos"
104944,Bolsa Five Stick Cierra Facil 15x12x15cm 15 un,cuidado del hogar,accesorios del hogar,5610488,0.8620898127555847,False,bolsas para basura/bolsas plasticas,"muebles, bienes y servicios domesticos"
104945,Bolsa Basura Fie Stick Slider Cierre Facil 15 un 18x23 cm,cuidado del hogar,accesorios del hogar,5610488,0.8689264059066772,False,bolsas para basura/bolsas plasticas,"muebles, bienes y servicios domesticos"
104947,Bolsa Five Stick Cierra Facil 16x17x18cm 16 un,cuidado del hogar,accesorios del hogar,5610488,0.8624467253684998,False,bolsas para basura/bolsas plasticas,"muebles, bienes y servicios domesticos"
104950,Bolsa Five Stick Cierra Facil 50x18x25cm 50 un,cuidado del hogar,accesorios del hogar,5610488,0.858734130859375,False,bolsas para basura/bolsas plasticas,"muebles, bienes y servicios domesticos"
104951,Colgador Five Stick Con Adhesivo 4 un,cuidado del hogar,accesorios del hogar,5610111,0.8516974449157715,False,insecticida,"muebles, bienes y servicios domesticos"
104952,Colgador Five Stick Con Adhesivo 8 un,cuidado del hogar,accesorios del hogar,5610109,0.8480044603347778,False,desinfectantes,"muebles, bienes y servicios domesticos"
104987,Crema para Peinar Revive Curly 250 ML,cuidado personal,cuidado del cabello,5610118,0.8321083188056946,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
104988,Shampoo Pantene Colageno 510 ml,cuidado personal,cuidado del cabello,5610109,0.8321285247802734,False,desinfectantes,"muebles, bienes y servicios domesticos"
104989,Acondicionador Pantene Colageno 510 ml,cuidado personal,cuidado del cabello,5610118,0.8288840651512146,False,,
104990,Acondicionador Pantene Colageno 250 ml,cuidado personal,cuidado del cabello,5610120,0.830079197883606,False,,
104991,Crema de Pinar Pantene Colageno 300 ml,cuidado personal,cuidado del cabello,5400403,0.8316486477851868,False,,
104992,Acondicionador Pantene 3MM Colageno 170 ml,cuidado personal,cuidado del cabello,5610120,0.821947455406189,False,,
104993,Shampoo Pantene Colageno 300 ml,cuidado personal,cuidado del cabello,5610109,0.8384191989898682,False,desinfectantes,"muebles, bienes y servicios domesticos"
104994,Sellador de Puntas Pantene Colageno 90 ml,cuidado personal,cuidado del cabello,5610120,0.836144208908081,False,suavizante de ropa,"muebles, bienes y servicios domesticos"
104995,Desodorante Gel Secret Vainilla 45 gr,cuidado personal,cuidado de la piel,5610118,0.8424036502838135,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
105001,Talco Baby Powder Care Studio 623 gr,cuidado del bebe,cuidado del bebe,1140103,0.8539327383041382,False,,
105010,Acondicionador Fructis Hair Food Banana 300 ml,cuidado personal,cuidado del cabello,1160169,0.8448097109794617,False,,
105011,Lavavajilla Bristar Limon 1050 ml + Neutro,cuidado del hogar,limpieza de cocina,5610188,0.8545210361480713,False,detergentes para lavar vidrio/porcelana/vajilla,"muebles, bienes y servicios domesticos"
105012,Lavavajilla Bristar Limon 1050 ml + Citrus 600 ml,cuidado del hogar,limpieza de cocina,5610188,0.8554489612579346,False,detergentes para lavar vidrio/porcelana/vajilla,"muebles, bienes y servicios domesticos"
105013,Lavavajilla Bristar Limon 1050 ml + Colageno 600 ml,cuidado del hogar,limpieza de cocina,5610188,0.8621272444725037,False,detergentes para lavar vidrio/porcelana/vajilla,"muebles, bienes y servicios domesticos"
105014,Lustra mueble Bristar 250 ml Pack 2 un,cuidado del hogar,limpieza de living y ropero,5610109,0.8522340059280396,False,desinfectantes,"muebles, bienes y servicios domesticos"
105015,Pack Alcohol en Gel Bristar,cuidado personal,cuidado de la piel,1180403,0.8599128723144531,False,,
105016,Pack Jabon Liquido Shabay 2 un 370 ml,cuidado personal,cuidado de la piel,5610112,0.8506194353103638,False,jabon,"muebles, bienes y servicios domesticos"
105049,Limpiador de Pisos Todo Brillo Cremoso Floral 5 L,cuidado del hogar,limpieza de banos,5610109,0.8438659310340881,False,desinfectantes,"muebles, bienes y servicios domesticos"
105050,Limpiador de Pisos Todo Brillo Cremoso Eucalipto 5 L,cuidado del hogar,limpieza de banos,5610109,0.8409602046012878,False,desinfectantes,"muebles, bienes y servicios domesticos"
105053,GEL SANITIZADOR LAVANDA CARISSA L300 ML,cuidado personal,cuidado de la piel,5610109,0.8486510515213013,False,desinfectantes,"muebles, bienes y servicios domesticos"
105055,GEL SANITIZADOR FRUTOS DEL BOSQUE CARISS,cuidado personal,cuidado de la piel,5610109,0.8528028726577759,False,desinfectantes,"muebles, bienes y servicios domesticos"
105060,Paño Alklin Estampado 3 un 38x65 cm,cuidado del hogar,productos americanos,5200304,0.827239453792572,False,toallas,"muebles, bienes y servicios domesticos"
105092,Lavavajilla Bristar Limon Doypack 1 L,cuidado del hogar,limpieza de cocina,5610188,0.8596905469894409,False,detergentes para lavar vidrio/porcelana/vajilla,"muebles, bienes y servicios domesticos"
105097,Shampoo Fructis Hair Food Aloe Vera 300 ml,cuidado personal,cuidado del cabello,5610118,0.8332734107971191,False,,
105098,Acondicionador Fructis Hair Food Aloe Vera 300 ml,cuidado personal,cuidado del cabello,1110505,0.8351505398750305,False,,
105099,Shampoo Fructis Hair Food Coco 300 ml,cuidado personal,cuidado del cabello,1140301,0.831892728805542,False,,
105260,Pimienta Roja Badia 12 oz,abarrotes,condimentos y legumbres,1190102,0.8454746007919312,False,"especias, salsas, condimentos, aderezos y similares",alimentos y bebidas no alcoholicas
105320,Shampoo Revive Carbon Activado 340 ml,cuidado personal,cuidado del cabello,5610119,0.8386827707290649,False,detergente liquido saca grasa,"muebles, bienes y servicios domesticos"
105321,Shampoo Revive Acido Hialuronico 340 ml,cuidado personal,cuidado del cabello,5610118,0.838649332523346,False,detergente para lavar ropa,"muebles, bienes y servicios domesticos"
105322,Acondicionador Revive Carbon Activado 340 ml,cuidado personal,cuidado del cabello,1120801,0.8351964950561523,False,,
105323,Acondicionador Revive Acido Hialuronico 340 ml,cuidado personal,cuidado del cabello,1120801,0.8419466018676758,False,,
105341,Curcuma Badia Molida 454 gr,abarrotes,productos americanos,1170401,0.8380337953567505,False,tuberculos secos,alimentos y bebidas no alcoholicas
105445,Te Hindu Bienestar Natural 20 Sobres,abarrotes,cafe y sucedaneos,1210201,0.8526791334152222,False,te,alimentos y bebidas no alcoholicas
105446,Te Hindu Descanso Natural 20 Sobres,abarrotes,cafe y sucedaneos,1210201,0.8494558334350586,False,te,alimentos y bebidas no alcoholicas
105448,Te Hindu Eucalipto Miel 20 Sobres,abarrotes,cafe y sucedaneos,1210288,0.8437451124191284,False,"hierbas naturales (coca, manzanilla, eucalipto, boldo, cedron, etc.)",alimentos y bebidas no alcoholicas
105450,Te Hindu Frutos Rojos 20 Sobres,abarrotes,cafe y sucedaneos,1210101,0.8445969820022583,False,cafe,alimentos y bebidas no alcoholicas
105452,Te Hindu Verde 20 Sobres,abarrotes,cafe y sucedaneos,1210201,0.8577784299850464,False,te,alimentos y bebidas no alcoholicas
105453,Te Hindu Verde Piel de Uva 20 Sobres,abarrotes,cafe y sucedaneos,1210201,0.8615577220916748,False,te,alimentos y bebidas no alcoholicas
105454,Te Hindu Verde con Piña 20 Sobres,abarrotes,cafe y sucedaneos,1210101,0.8634587526321411,False,cafe,alimentos y bebidas no alcoholicas
105455,Te Hindu Esveltta 20 Sobres,abarrotes,cafe y sucedaneos,1210101,0.8459487557411194,False,cafe,alimentos y bebidas no alcoholicas
