id_producto,producto,categoria_super,subcategoria_super,ipc_text_match,match_score,match_method,validated,notes,codigo,bbyss,ponderador,bbyss_norm,ipc_text
615578,Pomada Multifrost 100 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
615580,Multifrost Pomada Mentol/Salicilato de Metilo x 60Gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
615586,Crema Portugal Blanqueadora Faz x 55gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
615591,Crema de Lechuga Portugal 120 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
615600,Maquina de Afeitar Bic Comfort3 Piel Normal 2 un,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
615674,Crema Blanqueadora Portugal 90gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
615719,Jabon Liquido Aval Tocador Eucalipto 400 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
615800,Desodorante Roll On Dove Dermo Aclarant 50 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
615801,Desodorante Barra Dove Dermo Aclarant 50 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
615923,Crema Ponds Rejuvenes Noches 100 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616150,Jabon Liquido Evora Jazmin Geranio,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616351,Desodorante Barra Dove Original 50 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616438,Desodorante Barra Rexona Woman Stick Active Emotion 50 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616440,Desodorante Roll On Rexona Active Emotion 50 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616510,Jabon Liquido Supremo Celeste 1 L,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616511,Jabon Liquido Supremo Verde 1 L,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616512,Jabon Liquido Supremo Naranja 1 L,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616513,Jabon Liquido Supremo Rosas 1 L,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616563,Desodorante Aerosol Speed Stick 24/7 Xtreme Ultra 150 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616564,Desodorante Barra Speed Stick 24/7 Xtreme Antitraspirante 50 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616746,Jabon Liquido Protex Tocador Avena 221 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616748,Desodorante Aerosol Dove Extra Fresh Men 150 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616749,Desodorante Aerosol Dove Men Cuidado Total 150 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616750,Desodorante Barra Dove Extra Fresh 50 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616751,Desodorante Barra Dove Men Cuidado Total 50 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616752,Desodorante Roll On Dove Men Extra Fresh 50 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616753,Desodorante Roll On Dove Men Cuidado Total 50 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616793,Jabon Barra Dove Men Care Clean 90 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
616973,Doctor Cure Curitas Transparente x Cja 100,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
617030,Desodorante Roll On Rexona Men Xtracool 50 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
617031,Desodorante Barra Rexona Men Xtracool 50 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
617059,Repelente Aerosol Fexon 130 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
617165,Desodorante Aerosol Speed Strick Multiprotect 100 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
625601,Maquina de Afeitar Bic Comfort3 Piel Sensible 2 un,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
646320,Desmaquillante Nivea Basico Ojo 125 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654391,Maquina de Afeitar Gillette Venus Oceana 2 un,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654545,Maquina de Afeitar Gillette Prestobarba 3 Ice 4 un,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654549,Maquina de Afeitar Gillette Venus 3 2 un,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654613,Desodorante Aerosol Rexona Men V8 150 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654637,Desodorante Aerosol Rexona Men Xtracool 150 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654641,Crema Corporal St Ives Avena Karite 532 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654702,PACK GILLETTE VENUS SNAP MAQ VIAJEX2,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654742,Maquina de Afeitar Gillette Venus Sensitive 2 un,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654817,Desodorante Barra Dove Invisible 50 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654937,Maquna de Afeitar Gillette Fusiom Proglide Styler,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654947,Desodorante Roll On Dove Men Invisible 50 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654957,Jabon Liquido Classic Antibacterial Jazmin Miel 300 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654960,Jabon Liquido Classic Tocador Blue Water 370 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654961,Jabon Liquido Classic Clasico 370 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654962,Jabon Liquido Classic Tocador Petalo de Rosas 370 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654963,Jabon Liquido Classic Tocador Frutti Kids 370 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654964,Jabon Liquido Classic Blue Water 1 L,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654965,Jabon Liquido Classic Tocador Lavanda 370 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654966,Jabon Liquido Classic Clasico 1 L,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654967,Jabon Liquido Classic Jazmin Miel 1 L,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654968,Jabon Liquido Classic Lavanda 1 L,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654969,Jabon Liquido Classic Petalos de Rosas 1 L,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654970,Emulcion Corporal Classic Kids 650 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654972,Maquina de Afeitar Gillette Mach3 Turbo,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
654974,Maquina de Afeitar Gillette Venus Malibu 2 un,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
655088,Gel de Mano Classic Frutos Rojos 370 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
655089,Alcohol Gel Sanitizador Classic Neutro 370 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
655093,Desodorante Aerosol Gillette Sport Artic Ice 93  gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
655173,Talco Para Pies Dr.Bell Antitraspirante 75 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
655181,Desodorante Barra Old Spice Pure Sport 50 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
655189,Gel de Baño Protex Avena 250 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
655253,Desodorante Barra Lady Speed Stick Vitamina E Aclarador Perfecto 54 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
656011,Crema Loreal Revitalift 30fps 50 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
656015,Repuesto Maquina de Afeitar Gillette Venus Breeze 2 un,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
656021,Jabon Barra Plusbelle Humectacion Cremosa 3 un 125 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
656062,Jabon Barra Plusbelle Belleza Radiante 3 un 125 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
656065,Jabon Liquido Protex Men Sport 250 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
656190,Locion Ponds Dual Limpiadora B3 200 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
656217,Desodorante Aerosol Lady Speed Stick Power Fresh 91 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
656434,Maquina de Afeitar Soleil Blister Rosa Naranja 2 un,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
657042,Desodorante Aerosol Deo Pies Antibacterial Recamier 260 cm,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
657043,Desodorante Aerosol Deo Pies Antitraspirante Recamier 260 cm,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
657044,Desodorante Aerosol Deo Pies Mujer Recamier 260 cm,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
657045,Desodorante Aerosol Deo Pies Xtreme Recamier 260 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
657046,Desodorante Aerosol Deo Pies Niño Niña Recamier 260 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
657047,DEO PIES PIEDRALUMBRE RECAMIER 260 CM3,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
661654,Crema Lechaga Clasica 60 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
661655,Crema Lechuga Soft 55 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666109,Desodorante Aerosol Gillette Cool Wawe 96 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666127,Desodorante Aerosol Rexona Power Dry 150 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666129,Desodorante Aerosol Rexona Active Emotion 150 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666159,Jabon Liquido Hanbel Crem Dmasco Melon 370 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666161,Crema de Mano Bel 60 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666162,Crema de Mano Bel 150 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666163,Crema de Mano Bel 300 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666321,Desodorante Aerosol Gillette Training Day 93 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666326,Desodorante Aerosol Old Spice Leña 150 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666327,Desodorante Aerosol Old Spice Fresh 150 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666331,Base Maybelline Fitme Matte No.128,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666333,Base Maybelline Fitme Matte 238,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666334,Base Maybelline Fitme Matte 322,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666451,Desodorante Barra Old Spice Leña 50 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666482,Crema de Afeitar Nivea Protect Care 100 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666516,Desodorante Aerosol Old Spice Wolftharn,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666559,Desodorante Aerosol Lady Speed Stick Derma Aloe 150 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666586,Maquina de Afeitar Schick Xtreme Hombre 4 un,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666587,Maquina de Afeitar Schich Quattro Mujer 2 un,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666588,Maquina de Afeitar Schich Quattro Hombre 2 un,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666654,Agua Micelar Loreal Dermo Ht5 200 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666690,Crema Corporal Hanabel 300 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666691,Crema de Cuerpo Hanabel Hombre 150 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666697,Repuesto Maquina de Afeitar Gillette Fusion Proshield 4 un,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666812,Crema Nivea Men 75 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666813,Crema Nivea Men 150 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666825,Agua Micelar Farmax 200 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666836,Crema Nivea Q10 Plus Antiarrugas + Energizante,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666839,Desodorante Roll On Nivea Men Fresh Ice 50 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666903,Body Wash Old Spice Swagger 473 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666948,Protector Labial Nivea Me Repair 7.7 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
666953,Desodorante Aerosol Rexona Bamboo Aloe Vera 150 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667100,Alcohol Jamsa Lavanda 360 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667117,LUX JAB FLOR DE VAINILLA 24X3X125G,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667131,Desodorante Gel Gillette Cool Wave 45 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667133,Desodorante Barra Old Spice Leyenda Epica 50 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667165,Labial Matte Ink 10 Dreamer,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667166,Labial Matte Ink 15 Lover,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667167,Labial Matte Ink 80 Ruler,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667168,Labial Maybelline Super Stay Matte Ink Pionner 20,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667172,Labial Maybelline S Stay Matte Ink Seducress 65,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667174,Labial Matte Ink 50 Voyager,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667199,Jabon Barra Plusbelle Humectacion Cremosa 125 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667201,Jabon Barra Plusbelle Belleza Radiante 125 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667202,Jabon Barra Plusbelle Frescura Inteligente 125 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667204,Jabon Barra Plusbelle Night Therapy 120 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667225,Crema Hanabel Niñas 300 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667226,Crema de Mano Hanbel Niña 150 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667303,Locion Micellair Nivea O2 200 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667325,Desodorante Aerosol Nivea Invisible Toque Seda 150 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667349,Desodorante Roll On Nivea Silky 50 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667430,Alcohol Gel Sanitizador Liz Neutro 5 L,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667440,Alcohol Alcorex Rex 1 L,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667441,Gel de Mano Rex Neutro 450 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667455,Gel de Mano Shabay Neutro 390 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667460,Jabon Liquido Hanbel Antibacterial 370 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667479,Aceite Capilar Farmax De Ricino Cosmetico 60 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667508,PROTECTOR FACIAL CON BASE MEDIO FPS 50,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667519,Crema de Mano Babaria Aloe Vera 100 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667520,Crema Babaria Pies Hidratante Deo Aloe,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667529,Desodorante Aerosol Old Spice Mar Profundo 150 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667531,Serum Babaria Acido Hialuronico 30 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667532,Serum Babaria Vitamina C 30 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667533,SERUM RETINOL BABARIA 30ML,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667540,Mascarilla Babaria Negra Detox 100 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667541,Agua Micelar Babaria Rosa Mosqueta 400 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667547,Body Milk Babaria Olivia 400 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667617,Jabon Liquido Classic Vainilla Miel,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667618,Jabon Liquido Classic Vainilla Miel 5 L,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667663,Agua Micelar Garnier Pure Active Todo en Uno,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667673,Cicatricure Anti - Manchas Serum Concent,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667674,Maquillaje Asepxia Polvo Beige 10 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667675,Agua Micelar Hidraderm 100 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667725,Serum Revitalift Loreal Acido Hialuronico,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667745,Gel de Baño Lactovit Lactourea 300 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667747,Gel de Baño Lactovit Original 300 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667748,Gel de Baño Lactovit Lacto Oil 600 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667749,Gel de Baño Lactovit Lactourea 600 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667750,Gel de Baño Lactovit Nutre 600 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667751,Leche Corporal Lactovit Nutre 250 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667752,Leche Corporal Lactovit Lacto Oil 400 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667753,Leche Corporal Lactovit Reafirmate 400 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667754,Leche Corporal Lactovit Instant 400 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667755,Leche Corporal Lactovit Lactourea 400 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667756,Leche Corporal Lactovit Lactourea 250 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667757,Leche Corporal Lactovit Nutre 400 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667780,Algodón Septona Discos 60 un,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667782,Desodorante Gel Gillette Cool Wave 2 un 82 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667783,Desodorante Barra Secret Powder Protect 2 un 45 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667784,Maquina de Afeitar Gillette Venus Snap Viaje,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667879,Crema Corporal Cicatricure Reparacion 400 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667880,Crema Corporal Cicatricure Firmeza 400 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667881,Crema Corporal Cicatricure Antiestrias 400 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667882,Crema Corporal Reparacion Intensiva,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667885,Agua Micelar Teatrical Suavizante 600 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667897,Jabon Liquido Plusbelle Humectacion Natural,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667898,Jabon Liquido Plusbelle Renovacion Diario Doypack 800 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667899,Esponja Ponjita Amarilla 3 un,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667909,Jabon Liquido Han Bel Chilto Manzanilla,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667910,Jabon Liquido Hanbel Tulipan Granada,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667913,Jabon Liquido Han Bel Doy Pack Antibacterial,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667914,JABON LIQUIDO HAN BEL DOY PACK DAMASCO Y,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667916,Desodorante Barra Old Spice Pack 3 un 50 gr,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667917,Pack Desodorante Aerosol Oldspice Leña 2 un 150 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667944,Agua Micelar Nivea Rosa Bifasica 400 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667945,Body Milk Babaria Aloe Vera Vitamina E 400 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667954,PACK LOREAL REVITALIFT ACIDO HIALURONICO,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667992,Esmalte de Uña Carey Tropical 186 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667994,Esmalte de Uña Carey Cremoso Liuan 149 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667995,Esmalte de Uña Carey Tono 147 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667996,Esmalte de Uña Carey Cordoba 143 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667997,Esmalte de Uñas Carey 142 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667998,Esmalte de Uña Carey Tono 141 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
667999,Esmalte de Uña Carey Tono 140 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668000,Esmalte de Uñas Carey Le Mans 115 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668001,Esmalte de Uñas Carey Cremoso 105 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668003,Esmalte de Uña Carey Nashik 075 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668004,Esmalte de Uña Carey Izmir 074 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668005,Esmalte de Uñas Carey Cremoso Sauce 072 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668006,Esmalte de Uñas Carey Cremoso Floresta 071 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668007,Esmalte de Uñas Carey Cremoso Pedrera 070 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668008,Esmalte de Uña Carey Tono 059 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668009,Esmalte de Uña Carey Tono 058 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668010,Esmalte de Uña Carey Tono 052 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668011,Esmalte de Uña Carey Tono 038 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668012,Esmalte de Uña Carey Tono 037 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668013,Esmalte de Uña Carey Tono 029 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668014,Esmalte de Uñas Carey Kabul 028 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668015,Esmalte de Uña Carey Tono 027 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668016,Esmalte de Uña Carey Bursa 025 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668018,Esmalte de Uñas Carey Tarija 023 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668019,Esmalte de Uñas Carey Belen 021 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668020,Esmalte de Uña Carey Tono 017 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668021,Esmalte de Uñas Carey Cremoso Capilar 016 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668022,Esmalte de Uña Carey Tono 012 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668023,Esmalte de Uña Carey Tono 011 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668024,Esmalte de Uña Carey Tono 008 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668025,Esmalte de Uña Carey 924 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668026,Esmalte de Uña Carey Tono 915 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668027,Esmalte de Uñas Carey Cartagena 756 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668028,Esmalte de Uña Carey Tono 752 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668029,Esmalte de Uña Carey Tono 750 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668031,Esmalte de Uña Carey Tono 737 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668032,Esmalte de Uña Carey 254 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668033,Esmalte de Uña Carey Napoles 729 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668034,Esmalte de Uñas Carey Surat 722 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668035,Esmalte de Uña Carey Tono 711 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668036,Esmalte de Uña Carey Angras 706 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668037,Esmalte de Uña Carey Tono 700 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668038,Esmalte de Uña Carey Tono 353 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668039,Esmalte de Uña Carey Bahia 352 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668040,Esmalte de Uñas Carey 351 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668041,Esmalte de Uñas Carey Filadelfia 350 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668042,Esmalte de Uña Carey Berlin 318 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
668043,Esmalte de Uña Carey Tono 314 9 ml,cuidado personal,cuidado de la piel,,,unmatched,False,,,,,,
