id_producto,producto,categoria,subcategoria
783479,Tocino Feteado Zenteno 100 gr,Fiambres,Fiambres Externos
783485,Huevo de Codorniz Aceituna Guaruja 400 gr,Fiambres,Fiambres Externos
783496,Conserva Papa Vinagreta Guaruja 500 gr,Fiambres,Fiambres Externos
783527,Medallones de Surubi Congelados kg,Congelados,Carnes Congeladas
783530,Filete de Surubi Congelado kg,Congelados,Carnes Congeladas
783545,Filete de Paiche Congelado kg,Congelados,Carnes Congeladas
783549,Salame Feteado Sofia al Vacio 100 gr,Fiambres,Fiambres Externos
783568,Budin Bauducco Mezclado 200 gr,Pastelería y Masas Típicas,Pastelería Externa
783593,Yogurt Clarabella Bebible Frutas 2 L,Lácteos y Derivados,Yogures
783598,Yogurt Clarabella Semidescremado 500 ml,Lácteos y Derivados,Yogures
783614,Queso Mozzarella Queseria Suiza Feteado 250 gr,Lácteos y Derivados,Quesos
783617,Queso Bonle Danbo kg,Lácteos y Derivados,Quesos
783648,Queso Mozzarella Pil Feteado 200 gr,Lácteos y Derivados,Quesos
783700,Hamburguesa Hipermaxi Bolsa 12 un,Congelados,Carnes Congeladas
783716,Yogurt Griego Iogo con Cereal Farfait Cero Azucar 250 gr,Lácteos y Derivados,Yogures
783725,Huevos Doña Juanita 30 un,Lácteos y Derivados,Huevos
783747,Bisnaguinha Victoria 7 un,Panadería,Panadería Externa
783749,Yogurt Griego Iogo con Cereal Farfait 250 gr,Lácteos y Derivados,Yogures
783758,Bisnaguinha Victoria 15 un,Panadería,Panadería Externa
783814,Alas de Pato San Jose Congelado kg,Congelados,Carnes Congeladas
783858,Tortillas Don Taco Chica Integral 240 gr,Congelados,Masas y Comidas Congeladas
783891,Yogurt Alimentarte Mermelada Quinua,Lácteos y Derivados,Yogures
783927,Papa McCain Tradicional 400 gr,Congelados,Masas y Comidas Congeladas
783946,Salsa de Queso Cheddar Milkaut 1.5 kg,Lácteos y Derivados,Quesos
783956,Pan Molde King Bread Blanco 580 gr,Panadería,Panadería Externa
783967,Helado Yucatan Pie de Limon,Congelados,"Helados, Cassattas y Picoleses"
784001,Bizcocho de Maiz San Javier Tradicional 200 gr,Pastelería y Masas Típicas,Masas Típicas Externas
784013,Cuñape Abiscochado San Javier 200 gr,Pastelería y Masas Típicas,Masas Típicas Externas
784044,Panqueque San Javier Tradicional 200 gr,Pastelería y Masas Típicas,Masas Típicas Externas
784056,Tortilla de Charque San Javier Sabor Tradicional 200 gr,Pastelería y Masas Típicas,Masas Típicas Externas
784067,Paraguayo San Javier Sabor Tradicional 200 gr,Pastelería y Masas Típicas,Masas Típicas Externas
784079,Calitas de Maiz San Javier Tradicional 200 gr,Pastelería y Masas Típicas,Masas Típicas Externas
784116,Pulpa Congelada Delifruta Frutilla 200 gr,Congelados,Pulpas y Frutas Congeladas
784120,Mixtura de Mariscos Pez y Mar Precocida 450 gr,Congelados,Carnes Congeladas
784127,Helado Cabrera Dolce Vita Neve de Coco 500 ml,Congelados,"Helados, Cassattas y Picoleses"
784133,Helado Cabrera Dolce Vita Neve de Coco 1100 ml,Congelados,"Helados, Cassattas y Picoleses"
784136,Pulpa Congelada Delifruta Maracuya 200 gr,Congelados,Pulpas y Frutas Congeladas
784140,Tortillas Guadalajara Integral 320 gr,Congelados,Masas y Comidas Congeladas
784147,Postre Arcor Tofe 637 gr,Congelados,"Helados, Cassattas y Picoleses"
784148,Pulpa Congelada Delifruta Piña 200 gr,Congelados,Pulpas y Frutas Congeladas
784152,Postre Bon o Bon 637 gr,Congelados,"Helados, Cassattas y Picoleses"
784157,Filete de Basa Congelado Pez y Mar kg,Congelados,Carnes Congeladas
784158,Pulpa Congelada Delifruta Achacahiru 200 gr,Congelados,Pulpas y Frutas Congeladas
784163,Pulpa Congelada Delifruta Asai 200 gr,Congelados,Pulpas y Frutas Congeladas
784167,Queso La Serenisima Finlandia Procesado Balance 180 gr,Lácteos y Derivados,Quesos
784168,Filete de Tilapia Pez y Mar kg,Congelados,Carnes Congeladas
784179,Filete de Salmon Congelado Pez y Mar kg,Congelados,Carnes Congeladas
784196,Bondiola Ahumada de Cerdo La Sierra Al Vacio 180 gr,Fiambres,Fiambres Externos
784219,Leche Chicolac Familiar Pil 800 ml,Lácteos y Derivados,Leches
784227,Dulce de Leche En Linea con Stevia 400 gr,Lácteos y Derivados,Dulces de Leche y Manjares
784229,Langostino Omarsa Crudo Congelado kg,Congelados,Carnes Congeladas
784235,Hamburguesa Don Jose de Pato Premium 4 un,Congelados,Carnes Congeladas
784250,Mejillones Omarsa Carne Congelada 500 gr,Congelados,Carnes Congeladas
784259,Hamburguesa Fridosa Res Express 6 un,Congelados,Carnes Congeladas
784263,Paños Desmaquillador Cotoneve 80 un,Cuidado Personal,Cuidado de la Piel
784267,Pernil Ahumado Deshuesado de Cerdo La Sierra 180 gr,Fiambres,Fiambres Externos
784274,Galleta de Miel Victoria 150 gr,Abarrotes,Galletas
784314,Helado Arcor Cofler Dulce de Leche 250 gr,Congelados,"Helados, Cassattas y Picoleses"
784321,Helado Arcor Cono Crema Americana Chocolate 90 gr,Congelados,"Helados, Cassattas y Picoleses"
784336,Helado Arcor Cono Crema Americana 90 gr,Congelados,"Helados, Cassattas y Picoleses"
784350,Tocineta de Cerdo Sofia kg,Fiambres,Fiambres Externos
784359,Mortadela Jamonada Premium La Sierra kg,Fiambres,Fiambres Externos
784361,Lomo de Cerdo Ahumado La Sierra 180 gr,Fiambres,Fiambres Externos
784371,Helado Arcor Aguila Granizada 250 gr,Congelados,"Helados, Cassattas y Picoleses"
784385,Helado Arcor Bon o Bon 250 gr,Congelados,"Helados, Cassattas y Picoleses"
784386,Yogurt Lesama Bebible Coco 2 L,Lácteos y Derivados,Yogures
784434,Mini Salchicha de Res Sofia 20 un,Fiambres,Fiambres Externos
784487,Yogurt Lesama Bebible Durazno 2 L,Lácteos y Derivados,Yogures
784516,Yogurt Bonle Frutilla 1.9 L,Lácteos y Derivados,Leches
784518,Mortadela Primavera Mixta Hipermaxi kg,Fiambres,Fiambres Hipermaxi
784522,Helado Cabrera Yog Premium Natural 1500 ml,Congelados,"Helados, Cassattas y Picoleses"
784526,Pan Molde King Bread Integral 580 gr,Panadería,Panadería Externa
784529,Helado Cabrera Yog Premium Frutos Rojos 1500 ml,Congelados,"Helados, Cassattas y Picoleses"
784539,Margarina Adorita Tropical 250 gr,Lácteos y Derivados,Mantequillas y Margarinas
784548,Helado Cabrera Yog Premium Golden 1500 ml,Congelados,"Helados, Cassattas y Picoleses"
784574,Margarina Adorita Tropical 500 gr,Lácteos y Derivados,Mantequillas y Margarinas
784588,Yogurt Lesama Bebible Frutilla 2 L,Lácteos y Derivados,Yogures
784593,Enrollado de Cerdo La Sierra Premium 200 gr,Fiambres,Fiambres Externos
784611,Kani Kama Precocida Pez y Mar kg,Congelados,Carnes Congeladas
784613,Yogurt Bonle Durazno 1.9 L,Lácteos y Derivados,Leches
784615,Queso Bonle Gouda Pil kg,Lácteos y Derivados,Quesos
784627,Queso Cheddar Queseria Suiza Feteado 250 gr,Lácteos y Derivados,Quesos
784633,Hamburguesa Minuto Verde Lenteja 400 gr,Congelados,Carnes Congeladas
784642,Hamburguesa Minuto Verde Garbanzo 400 gr,Congelados,Carnes Congeladas
784646,Filete de Merluzza Pez y Mar Austral Congelada,Congelados,Carnes Congeladas
784657,Pollerita Fridosa Premium al Vacio kg,Carnes,Carnes al Vacio Externas
784658,Anillo de Calamar Pez y Mar kg,Congelados,Carnes Congeladas
784661,Hamburguesa Minuto Verde Poroto Negro 400 gr,Congelados,Carnes Congeladas
784672,Queso Provolone Guaruja Parrillero 300 gr,Lácteos y Derivados,Quesos
784692,Bizcocho de Maiz Pan Hogar 100 gr,Pastelería y Masas Típicas,Masas Típicas Externas
784706,Cuñape Rosca La Tradicion Cruceña 120 gr,Pastelería y Masas Típicas,Masas Típicas Externas
784717,Burrito Congelado Orale Guey Chili de Pollo al Limon 250 gr,Congelados,Carnes Congeladas
784721,Burrito Congelado Orale Guey Chili con Carne Original 250 gr,Congelados,Carnes Congeladas
784727,Helado Arcor Mogul Dientes 65 cc,Congelados,"Helados, Cassattas y Picoleses"
784728,Pan Molde Don Bosco Dulce Hogar Centeno 500 gr,Panadería,Panadería Externa
784732,Burrito Congelado Orale Guey Carne Picante 250 gr,Congelados,Carnes Congeladas
784741,Cuñape Bolita La Tradicion Cruceña 120 gr,Pastelería y Masas Típicas,Masas Típicas Externas
784748,Tortillas De Maiz Don Taco 12 un 300 gr,Congelados,Masas y Comidas Congeladas
784750,Burrito Congelado Orale Guey Carnita de Cerdo Picante 250 gr,Congelados,Carnes Congeladas
784765,Burrito Congelado Orale Guey Carnita de Pollo 250 gr,Congelados,Carnes Congeladas
784769,Mini Hamburguesa Fridosa de Res 12 un,Congelados,Carnes Congeladas
784779,Peperoni La Sierra al Vacio 600 gr,Fiambres,Fiambres Externos
784821,Pavo Desmenuzado Sofia 170 gr,Fiambres,Fiambres Externos
784823,Ñoquis Mendia de Papa Congelada 500 gr,Congelados,Masas y Comidas Congeladas
784829,Conserva de Porotos Guaruja 200 gr,Fiambres,Fiambres Externos
784830,Ravioles Mendia Relleno Ricota 500 gr,Congelados,Masas y Comidas Congeladas
784834,Sandwich de Chola Sofia 170 gr,Fiambres,Fiambres Externos
784837,Chorizo de Cerdo con Locoto La Sierra al Vacio,Fiambres,Fiambres Externos
784853,Tocino Ahumado Feteado Dac kg,Fiambres,Fiambres Externos
784854,Pollo Desmenuzado Sofia 170 gr,Fiambres,Fiambres Externos
784857,Capelletis Mendia de Pollo Espinaca 500 gr,Congelados,Masas y Comidas Congeladas
784871,Queso Cheddar Guaruja Laminado 200 gr,Lácteos y Derivados,Quesos
784876,Papas Pre Fritas Crinkle Sofia 400 gr,Congelados,Masas y Comidas Congeladas
784879,Leche Impostor Milk Vegetal Almendra 946 ml,Lácteos y Derivados,Leches
784885,Leche Impostor Milk Chocolate 140 ml,Lácteos y Derivados,Leches
784894,Leche Impostor Milk Vegetal Almendra Chocolate 946 ml,Lácteos y Derivados,Leches
784897,Biscocho Blanco Victoria 4 un,Panadería,Panadería Externa
784899,Biscocho Integral Victoria 4 un,Panadería,Panadería Externa
784970,Helado Cabrera Premium Caramelo Sale 500 ml,Congelados,"Helados, Cassattas y Picoleses"
784973,Helado Cabrera Premium Caramelo Sale 1100 ml,Congelados,"Helados, Cassattas y Picoleses"
785013,Shampoo Selfy Uso Diario 1000 ml,Cuidado Personal,Cuidado del Cabello
785022,Salchicha Viena sin Piel de Cerdo Stege 500 gr,Fiambres,Fiambres Externos
785026,Pacu Partido Congelado El Super Tambaqui kg,Congelados,Carnes Congeladas
785033,Shampoo Selfy Anticaspa 1000 ml,Cuidado Personal,Cuidado del Cabello
785126,Queso Colinas del Sol de Un tar 200 gr,Lácteos y Derivados,Quesos
785156,Queque Marmolado Kositas 1100 gr,Pastelería y Masas Típicas,Pastelería Externa
785157,Resaltador Faber Castell Amarillo,Bazar,Librería
785162,Resaltador Faber Castell Verde,Bazar,Librería
785177,RESALTADOR FABER CASTEL 49 CELESTE UNID,Bazar,Librería
785182,Resaltador Faber Castell Rosado,Bazar,Librería
785186,Queque Marmolado Kositas 600 gr,Pastelería y Masas Típicas,Pastelería Externa
785214,Pato Entero Congelado Don Jose kg,Congelados,Carnes Congeladas
785218,Salami Chico Stege al Peso,Fiambres,Fiambres Externos
785220,Cuñape San Javier Abizcochado Picante 200 gr,Pastelería y Masas Típicas,Masas Típicas Externas
785227,Acai con Granola Polpanorte Morango 200 gr,Congelados,Pulpas y Frutas Congeladas
785235,Acai con Granola Polpanorte Banana 200 gr,Congelados,Pulpas y Frutas Congeladas
785239,Jamon Ingles Sofia al Vacio un,Fiambres,Fiambres Externos
785241,Acai con Granola Polpanorte Tradicional 200 gr,Congelados,Pulpas y Frutas Congeladas
785267,Cuñape San Javier Dulce de Guayaba 200 gr,Pastelería y Masas Típicas,Masas Típicas Externas
785342,Yogurt Griego Clarabella con Pulpa Surtido 500 ml,Lácteos y Derivados,Yogures
785361,Jamon de Pavo Sofia al Vacio un,Fiambres,Fiambres Externos
785413,Mantequilla de Ajo Riquisima 200 gr,Lácteos y Derivados,Mantequillas y Margarinas
785421,Nectar Congelado Delifruta Tamarindo 500 gr,Congelados,Pulpas y Frutas Congeladas
785437,Yogurt Delizia Familiar Coco 2 L,Lácteos y Derivados,Yogures
785447,Crema Agria Al Wadi 500 gr,Lácteos y Derivados,Quesos
785457,Queso Artesano Grigotano Sandwichero kg,Lácteos y Derivados,Quesos
785473,Arepas de Maiz Blancas Sabor Colombiano 10 un,Congelados,Masas y Comidas Congeladas
785476,Queso Crema Labani con Yogurt al Wadi 200 gr,Lácteos y Derivados,Quesos
785479,Jabon Barra Cavallaro Coco 200 gr,Cuidado del Hogar,Limpieza de la Ropa
785488,Crema Hummus de Garbanzo Al Wadi 200 gr,Lácteos y Derivados,Quesos
785497,Pack San Juan Sofia Frankfurt + Salsa Chico,Fiambres,Temporada San Juan Externos
785613,Leche La Serenisima Deslactosada 1 L,Lácteos y Derivados,Leches
785619,Queso Bonle Edam Pil kg,Lácteos y Derivados,Quesos
785620,Yogurt Griego Clarabella 500 gr,Lácteos y Derivados,Yogures
785623,Jamon de Pavo Sofia kg,Fiambres,Fiambres Externos
785629,Milanesa Sofia Casera de Res 500 gr,Congelados,Carnes Congeladas
785635,Pechuga de Pavo Ahumada Sofia kg,Fiambres,Fiambres Externos
785643,Punta de Matambre de Cerdo Sofia Churrasquito kg,Congelados,Carnes Congeladas
785668,Pacu Partido Congelado Pacusito kg,Congelados,Carnes Congeladas
785671,Queso Artesano Grigotano Tipo Manchego kg,Lácteos y Derivados,Quesos
785674,Cuñape Abizcochado Pan Hogar,Pastelería y Masas Típicas,Masas Típicas Externas
785683,Budin La Suprema Navideño Frutas 230 gr,Pastelería y Masas Típicas,Pastelería Externa
785692,Pan de Hamburguesa American King 8 un,Panadería,Panadería Externa
785694,Requeson Catupiry Tradicional 200 gr,Lácteos y Derivados,Quesos
785698,Budin Suprema Chips Chocolate 230 gr,Pastelería y Masas Típicas,Pastelería Externa
785723,Huevos Avicola Paurito Medianos 12 un,Lácteos y Derivados,Huevos
785737,Huevos Avicola Paurito 30 un,Lácteos y Derivados,Huevos
785739,Huevos Avicola Paurito de Gallina Grande 12 un,Lácteos y Derivados,Huevos
785743,Pacu Entero Congelado Pacusito kg,Congelados,Carnes Congeladas
785747,Margarina Vegetal con Ajo California 150 gr,Lácteos y Derivados,Mantequillas y Margarinas
785749,Pan de Panchito Victoria 10 un,Panadería,Panadería Externa
785765,Huevos Avicola Paurito Medianos 12 un,Lácteos y Derivados,Huevos
785768,Frambuesa Congelada Minuto Verde 400 gr,Congelados,Pulpas y Frutas Congeladas
785775,Leche La Serenisima Larga Vida Entera 1 L,Lácteos y Derivados,Leches
785785,Queso Fresco Mizque kg,Lácteos y Derivados,Quesos
785793,Requeson Catupiry Light 200 gr,Lácteos y Derivados,Quesos
785796,Lomito Ahumado Hipermaxi kg,Fiambres,Fiambres Hipermaxi
785797,Huevos Avicola Paurito de Gallina Medianos 12 un,Lácteos y Derivados,Huevos
785823,Helado Cabrera Dueto Chocolate Caja 5 un,Congelados,"Helados, Cassattas y Picoleses"
785840,Pan Molde Leo Nothmann 570 gr,Panadería,Panadería Externa
785862,Tortillas Harina Integral Don Taco 360 gr,Congelados,Masas y Comidas Congeladas
785869,Tira de Cerdo Primer Corte Sofia kg,Congelados,Carnes Congeladas
785873,Queso Cheddar Guapurutu Laminado 250 gr,Lácteos y Derivados,Quesos
785886,Pack Helado Yucatan Popsi Caja 300 gr,Congelados,"Helados, Cassattas y Picoleses"
785894,Helado Cabrera Dueto Chocolate,Congelados,"Helados, Cassattas y Picoleses"
785926,Helado Cabrera Yog Premium Natural 1100 ml,Congelados,"Helados, Cassattas y Picoleses"
785929,Helado Cabrera Yog Premium Frutos Rojos 1100 ml,Congelados,"Helados, Cassattas y Picoleses"
785931,Helado Cabrera Yog Premium Golden 1100 ml,Congelados,"Helados, Cassattas y Picoleses"
785934,Hamburguesas El Clasico Cuarto de Libra 690 gr,Congelados,Carnes Congeladas
785943,Bizcochitos Las Vegas Salado 400 gr,Panadería,Panadería Externa
785948,Queso Philadelphia Kraft Original 300 gr,Lácteos y Derivados,Quesos
785998,Tortillas Pan Hogar 10 un,Pastelería y Masas Típicas,Masas Típicas Externas
786123,Chorizo Español Fridosa a Granel kg,Fiambres,Fiambres Externos
786126,MEDALLONES DE PAVO SOFIA EN SACHET CONG  KG,Congelados,Carnes Congeladas
786133,Pan de Hamburguesa Junior American 396 gr,Panadería,Panadería Externa
786136,Huevos Doña Juanita de Campo 12 un,Lácteos y Derivados,Huevos
786145,Cereal Cripies Trigo Amaranto Miel 200 gr,Abarrotes,Nutrición Infantil
786146,Corazon de Pollo Sofia Bandeja kg,Carnes,Carne de Pollo
786150,Cereal Titos Trigo Quinua Miel 200 gr,Abarrotes,Nutrición Infantil
786165,Cereal Titos Arroz Quinua Miel 200 gr,Abarrotes,Nutrición Infantil
786217,Queso Cheddar Melincue Amarillo kg,Lácteos y Derivados,Quesos
786219,Pollerita Sin Hueso Frigor Al Vacio kg,Carnes,Carnes al Vacio Externas
786236,Queso Colinas del Sol Mascarpone 200 gr,Lácteos y Derivados,Quesos
786321,Queso de Cerdo Sofia al Vacio 250 gr,Fiambres,Fiambres Externos
786327,Yogurt Lesama Bebible Durazno Frutado 2 L,Lácteos y Derivados,Yogures
786331,Hamburguesa Sofia Res Picaña Tubo 12 un,Congelados,Carnes Congeladas
786332,Papa Coolmind Congelada 2.5 kg,Congelados,Masas y Comidas Congeladas
786357,Arepas de Maiz Amarillas Sabor Colombiano 10 un,Congelados,Masas y Comidas Congeladas
786359,Queso San Javier Dietetico Feteado 250 gr,Lácteos y Derivados,Quesos
786375,Papa Coolmind Corte Casero 2.5 kg,Congelados,Masas y Comidas Congeladas
786415,Pastelito Cuboro Trocitos de Piña,Pastelería y Masas Típicas,Pastelería Externa
786428,Yogurt Lesama Bebible Frutilla Frutado 2 L,Lácteos y Derivados,Yogures
786435,Pan de Hamburguesa American Victoria,Panadería,Panadería Externa
786437,Paneton Arcor Trocitos de Chocolate 500 gr,Panadería,Panadería Externa
786475,Dulce de Leche Delizia Vaquita 250 gr,Lácteos y Derivados,Dulces de Leche y Manjares
786495,Mantequilla de Ajo Riquisima 100 gr,Lácteos y Derivados,Mantequillas y Margarinas
786549,Queso Guapurutu de Mesa Probiotico 500 gr,Lácteos y Derivados,Quesos
786639,Chorizo Ahumado a Granel Sofia kg,Fiambres,Fiambres Externos
786715,Pan Integral Bread King Multigrano 580 gr,Panadería,Panadería Externa
786726,Mortadela Jamonada Mixta Hipermaxi kg,Fiambres,Fiambres Hipermaxi
786727,PANETON CAJA CHOCO CHIP LA FRANCESA 560 GRS.,Panadería,Panadería Externa
786728,Mortadela Jamonada Mixta al Vacio,Fiambres,Fiambres Hipermaxi
786748,Arepas de Maiz con Queso Sabor Colombiano 10 un,Congelados,Masas y Comidas Congeladas
786752,Yogurt Lesama Mix Remolacha Mora 2 L,Lácteos y Derivados,Yogures
786757,Yogurt Lesama Mix Zanahoria Naranja 2 L,Lácteos y Derivados,Yogures
786763,Yogurt Lesama Mix Espinaca Manzana 2 L,Lácteos y Derivados,Yogures
786784,Leche de Almendra Almendrin Natural,Lácteos y Derivados,Leches
786790,Leche de Almendra Almendrin Vainilla,Lácteos y Derivados,Leches
786795,Yogurt Delizia Familiar Frutilla 2 L,Lácteos y Derivados,Yogures
786797,Hamburguesa Roxi Congelada de Quinua 360 gr,Congelados,Masas y Comidas Congeladas
786802,Queso Guapurutu Gruyerito 250 gr,Lácteos y Derivados,Quesos
786811,Queso Sardo Guapurutu 250 gr,Lácteos y Derivados,Quesos
786813,Queso Danbo Guapurutu 250 gr,Lácteos y Derivados,Quesos
786824,Queso Guapurutu Saborizado Picante 500 gr,Lácteos y Derivados,Quesos
786831,Paraguayo Unicos 140 gr,Pastelería y Masas Típicas,Masas Típicas Externas
786835,Leche Toddynho Light Levinho 200 ml,Lácteos y Derivados,Leches
786836,Queso Guapurutu Saborizado Albahaca 500 gr,Lácteos y Derivados,Quesos
786842,Cuñapecitos Pan Hogar 200 gr,Pastelería y Masas Típicas,Masas Típicas Externas
786847,Queso Guapurutu Saborizado Oregano 500 gr,Lácteos y Derivados,Quesos
786855,Queso Mozzarella Guapurutu Laminado 150 gr,Lácteos y Derivados,Quesos
786871,Queso Cremon La Serenisima Horma kg,Lácteos y Derivados,Quesos
786874,Bife de Chorizo Cuarto Al Vacio Frigor kg,Carnes,Carnes al Vacio Externas
786875,Queso Provolone Melincue Parrillero Libre de Gluten kg,Lácteos y Derivados,Quesos
786889,Queso Cheddar Guapurutu Laminado 150 gr,Lácteos y Derivados,Quesos
786893,Palitos Integrales con Queso Europan,Panadería,Panadería Externa
786894,Empanada Integral Europan Con Queso 4 un,Panadería,Panadería Externa
786896,Queso Sandwichero Guapurutu Laminado 150 gr,Lácteos y Derivados,Quesos
786923,Yogurt Griego Clarabella con Granola 200 ml,Lácteos y Derivados,Yogures
786936,Cordon Bleu Sofia Caja 600 gr,Congelados,Carnes Congeladas
786938,Jamon Ahumado Hipermaxi 1 kg,Fiambres,Fiambres Hipermaxi
786943,Budin Victoria Chispas de Chocolate 275 gr,Pastelería y Masas Típicas,Pastelería Externa
786952,Guantes Household Gloves Plastico Talla S M L,Cuidado del Hogar,Accesorios del Hogar
786975,Bizcocho de Maiz Pan Hogar 200 gr,Pastelería y Masas Típicas,Masas Típicas Externas
786979,Cuñapecitos Crocantes Mayser 50 gr,Pastelería y Masas Típicas,Masas Típicas Externas
786983,Queso de Cabra Chevre Maduro kg,Lácteos y Derivados,Quesos
786994,Queso Fresco Chever de Cabra kg,Lácteos y Derivados,Quesos
786997,Mortadela Jamonada La Sierra 500 gr,Fiambres,Fiambres Externos
787039,Maquina de Afeitar Xtreme3 Schick 2 un,Cuidado Personal,Cuidado de la Piel
787044,Enjuague Bucal Listerine Cool Mint 180 ml,Cuidado Personal,Cuidado Bucal
787067,Pacu Despinado Congelado El Super Tambaqui kg,Congelados,Carnes Congeladas
787074,Pan con Ajo Precocido Hipermaxi 4 un,Panadería,Panadería Especialidades Hipermaxi
787079,Caramelo Mentos Frutas 29.7 gr,Abarrotes,Golosinas - Varias
787084,Masticable Mentos Rolls Menta 29.5 gr,Abarrotes,Golosinas - Varias
787214,Yogurt Purita Batido Sabores Surtido 2 L,Lácteos y Derivados,Yogures
787215,Queso Mozzarella La Lechera Charagua 1 kg,Lácteos y Derivados,Quesos
787230,Tortillas Bimbo Rapiditas Light XXL 420 gr,Congelados,Masas y Comidas Congeladas
787233,Leche Bonle enriquecido 900 ml,Lácteos y Derivados,Leches
787247,Cafe de Manha Activia Amaranto Papaya 170 gr,Lácteos y Derivados,Postres
787249,Cafe de Manha Activia Linaza Morango 170 gr,Lácteos y Derivados,Postres
787251,Tortillas Bimbo Rapiditas Integral 310 gr,Congelados,Masas y Comidas Congeladas
787301,Queso Melincue Tybo Fraccionado kg,Lácteos y Derivados,Quesos
787312,Queso Mozzarella Melincue Fraccionado kg,Lácteos y Derivados,Quesos
787314,Calita de Maiz Crocsitos 200 gr,Pastelería y Masas Típicas,Masas Típicas Externas
787316,Queso Mozzarella La Lechera Charagua 500 gr,Lácteos y Derivados,Quesos
787321,Bizcocho Crocsitos de Maiz 200 gr,Pastelería y Masas Típicas,Masas Típicas Externas
787323,Queso Cheddar Melincue Fraccionado,Lácteos y Derivados,Quesos
787329,Pulpa Congelada Pulpa Frut Exoticas 2 un 500 gr,Congelados,Pulpas y Frutas Congeladas
787335,Queso Reggianito Melincue Fraccionado kg,Lácteos y Derivados,Quesos
787379,Queso Mozzarella Corlasa Fraccionado kg,Lácteos y Derivados,Quesos
787398,Hamburguesa Vegetarianas Surtidos 540 gr,Congelados,Masas y Comidas Congeladas
787410,Yogurt Griego Mami Chachi Surtido Leche de Cabra 250 gr,Lácteos y Derivados,Yogures
787412,Queso Sandwichero Guapurutu Laminado kg,Lácteos y Derivados,Quesos
787417,Budin Bauducco Gotas de Chocolate 200 gr,Pastelería y Masas Típicas,Pastelería Externa
787419,Pulpa Congelada Pulpa Frut Surtidas 2 un 500 gr,Congelados,Pulpas y Frutas Congeladas
787426,Enrollado de Cerdo La Sierra kg,Fiambres,Fiambres Externos
787428,Queso Corlaza Muzzarella kg,Lácteos y Derivados,Quesos
787429,Queso Fresco Mami Chachi de Cabra 250 gr,Lácteos y Derivados,Quesos
787430,Filete de Tilapia Lagos Titicaca kg,Congelados,Carnes Congeladas
787437,Hamburguesa Degab Garbanzo Quinua 540 gr,Congelados,Masas y Comidas Congeladas
787438,Yogurt Griego Mami Chachi Surtido Leche de Vaca 250 gr,Lácteos y Derivados,Yogures
787442,Bimbo Grisines Finitos Salvado 100 gr,Panadería,Panadería Externa
787459,Cuñape Abizcochado Pan Hogar Picante 100 gr,Pastelería y Masas Típicas,Masas Típicas Externas
787469,Mortadela de Gallina Sofia Kg,Fiambres,Fiambres Externos
787473,Queso Guapurutu Montanez 250 gr,Lácteos y Derivados,Quesos
787479,Queso Sardo Sancor kg,Lácteos y Derivados,Quesos
787505,Queso Parrillero Guapurutu Ahumado 500 gr,Lácteos y Derivados,Quesos
787517,Milanesa Sofia Americana Tubo 12 un,Congelados,Carnes Congeladas
787534,"PACK DE CURADOS ZENTENO 200 GRS(JAMON,BONDIOL,LOMO,CHO.)",Fiambres,Fiambres Externos
787552,Hamburguesa Degab Frejol Yuca 540 gr,Congelados,Carnes Congeladas
787576,Mortadela Jamonada Tipo Alemana Fridosa kg,Fiambres,Fiambres Externos
787593,Hamburguesa Degab Arveja Platano 540 gr,Congelados,Carnes Congeladas
787622,Huevo Colorado Maple 12 un,Lácteos y Derivados,Huevos
787632,Mix Andean Berries Frutas Congeladas 1 kg,Congelados,Pulpas y Frutas Congeladas
787634,Queso Fundido Guaruja para Untar 250 gr,Lácteos y Derivados,Quesos
787635,Mantequilla de Mani Almendrin Chocolate 360 gr,Lácteos y Derivados,Mantequillas y Margarinas
787641,Queque Chifon 200 gr,Pastelería y Masas Típicas,Pastelería Externa
787644,Huevo Colorado Maple 30 un,Lácteos y Derivados,Huevos
787647,Queso Fundido Guaruja con Salsa Jalapeño 250 gr,Lácteos y Derivados,Quesos
787652,Queso Reggianito Santa Rosa Trozado 240 gr,Lácteos y Derivados,Quesos
787657,Pan de Arroz Abizcochado Pan Hogar 100 gr,Pastelería y Masas Típicas,Masas Típicas Externas
787659,Mantequilla de Mani Almendrin Salada Cremosa,Lácteos y Derivados,Mantequillas y Margarinas
787692,Mantequilla de Mani Almendrin Dulce Cremosa,Lácteos y Derivados,Mantequillas y Margarinas
787694,Queso Mozzarella Guaruja 400 gr,Lácteos y Derivados,Quesos
787715,Huevos Caisy Campeon 12 un,Lácteos y Derivados,Huevos
787887,Queso Fresco Artesano kg,Lácteos y Derivados,Quesos
787937,Helado Acai Tradicional Zero Polpa Norte 200 gr,Congelados,Pulpas y Frutas Congeladas
787963,Pan Molde Paris Integral 280 gr,Panadería,Panadería Externa
787967,Huevos Jars de Codorniz 50 un,Lácteos y Derivados,Huevos
787968,Pan Molde Paris Blanco 280 gr,Panadería,Panadería Externa
787993,Cuñape Abizcochado Unicos 50 gr,Pastelería y Masas Típicas,Masas Típicas Externas
788136,Leche Pil Instantanea 120 gr,Abarrotes,Nutrición Infantil
788156,Gelatina Frutigel Surtida 250 gr,Abarrotes,Repostería
788161,Mermelada Gigante Durazno 340 gr,Abarrotes,"Mermel, Mieles"
788176,Achocolatado Choco Piter 200 gr,Abarrotes,Nutrición Infantil
