id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio
101319,5,5,0,5,0,5,0,5,0,5,0,5,0
101326,22,22,0,22,0,22,0,22,0,22,0,22,0
101329,,,,,,,,,,,,,
101330,,,,,,,,,,,,,
101331,,,,,,,,,,,,,
101335,,,,,,,,,,,,,
101363,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,,
101375,,,,,,,,,,,,,
101400,12.2,12.2,0,12.2,0,12.2,0,12.2,0,12.2,0,12.2,0
101401,26,26,0,26,0,26,0,26,0,26,0,26,0
101403,15.5,15.5,0,15.5,0,15.5,0,15.5,0,19.5,-0.205,16,-0.0312
101404,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,16.5,0.182
101405,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,17,0.147
101406,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,16.5,0.182
101414,37,37,0,37,0,37,0,37,0,37,0,32.5,0.138
101415,129,129,0,129,0,129,0,129,0,129,0,129,0
101418,21,21,0,21,0,21,0,21,0,21,0,20,0.05
101419,48,48,0,48,0,48,0,48,0,48,0,45,0.0667
101420,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
101421,28.5,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,,
101422,20,20,0,20,0,20,0,20,0,20,0,20,0
101423,41.5,41.5,0,41.5,0,41.5,0,41.5,0,41.5,0,,
101427,10,10,0,10,0,10,0,10,0,10,0,10,0
101459,270,270,0,270,0,270,0,,,,,,
101464,11,11,0,11,0,11,0,11,0,11,0,11,0
101482,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,12,0.458
101484,26,26,0,26,0,26,0,26,0,24,0.0833,24,0.0833
101485,26,26,0,26,0,26,0,26,0,24,0.0833,24,0.0833
101490,6.8,6.8,0,6.8,0,6.8,0,6.8,0,6.8,0,6.8,0
101495,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
101505,15,15,0,15,0,15,0,15,0,15,0,13.7,0.0949
101506,,,,,,,,,,,,,
101507,13.9,13.9,0,13.9,0,13.9,0,13.9,0,13.9,0,10,0.39
101509,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
101511,,,,,,,,,,,,,
101518,25.9,25.9,0,25.9,0,25.9,0,25.9,0,25.9,0,25.3,0.0237
101520,28.1,28.1,0,28.1,0,28.1,0,28.1,0,28.1,0,28.1,0
101530,30.5,30.5,0,30.5,0,30.5,0,30.5,0,30.5,0,30.5,0
101531,50,50,0,50,0,50,0,50,0,50,0,50,0
101533,18,18,0,18,0,18,0,18,0,15.5,0.161,15.5,0.161
101538,9,9,0,9,0,9,0,9,0,8.6,0.0465,7.2,0.25
101541,8.8,8.8,0,9.5,-0.0737,9.5,-0.0737,9.5,-0.0737,9.5,-0.0737,9.5,-0.0737
101548,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
101549,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0
101553,118,118,0,118,0,118,0,118,0,118,0,118,0
101554,12,12,0,12,0,12,0,12,0,9.5,0.263,9.5,0.263
101555,12,12,0,12,0,12,0,12,0,9.5,0.263,9.5,0.263
101558,150,150,0,150,0,150,0,,,,,,
101568,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
101569,11.5,11.5,0,11.5,0,11.5,0,11.5,0,10,0.15,10,0.15
101576,19,19,0,19,0,19,0,19,0,16.7,0.138,16.7,0.138
101583,145,145,0,145,0,145,0,145,0,120,0.208,120,0.208
101585,93,93,0,93,0,93,0,93,0,93,0,93,0
101586,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0
101587,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
101599,8,8,0,8,0,8,0,8,0,8,0,7.5,0.0667
101620,6.5,6.5,0,6.3,0.0317,6.3,0.0317,6.3,0.0317,6.3,0.0317,5,0.3
101626,19,19,0,19,0,19,0,19,0,19,0,19,0
101635,30,30,0,30,0,30,0,30,0,33,-0.0909,31.5,-0.0476
101643,11,11,0,11,0,11,0,11,0,11,0,11,0
101644,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
101647,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
101651,13.5,13.5,0,13.5,0,13.5,0,13.5,0,10.9,0.239,13.5,0
101652,13.5,13.5,0,13.5,0,13.5,0,13.5,0,10.9,0.239,13.5,0
101653,13.5,13.5,0,13.5,0,13.5,0,13.5,0,10.9,0.239,13.5,0
101662,7.7,7.7,0,7.7,0,7.7,0,7.7,0,7.7,0,7.7,0
101667,5,5,0,5,0,5,0,5,0,5,0,5,0
101672,18.2,18.2,0,18.2,0,18.2,0,18.2,0,18.2,0,18,0.0111
101673,18.2,18.2,0,18.2,0,18.2,0,18.2,0,18.2,0,18,0.0111
101682,6.5,6.5,0,6.5,0,6.5,0,6.5,0,5.5,0.182,5.5,0.182
101683,118,118,0,118,0,118,0,118,0,118,0,118,0
101685,5,5,0,5,0,5,0,5,0,5,0,5,0
101689,14,14,0,14,0,14,0,14,0,16.2,-0.136,16.2,-0.136
101690,31.8,31.8,0,31.8,0,31.8,0,31.8,0,31.8,0,31.8,0
101692,42.4,42.4,0,42.4,0,42.4,0,42.4,0,42.4,0,25.4,0.669
101693,21.8,21.8,0,21.8,0,21.8,0,21.8,0,21.8,0,21.8,0
101694,,,,,,,,,,,,,
101695,7.5,7.5,0,7.5,0,7.5,0,7.5,0,6.5,0.154,6.5,0.154
101699,7,7,0,7,0,7,0,7,0,7,0,7,0
101703,,,,,,,,,,,,,
101704,,,,,,,,,,,,,
101712,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0
101715,10.3,10.3,0,10.3,0,10.3,0,10.3,0,10.3,0,10.3,0
101718,,,,,,,,,,,,,
101722,4.7,4.7,0,4.7,0,4.7,0,4.4,0.0682,4.4,0.0682,3.9,0.205
101739,14,14,0,14,0,14,0,14,0,14,0,14,0
101741,14,14,0,14,0,14,0,14,0,14,0,13,0.0769
101742,14,14,0,14,0,14,0,14,0,14,0,13,0.0769
101754,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,16,0.156
101755,32,32,0,32,0,32,0,32,0,29,0.103,29,0.103
101758,53.5,53.5,0,53.5,0,53.5,0,53.5,0,53.5,0,50.5,0.0594
101760,16.5,16.5,0,16.5,0,16.5,0,16.5,0,,,14.5,0.138
101808,,,,,,,,,,,,,
101839,54,54,0,54,0,54,0,54,0,54,0,54,0
101843,63,63,0,63,0,63,0,63,0,63,0,63,0
101849,70,70,0,70,0,70,0,70,0,70,0,70,0
101857,108,108,0,108,0,108,0,108,0,108,0,,
101858,108,108,0,108,0,108,0,108,0,108,0,,
101859,108,108,0,108,0,108,0,108,0,108,0,,
101861,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
101863,20.5,20.5,0,20.5,0,,,,,,,,
101865,8.3,8.3,0,8.3,0,8.3,0,8.3,0,8.3,0,8.3,0
101867,60,60,0,60,0,60,0,60,0,45,0.333,45,0.333
101868,40,40,0,40,0,40,0,40,0,36,0.111,36,0.111
101877,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0
101878,128,128,0,128,0,128,0,128,0,128,0,116,0.103
101879,,,,,,,,,,,,,
101880,38,38,0,38,0,,,,,,,,
101901,178,178,0,178,0,178,0,178,0,178,0,157,0.134
101902,,,,,,,,,,,,,
101903,64,64,0,64,0,64,0,64,0,64,0,,
101911,14,14,0,14,0,14,0,14,0,16.2,-0.136,16.2,-0.136
101914,7.3,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0
101915,7.8,7.8,0,7.8,0,7.8,0,7.8,0,7.8,0,7.8,0
101919,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
101921,26,26,0,26,0,26,0,26,0,26,0,,
101923,8.7,8.7,0,8.7,0,8.7,0,8.7,0,7.7,0.13,7.7,0.13
101924,22,22,0,22,0,22,0,22,0,22,0,22,0
101925,26,26,0,26,0,26,0,26,0,26,0,26,0
101926,23,23,0,23,0,23,0,23,0,23,0,23,0
101927,15,15,0,15,0,15,0,15,0,15,0,15,0
101928,15,15,0,15,0,15,0,15,0,15,0,15,0
101929,25,25,0,25,0,25,0,25,0,25,0,25,0
101930,25,25,0,25,0,25,0,25,0,25,0,25,0
101931,44.5,44.5,0,44.5,0,44.5,0,44.5,0,44.5,0,44.5,0
101933,45,45,0,45,0,45,0,45,0,45,0,41,0.0976
101934,28.5,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,,
101935,34,34,0,34,0,34,0,34,0,34,0,32,0.0625
101936,36.5,36.5,0,36.5,0,36.5,0,36.5,0,36.5,0,,
101938,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,,
101948,45,45,0,45,0,45,0,45,0,45,0,,
101950,160,160,0,160,0,160,0,160,0,115,0.4,143,0.12
101955,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,10.5,0.0952
101956,65,65,0,65,0,65,0,65,0,65,0,65,0
101964,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7,0.0714
101983,57,57,0,57,0,57,0,57,0,57,0,57,0
101984,34,34,0,32,0.0625,32,0.0625,32,0.0625,32,0.0625,32,0.0625
101989,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
102004,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0
102039,37.5,37.5,0,37.5,0,37.5,0,37.5,0,35,0.0714,35,0.0714
102042,20,20,0,20,0,20,0,20,0,17.5,0.143,16.6,0.205
102046,126,126,0,126,0,126,0,126,0,122,0.0312,112,0.119
102050,67.5,67.5,0,67.5,0,67.5,0,67.5,0,67.5,0,60.9,0.108
102056,36.5,36.5,0,36.5,0,36.5,0,36.5,0,36.5,0,33,0.106
102057,84,84,0,84,0,84,0,84,0,84,0,84,0
102091,,,,,,,,,,,,,
102093,,,,,,,,,,,,,
102096,9,9,0,9,0,9,0,9,0,9,0,8.2,0.0976
102097,14.2,14.2,0,14.2,0,14.2,0,14.2,0,14.2,0,12.7,0.118
102099,46.8,46.8,0,46.8,0,46.8,0,46.8,0,39,0.2,39,0.2
102101,550,550,0,550,0,550,0,550,0,550,0,550,0
102105,125,125,0,125,0,125,0,125,0,125,0,125,0
102111,20,20,0,20,0,20,0,20,0,20,0,,
102118,18.2,18.2,0,18.2,0,18.2,0,18.2,0,18.2,0,18.2,0
102125,5.3,5.3,0,5.3,0,5.3,0,5.3,0,5.3,0,4,0.325
102135,17,17,0,17,0,17,0,,,17,0,,
102154,45.5,45.5,0,45.5,0,45.5,0,45.5,0,41.5,0.0964,41.5,0.0964
102157,23,23,0,23,0,23,0,23,0,20.5,0.122,20.5,0.122
102163,49,49,0,49,0,49,0,49,0,49,0,49,0
102165,71,71,0,71,0,71,0,71,0,71,0,71,0
102167,2.7,2.7,0,2.7,0,2.7,0,2.7,0,2.7,0,2.5,0.08
102177,246,246,0,246,0,246,0,246,0,246,0,246,0
102192,355,355,0,355,0,355,0,355,0,355,0,355,0
102193,355,355,0,355,0,355,0,355,0,355,0,,
102197,1.28e+03,1.28e+03,0,1.28e+03,0,1.28e+03,0,1.28e+03,0,1.16e+03,0.108,1.16e+03,0.108
102205,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0
102220,,,,,,,,,,,,,
102250,95,95,0,95,0,95,0,95,0,95,0,95,0
102339,,,,,,,,,,,,,
102351,80,80,0,80,0,80,0,80,0,80,0,67,0.194
102447,38,38,0,38,0,38,0,38,0,38,0,38,0
102505,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,4,0.625
102506,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,4,0.625
102507,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,4,0.625
102508,6.5,6.5,0,6.5,0,6.5,0,6.5,0,4,0.625,4,0.625
102509,,,,,,,,,,,,,
102510,15,15,0,15,0,15,0,15,0,15,0,11,0.364
102511,15,15,0,15,0,15,0,15,0,15,0,11,0.364
102512,15,15,0,15,0,15,0,15,0,,,11,0.364
102541,74,74,0,74,0,74,0,74,0,74,0,69,0.0725
102573,4,4,0,4,0,,,,,,,,
102779,5.3,5.3,0,5.3,0,5.3,0,5.3,0,5.3,0,3.7,0.432
103020,53.5,53.5,0,53.5,0,53.5,0,53.5,0,66.9,-0.2,66.9,-0.2
103050,22,22,0,20,0.1,20,0.1,20,0.1,20,0.1,20,0.1
103060,20.5,20.5,0,20.5,0,20.5,0,20.5,0,20.5,0,18,0.139
103061,59,59,0,59,0,59,0,59,0,59,0,50.5,0.168
103080,26,26,0,26,0,26,0,26,0,24.3,0.07,,
103540,3.9,3.9,0,3.9,0,3.9,0,3.9,0,3.9,0,3.5,0.114
103905,18.3,18.3,0,18.3,0,18.3,0,18.3,0,15,0.22,15,0.22
103906,18.3,18.3,0,18.3,0,18.3,0,18.3,0,15,0.22,15,0.22
103908,18.3,18.3,0,18.3,0,18.3,0,18.3,0,15,0.22,15,0.22
103909,18.3,18.3,0,18.3,0,18.3,0,18.3,0,15,0.22,15,0.22
104006,34,34,0,34,0,34,0,,,30.5,0.115,,
104007,,,,,,,,,,,,,
104008,91,91,0,91,0,91,0,91,0,91,0,91,0
104016,12,12,0,12,0,12,0,12,0,12,0,12,0
104017,72.5,72.5,0,72.5,0,72.5,0,72.5,0,72.5,0,70,0.0357
104018,72.5,72.5,0,72.5,0,72.5,0,72.5,0,72.5,0,70,0.0357
104019,72.5,72.5,0,72.5,0,72.5,0,72.5,0,72.5,0,70,0.0357
104056,3.2,3.2,0,3.2,0,3.2,0,3.2,0,3.2,0,3.2,0
104057,3.2,3.2,0,3.2,0,3.2,0,3.2,0,3.2,0,3.2,0
104058,3.2,3.2,0,3.2,0,3.2,0,3.2,0,3.2,0,3.2,0
104157,30.5,30.5,0,30.5,0,30.5,0,30.5,0,30.5,0,26.5,0.151
104211,13.9,13.9,0,13.9,0,13.9,0,13.9,0,11.8,0.178,11.8,0.178
104216,5.8,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0
104217,5.8,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0
104218,5.8,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0
104221,3.4,3.4,0,3.4,0,3.4,0,3.4,0,3.2,0.0625,3.2,0.0625
104250,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,,
104251,8.8,8.8,0,8.8,0,8.8,0,8.8,0,8.8,0,8.8,0
104252,,,,,,,,,,,,,
104253,46,46,0,46,0,46,0,46,0,46,0,,
104260,35.5,35.5,0,35.5,0,35.5,0,35.5,0,35.5,0,31,0.145
104261,63,63,0,63,0,63,0,63,0,63,0,56,0.125
104262,32.5,32.5,0,32.5,0,32.5,0,32.5,0,28,0.161,24.5,0.327
104414,190,190,0,190,0,190,0,190,0,170,0.118,160,0.188
104535,13.7,13.7,0,13.7,0,13.7,0,13.7,0,13.7,0,9.8,0.398
104550,4.4,4.4,0,4.4,0,4.4,0,4.4,0,4.4,0,4.4,0
104560,25,25,0,25,0,25,0,25,0,25,0,23,0.087
104561,25,25,0,25,0,25,0,25,0,25,0,23,0.087
104562,25,25,0,25,0,25,0,25,0,,,,
104563,25,25,0,25,0,25,0,25,0,25,0,22,0.136
104565,25,25,0,25,0,25,0,,,25,0,23,0.087
104567,25,25,0,25,0,25,0,25,0,25,0,23,0.087
104600,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
104601,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
104603,72,72,0,72,0,72,0,72,0,72,0,72,0
104605,39,39,0,39,0,39,0,39,0,39,0,39,0
104606,17.8,17.8,0,17.8,0,17.8,0,,,17.8,0,,
104607,71.9,71.9,0,71.9,0,71.9,0,71.9,0,71.9,0,71.9,0
104608,39,39,0,39,0,39,0,39,0,39,0,39,0
104609,72,72,0,72,0,72,0,72,0,72,0,72,0
104610,25,25,0,25,0,25,0,25,0,25,0,20,0.25
104611,13.2,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0
104613,30,30,0,30,0,30,0,30,0,30,0,30,0
104614,30,30,0,30,0,30,0,30,0,30,0,30,0
104615,30,30,0,30,0,30,0,30,0,30,0,30,0
104616,55,55,0,55,0,55,0,55,0,55,0,55,0
104619,39,39,0,39,0,39,0,39,0,39,0,39,0
104628,17.8,17.8,0,17.8,0,17.8,0,,,17.8,0,,
104629,13.2,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0
104631,69.8,69.8,0,69.8,0,69.8,0,69.8,0,69.8,0,69.8,0
104633,18.6,18.6,0,18.6,0,18.6,0,18.6,0,15.5,0.2,15.5,0.2
104634,22.5,22.5,0,22.5,0,22.5,0,,,,,21,0.0714
104636,43.3,43.3,0,43.3,0,43.3,0,43.3,0,43.3,0,37.2,0.164
104637,55,55,0,55,0,55,0,55,0,55,0,55,0
104638,12,12,0,12,0,12,0,12,0,12,0,12,0
104678,26.5,26.5,0,26.5,0,26.5,0,26.5,0,23.5,0.128,23.5,0.128
104681,65,65,0,65,0,65,0,65,0,65,0,61,0.0656
104682,61,61,0,61,0,61,0,61,0,61,0,61,0
104683,,,,,,,,,,,,,
104720,25,25,0,25,0,25,0,25,0,25,0,23,0.087
104749,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
104750,34,34,0,32,0.0625,32,0.0625,32,0.0625,32,0.0625,32,0.0625
104751,34,34,0,32,0.0625,32,0.0625,32,0.0625,32,0.0625,32,0.0625
104754,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0
104757,34,34,0,32,0.0625,32,0.0625,32,0.0625,32,0.0625,32,0.0625
104758,34,34,0,32,0.0625,32,0.0625,32,0.0625,32,0.0625,32,0.0625
104771,,,,,,,,,,,,,
104775,6.2,6.2,0,6.2,0,6.2,0,6.2,0,6.2,0,5.5,0.127
104796,,,,,,,,,,,,,
104797,40.5,40.5,0,40.5,0,40.5,0,40.5,0,40.5,0,40.5,0
104798,25.4,25.4,0,25.4,0,25.4,0,25.4,0,25.4,0,25.4,0
104799,53.4,53.4,0,53.4,0,53.4,0,53.4,0,53.4,0,53.4,0
104800,30,30,0,30,0,30,0,30,0,30,0,35.8,-0.162
104802,,,,,,,,,,,,,
104803,20,20,0,20,0,20,0,20,0,20,0,20,0
104804,,,,,,,,,,,,,
104805,25,25,0,25,0,25,0,25,0,25,0,25,0
104806,12.4,12.4,0,12.4,0,12.4,0,12.4,0,10,0.24,12.5,-0.008
104807,33,33,0,33,0,33,0,33,0,33,0,33,0
104810,18.6,18.6,0,18.6,0,18.6,0,18.6,0,15.5,0.2,15.5,0.2
104921,40,40,0,40,0,40,0,40,0,40,0,40,0
104922,35,35,0,35,0,35,0,35,0,35,0,35,0
104923,47,47,0,47,0,47,0,47,0,47,0,47,0
104924,34,34,0,34,0,34,0,34,0,34,0,34,0
104926,59,59,0,59,0,59,0,59,0,59,0,50.5,0.168
104927,59,59,0,59,0,59,0,59,0,59,0,50.5,0.168
104928,63,63,0,63,0,63,0,63,0,63,0,52.5,0.2
104931,,,,,,,,,,,,,
104932,10,10,0,10,0,10,0,10,0,10,0,10,0
104933,12.8,12.8,0,12.8,0,12.8,0,12.8,0,12.8,0,12.8,0
104934,,,,,,,,,,,,,
104935,75,75,0,75,0,75,0,,,75,0,65,0.154
104936,,,,,,,,,,,,,
104937,75,75,0,75,0,75,0,75,0,75,0,65,0.154
104938,47,47,0,47,0,47,0,47,0,,,42.5,0.106
104939,59,59,0,59,0,59,0,59,0,59,0,52,0.135
104940,,,,,,,,,,,,,
104941,5.7,5.7,0,5.7,0,5.7,0,5.7,0,5.7,0,5.7,0
104942,7.2,7.2,0,7.2,0,7.2,0,7.2,0,7.2,0,7.2,0
104944,12,12,0,12,0,12,0,12,0,12,0,12,0
104945,,,,,,,,,,,,,
104947,19.1,19.1,0,19.1,0,19.1,0,19.1,0,19.1,0,19.1,0
104950,,,,,,,,,,,,,
104951,20.8,20.8,0,20.8,0,20.8,0,20.8,0,20.8,0,20.8,0
104952,35,35,0,35,0,35,0,35,0,35,0,35,0
104987,14.5,14.5,0,12.1,0.198,12.1,0.198,12.1,0.198,14.5,0,14.5,0
104988,70.1,70.1,0,70.1,0,70.1,0,70.1,0,70.1,0,64.5,0.0868
104989,70.1,70.1,0,70.1,0,70.1,0,70.1,0,70.1,0,64.5,0.0868
104990,43.3,43.3,0,43.3,0,43.3,0,43.3,0,43.3,0,37.7,0.149
104991,43.3,43.3,0,43.3,0,43.3,0,43.3,0,43.3,0,42.3,0.0236
104992,43.3,43.3,0,43.3,0,43.3,0,43.3,0,43.3,0,37.7,0.149
104993,43.3,43.3,0,43.3,0,43.3,0,43.3,0,43.3,0,37.7,0.149
104994,43.3,43.3,0,43.3,0,43.3,0,43.3,0,43.3,0,42.3,0.0236
105001,28,28,0,28,0,28,0,28,0,28,0,20,0.4
105010,59,59,0,59,0,59,0,59,0,59,0,50.5,0.168
105014,24,24,0,24,0,20,0.2,20,0.2,20,0.2,20,0.2
105049,52.5,52.5,0,52.5,0,52.5,0,52.5,0,,,52.5,0
105050,50.5,50.5,0,50.5,0,50.5,0,50.5,0,50.5,0,50.5,0
105060,27.1,27.1,0,27.1,0,27.1,0,27.1,0,25.8,0.0504,25.8,0.0504
105097,59,59,0,59,0,59,0,59,0,59,0,50.5,0.168
105098,59,59,0,59,0,59,0,59,0,59,0,50.5,0.168
105099,59,59,0,59,0,59,0,59,0,59,0,50.5,0.168
105320,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
105321,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
105322,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
105323,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
105446,22,22,0,22,0,22,0,22,0,22,0,22,0
105448,22,22,0,22,0,22,0,22,0,22,0,22,0
105450,20.8,20.8,0,20.8,0,20.8,0,20.8,0,20.8,0,18.3,0.137
105452,17,17,0,17,0,17,0,17,0,17,0,15,0.133
105453,18.3,18.3,0,18.3,0,18.3,0,18.3,0,18.3,0,18.3,0
105454,18.3,18.3,0,18.3,0,18.3,0,18.3,0,18.3,0,18.3,0
105455,23,23,0,23,0,23,0,23,0,23,0,20.5,0.122
105461,23,23,0,23,0,23,0,23,0,23,0,20.5,0.122
105462,30.5,30.5,0,30.5,0,30.5,0,30.5,0,30.5,0,26.5,0.151
105485,20,20,0,20,0,20,0,20,0,20,0,20,0
105488,12,12,0,12,0,12,0,12,0,12,0,12,0
105620,30,30,0,30,0,30,0,30,0,30,0,,
105621,25,25,0,25,0,25,0,25,0,25,0,,
105622,25,25,0,25,0,25,0,25,0,25,0,,
105623,25,25,0,25,0,25,0,25,0,25,0,,
105630,13.8,13.8,0,13.8,0,13.8,0,13.8,0,10,0.38,10,0.38
105640,30.5,30.5,0,30.5,0,30.5,0,30.5,0,30.5,0,30.5,0
105646,33.9,33.9,0,33.9,0,33.9,0,33.9,0,33.9,0,33.9,0
105647,33.9,33.9,0,33.9,0,33.9,0,33.9,0,33.9,0,33.9,0
105683,94,94,0,94,0,94,0,94,0,59,0.593,,
105687,46,46,0,46,0,46,0,46,0,46,0,41.5,0.108
105689,,,,,,,,,,,,,
105690,,,,,,,,,,,,,
105691,5.7,5.7,0,5.7,0,5.7,0,5.7,0,5.7,0,5.7,0
105692,,,,,,,,,,,,,
105710,37,37,0,37,0,37,0,37,0,46,-0.196,41.5,-0.108
105711,46,46,0,46,0,46,0,46,0,46,0,41.5,0.108
105712,46,46,0,46,0,46,0,46,0,46,0,41.5,0.108
105714,,,,,,,,,,,,,
105715,10.8,10.8,0,10.8,0,10.8,0,10.8,0,10.8,0,10.8,0
105716,,,,,,,,,,,,,
105718,37,37,0,37,0,37,0,37,0,46,-0.196,41.5,-0.108
105720,18.7,18.7,0,18.7,0,18.7,0,18.7,0,16.6,0.127,15,0.247
105725,106,106,0,106,0,100,0.06,100,0.06,100,0.06,100,0.06
105730,14.9,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0
105731,14.9,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0
105735,47.9,47.9,0,47.9,0,47.9,0,47.9,0,54.3,-0.118,54.3,-0.118
105738,39,39,0,39,0,39,0,39,0,39,0,39,0
105739,40,40,0,40,0,40,0,40,0,40,0,40,0
105743,70,70,0,70,0,70,0,70,0,70,0,70,0
105748,18.7,18.7,0,18.7,0,18.7,0,18.7,0,16.6,0.127,15,0.247
105762,28,28,0,28,0,27,0.037,27,0.037,27,0.037,27,0.037
105764,18.3,18.3,0,18.3,0,18.3,0,18.3,0,18.3,0,18.3,0
105765,75,75,0,75,0,75,0,75,0,70,0.0714,66.6,0.126
105766,75,75,0,75,0,75,0,75,0,70,0.0714,66.6,0.126
105767,75,75,0,75,0,75,0,75,0,70,0.0714,66.6,0.126
105771,6.2,6.2,0,6.2,0,6.2,0,6.2,0,6,0.0333,6,0.0333
105775,30.5,30.5,0,30.5,0,30.5,0,30.5,0,29.5,0.0339,29.5,0.0339
105778,4.8,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0
105787,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0
105788,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,13.5,0.222
105789,9,9,0,9,0,9,0,9,0,9,0,8.5,0.0588
105791,28,28,0,28,0,27.5,0.0182,27.5,0.0182,27.5,0.0182,27.5,0.0182
105810,39.7,39.7,0,39.7,0,39.7,0,39.7,0,39.7,0,39.7,0
105831,6.8,6.8,0,6.8,0,6.8,0,6.8,0,6.8,0,6.2,0.0968
105840,18,18,0,18,0,18,0,18,0,18,0,15,0.2
105842,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,15,0.233
105843,,,,,,,,,,,,,
105844,18,18,0,18,0,18,0,18,0,18.5,-0.027,15,0.2
105846,5,5,0,5,0,5,0,5,0,5,0,5,0
105847,50.5,50.5,0,50.5,0,50.5,0,50.5,0,,,50.5,0
105848,50.5,50.5,0,50.5,0,50.5,0,50.5,0,50.5,0,50.5,0
105851,10.5,10.5,0,10.5,0,10.5,0,10.5,0,7.4,0.419,8.7,0.207
105861,15,15,0,15,0,15,0,15,0,15,0,15,0
105862,4.3,4.3,0,4.3,0,4.3,0,4.3,0,4.3,0,4.3,0
105863,4.2,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0
105864,4.5,4.5,0,4.5,0,,,,,,,,
105865,7.8,7.8,0,7.8,0,,,,,,,,
105866,11.7,11.7,0,11.7,0,,,,,,,,
105868,31.8,31.8,0,31.8,0,31.8,0,31.8,0,31.8,0,28.2,0.128
105911,,,,,,,,,,,,,
105912,67.6,67.6,0,67.6,0,67.6,0,67.6,0,67.6,0,59,0.146
105931,4,4,0,4,0,4,0,4,0,4,0,3.4,0.176
105960,,,,,,,,,,,,,
105963,,,,,,,,,,,,,
105965,14.8,14.8,0,14.8,0,14.8,0,14.8,0,14.8,0,14.8,0
106060,18,18,0,18,0,18,0,18,0,18,0,18,0
106071,,,,,,,,,,,,,
106072,43.3,43.3,0,43.3,0,43.3,0,43.3,0,43.3,0,37.7,0.149
