id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio,180,180_cambio,270,270_cambio
24050,,,,,,,,,,,,,,,,,,,
24051,10,10,0,10,0,10,0,10,0,10,0,,,10,0,,,,
24052,10,10,0,10,0,10,0,10,0,10,0,10,0,10,0,,,,
24056,41,41,0,41,0,41,0,41,0,41,0,41,0,41,0,,,,
24062,,,,,,,,,,,,,,,,,,,
24064,,,,,,,,,,,,,,,,,,,
24065,12.5,12.5,0,12.5,0,12.5,0,12.5,0,7,0.786,7,0.786,7,0.786,,,,
24067,12.5,12.5,0,12.5,0,12.5,0,12.5,0,7,0.786,7,0.786,7,0.786,,,,
24068,12.5,12.5,0,12.5,0,12.5,0,12.5,0,7,0.786,7,0.786,7,0.786,,,,
24071,29.5,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,,,,,,
24072,11.7,11.7,0,11.7,0,11.7,0,10,0.17,10,0.17,10,0.17,10,0.17,,,,
24075,5,5,0,5,0,5,0,4,0.25,4,0.25,4,0.25,4,0.25,,,,
24076,,,,,,,,,,,,,,,,,,,
24077,,,,,,,,,,,,,,,,,,,
24078,,,,,,,,,,,,,,,,,,,
24079,,,,,,,,,,,,,,,,,,,
24080,245,245,0,245,0,245,0,245,0,245,0,245,0,,,,,,
24081,245,245,0,245,0,245,0,245,0,245,0,245,0,,,,,,
24083,,,,,,,,,,,,,,,,,,,
24084,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,5.5,0.364,5.5,0.364,,,,
24085,,,,,,,,,,,,,,,,,,,
24086,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,5.5,0.364,5.5,0.364,,,,
24087,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,,,5.5,0.364,,,,
24088,,,,,,,,,,,,,,,,,,,
24092,,,,,,,,,,,,,,,,,,,
24098,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,13,0.269,,,,
24099,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,13,0.269,,,,
24100,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,13,0.269,,,,
24109,,,,,,,,,,,,,,,,,,,
24111,12,12.5,-0.04,9.5,0.263,9.5,0.263,9.5,0.263,12.5,-0.04,12.5,-0.04,12.5,-0.04,,,,
24112,,,,,,,,,,,,,,,,,,,
24113,12,12.5,-0.04,9.5,0.263,9.5,0.263,9.5,0.263,12.5,-0.04,12.5,-0.04,12.5,-0.04,,,,
24116,38,38,0,38,0,38,0,38,0,38,0,38,0,29,0.31,,,,
24117,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,13,0.269,,,,
24118,11,11,0,11,0,11,0,11,0,11,0,11,0,8.5,0.294,,,,
24119,11,11,0,11,0,11,0,11,0,11,0,11,0,8.5,0.294,,,,
24120,,,,,,,,,,,,,,,,,,,
24127,8,8,0,8,0,8,0,8,0,8,0,,,,,,,,
24130,35.5,35.5,0,35.5,0,35.5,0,35.5,0,35.5,0,35.5,0,,,,,,
24131,35.5,35.5,0,35.5,0,35.5,0,35.5,0,35.5,0,,,28,0.268,,,,
24132,9,9,0,9,0,9,0,9,0,9,0,9,0,7,0.286,,,,
24133,9,9,0,9,0,9,0,9,0,9,0,9,0,7,0.286,,,,
24134,9,9,0,9,0,9,0,9,0,9,0,9,0,7,0.286,,,,
24135,3.5,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0,2.7,0.296,,,,
24136,3.5,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0,2.7,0.296,,,,
24137,3.5,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0,2.7,0.296,,,,
24138,22,22,0,22,0,22,0,22,0,22,0,22,0,20.5,0.0732,,,,
24140,22,22,0,22,0,22,0,22,0,22,0,,,20.5,0.0732,,,,
24141,22,22,0,22,0,22,0,22,0,22,0,22,0,20.5,0.0732,,,,
24145,55.5,55.5,0,55.5,0,55.5,0,55.5,0,55.5,0,44,0.261,33.5,0.657,,,,
24152,45,45,0,45,0,45,0,45,0,45,0,45,0,,,,,,
24153,,,,,,,,,,,,,,,,,,,
24159,,,,,,,,,,,,,,,,,,,
24160,,,,,,,,,,,,,,,,,,,
24162,,,,,,,,,,,,,,,,,,,
24163,,,,,,,,,,,,,,,,,,,
24164,,,,,,,,,,,,,,,,,,,
24170,32.5,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,,,,
24172,19.5,19.5,0,19.5,0,19.5,0,,,19.5,0,,,,,,,,
24173,32.5,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,,,,
24174,33.5,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,,,,,,,,
24175,16.5,16.5,0,16.5,0,,,,,,,16.5,0,,,,,,
24176,16.5,16.5,0,16.5,0,,,,,16.5,0,16.5,0,,,,,,
24306,99,99,0,99,0,99,0,99,0,99,0,80,0.238,80,0.238,75,0.32,75,0.32
24401,23,23,0,23,0,23,0,23,0,18,0.278,18,0.278,18,0.278,16.5,0.394,16.5,0.394
24402,41,41,0,41,0,41,0,41,0,34.5,0.188,34.5,0.188,34.5,0.188,31.5,0.302,31.5,0.302
24403,38,38,0,38,0,38,0,38,0,29.5,0.288,29.5,0.288,29.5,0.288,28.5,0.333,28.5,0.333
24406,57,57,0,57,0,57,0,57,0,43.5,0.31,43.5,0.31,43.5,0.31,41,0.39,41,0.39
24459,9,9,0,9,0,9,0,9,0,9,0,7.8,0.154,7.8,0.154,8,0.125,8.2,0.0976
24463,9,9,0,9,0,9,0,9,0,9,0,7.8,0.154,7.8,0.154,8,0.125,8.2,0.0976
24464,9,9,0,9,0,9,0,9,0,9,0,7.8,0.154,7.8,0.154,8,0.125,8.2,0.0976
24465,,,,,,,,,,,,,,,,,,,
24514,20.5,20.5,0,20.5,0,20.5,0,20.5,0,20.5,0,15,0.367,15,0.367,15,0.367,9.8,1.09
24515,37.5,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,31,0.21,31,0.21,,,26.5,0.415
24699,95.5,95.5,0,95.5,0,95.5,0,95.5,0,95.5,0,81,0.179,81,0.179,81,0.179,81,0.179
24870,6,6,0,4.9,0.224,4.9,0.224,4.9,0.224,,,4.3,0.395,,,4,0.5,4,0.5
24887,,,,,,,,,,,,,,,,,,,
24888,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,11,0.173,11,0.173,11,0.173,11,0.173
24889,15,15,0,15,0,15,0,15,0,15,0,13,0.154,13,0.154,13,0.154,13,0.154
24915,239,239,0,,,,,,,,,,,,,,,,
25001,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,12,0.375,,,,,,
25004,,,,,,,,,,,,,,,,,,,
25006,63.8,47,0.357,47,0.357,47,0.357,47,0.357,47,0.357,47,0.357,49.5,0.289,,,,
25009,,,,,,,,,,,,,,,,,,,
25012,28.5,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,29,-0.0172,29,-0.0172,,,,
25016,85,85,0,85,0,85,0,85,0,85,0,85,0,85,0,,,,
25017,,,,,,,,,,,,,,,,,,,
25018,,,,,,,,,,,,,,,,,,,
25019,10.5,9.5,0.105,9.5,0.105,9.5,0.105,9.5,0.105,9.5,0.105,9.5,0.105,9.5,0.105,,,,
25020,10.5,9.5,0.105,9.5,0.105,9.5,0.105,9.5,0.105,9.5,0.105,,,,,,,,
25021,13.5,12.5,0.08,12.5,0.08,12.5,0.08,12.5,0.08,12.5,0.08,12.5,0.08,12.5,0.08,,,,
25024,,,,,,,,,,,,,,,,,,,
25025,17,17,0,17,0,17,0,17,0,17,0,13.5,0.259,11.5,0.478,,,,
25026,13,13,0,13,0,13,0,13,0,,,,,,,,,,
25030,,,,,,,,,,,,,,,,,,,
25034,6.3,6.3,0,4.3,0.465,4.3,0.465,4.3,0.465,4.3,0.465,,,,,,,,
25035,32,33,-0.0303,33,-0.0303,33,-0.0303,33,-0.0303,33,-0.0303,26.5,0.208,22.5,0.422,,,,
25036,120,120,0,120,0,120,0,120,0,120,0,,,,,,,,
25037,138,138,0,138,0,138,0,138,0,138,0,138,0,,,,,,
25049,87.5,87.5,0,87.5,0,87.5,0,87.5,0,,,,,,,,,,
25050,115,97.9,0.174,97.9,0.174,97.9,0.174,97.9,0.174,94.9,0.211,79.9,0.438,,,,,,
25052,21,21,0,21,0,21,0,21,0,21,0,21,0,,,,,,
25059,9,9,0,9,0,9,0,,,,,,,,,,,,
25060,8,8,0,8,0,8,0,8,0,8,0,,,,,,,,
25061,8,8,0,8,0,8,0,8,0,8,0,,,,,,,,
25062,59,48,0.229,48,0.229,48,0.229,48,0.229,48,0.229,48,0.229,,,,,,
25063,,,,,,,,,,,,,,,,,,,
25065,27.5,27.5,0,27.5,0,27.5,0,27.5,0,23.5,0.17,20.5,0.341,,,,,,
25070,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,4.3,0.279,,,,,,
25071,22,22,0,22,0,22,0,22,0,22.5,-0.0222,16,0.375,,,,,,
25072,22,22,0,22,0,22,0,22,0,22,0,16,0.375,,,,,,
25073,22,22,0,22,0,22,0,22,0,22,0,16,0.375,,,,,,
25074,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,,,,,,,,
25075,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,14.5,0.276,,,,,,
25076,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,14.5,0.276,,,,,,
25087,8,8,0,8,0,8,0,8,0,8,0,,,,,,,,
25088,8,8,0,8,0,8,0,8,0,8,0,,,,,,,,
25093,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,,,,,,,,
25097,91.9,91.9,0,79,0.163,79,0.163,79,0.163,84,0.094,79,0.163,,,,,,
25098,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,,,,,,,,
25104,27.5,27.5,0,27.5,0,27.5,0,27.5,0,23.5,0.17,20.5,0.341,,,,,,
25108,12.5,12.5,0,12.5,0,12.5,0,12.5,0,,,,,,,,,,
25109,,,,,,,,,,,,,,,,,,,
25110,,,,,,,,,,,,,,,,,,,
25112,6.5,6.5,0,6.5,0,6.5,0,6.5,0,,,,,,,,,,
25113,6.5,6.5,0,6.5,0,6.5,0,6.5,0,,,,,,,,,,
25114,6.5,6.5,0,6.5,0,6.5,0,6.5,0,,,,,,,,,,
25115,6.5,6.5,0,6.5,0,6.5,0,6.5,0,,,,,,,,,,
25120,124,124,0,124,0,124,0,124,0,,,,,,,,,,
25124,31.5,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,,,,,,,,
25125,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,,,,,,,,
25126,31.5,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,,,,,,,,
25127,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,,,,,,,,
25128,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,,,,,,,,
25129,,,,,,,,,,,,,,,,,,,
25130,19.8,19.8,0,19.8,0,,,,,,,,,,,,,,
25134,12,12,0,12,0,12,0,12,0,12,0,,,,,,,,
25135,19.8,19.8,0,19.8,0,19.8,0,19.8,0,19.8,0,,,,,,,,
25136,44,44,0,44,0,44,0,44,0,44,0,,,,,,,,
25139,7,7,0,7,0,7,0,7,0,,,,,,,,,,
25140,38.5,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,,,,,,,,
25153,,,,,,,,,,,,,,,,,,,
25154,,,,,,,,,,,,,,,,,,,
25155,124,124,0,124,0,124,0,124,0,124,0,,,,,,,,
25165,59.5,59.5,0,59.5,0,59.5,0,59.5,0,59.5,0,,,,,,,,
25166,17,17,0,17,0,17,0,17,0,17,0,,,,,,,,
25167,16.4,16.4,0,16.4,0,16.4,0,16.4,0,,,,,,,,,,
25168,16.4,16.4,0,16.4,0,16.4,0,16.4,0,,,,,,,,,,
25169,22.8,18,0.267,18,0.267,18,0.267,,,,,,,,,,,,
25170,77.9,69,0.129,69,0.129,69,0.129,69,0.129,,,,,,,,,,
25173,4.5,4.5,0,,,,,,,,,,,,,,,,
25185,63.5,63.5,0,63.5,0,63.5,0,,,,,,,,,,,,
25201,10,10,0,10,0,,,,,,,,,,,,,,
25203,10,10,0,10,0,,,,,,,,,,,,,,
25213,2.5,2.5,0,2.5,0,,,,,,,,,,,,,,
25214,2.5,2.5,0,2.5,0,,,,,,,,,,,,,,
25238,91.8,82.9,0.107,82.9,0.107,,,,,,,,,,,,,,
25640,63,63,0,63,0,63,0,63,0,51.5,0.223,51.5,0.223,48,0.312,48,0.312,48,0.312
25771,15.5,15.5,0,15.5,0,16.2,-0.0432,16.2,-0.0432,13.5,0.148,13.5,0.148,13.5,0.148,13.5,0.148,13.5,0.148
25789,18,18,0,18,0,18,0,18,0,18,0,17.5,0.0286,17.5,0.0286,17,0.0588,17,0.0588
25969,,,,,,,,,,,,,,,,,,,
26001,9,8,0.125,8,0.125,8,0.125,8,0.125,8,0.125,8,0.125,7,0.286,7,0.286,,
26002,11,10,0.1,10,0.1,10,0.1,10,0.1,10,0.1,10,0.1,9,0.222,9,0.222,,
26003,,,,,,,,,,,,,,,,,,,
26004,9,9,0,9,0,9,0,9,0,9,0,9,0,9,0,,,,
26005,,,,,,,,,,,,,,,,,,,
26006,,,,,,,,,,,,,,,,,,,
26007,,,,,,,,,,,,,,,,,,,
26013,,,,,,,,,,,,,,,,,,,
26014,,,,,,,,,,,,,,,,,,,
26015,,,,,,,,,,,,,,,,,,,
26017,,,,,,,,,,,,,,,,,,,
26019,13.9,13.9,0,13.9,0,13.9,0,13.9,0,12.5,0.112,12.5,0.112,12.5,0.112,12.5,0.112,,
26022,9.8,9.8,0,9.8,0,9.8,0,8,0.225,8,0.225,7.5,0.307,7.5,0.307,7,0.4,,
26024,,,,,,,,,,,,,,,,,,,
26025,105,80,0.312,80,0.312,80,0.312,,,80,0.312,80,0.312,80,0.312,80,0.312,,
26027,13.9,13.9,0,13.9,0,13.9,0,13.9,0,12.5,0.112,12.5,0.112,12.5,0.112,12.5,0.112,,
26028,13.9,13.9,0,13.9,0,13.9,0,13.9,0,12.5,0.112,12.5,0.112,12.5,0.112,12.5,0.112,,
26029,13.9,13.9,0,13.9,0,13.9,0,13.9,0,12.5,0.112,12.5,0.112,12.5,0.112,12.5,0.112,,
26035,,,,,,,,,,,,,,,,,,,
26036,,,,,,,,,,,,,,,,,,,
26038,,,,,,,,,,,,,,,,,,,
26039,38.5,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,,
26040,19,19,0,19,0,19,0,19,0,16.5,0.152,16.5,0.152,15.5,0.226,,,,
26041,,,,,,,,,,,,,,,,,,,
26042,,,,,,,,,,,,,,,,,,,
26043,,,,,,,,,,,,,,,,,,,
26045,112,112,0,112,0,112,0,,,112,0,112,0,112,0,112,0,,
26047,,,,,,,,,,,,,,,,,,,
26049,19,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,,
26050,29.5,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,,
26054,50,50,0,50,0,50,0,50,0,50,0,,,,,,,,
26055,50,50,0,50,0,50,0,50,0,50,0,50,0,,,,,,
26056,,,,,,,,,,,,,,,,,,,
26060,109,109,0,109,0,109,0,109,0,109,0,97.5,0.118,85,0.282,85,0.282,,
26064,,,,,,,,,,,,,,,,,,,
26065,,,,,,,,,,,,,,,,,,,
26066,,,,,,,,,,,,,,,,,,,
26067,,,,,,,,,,,,,,,,,,,
26068,32.5,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,,,,,,
26069,,,,,,,,,,,,,,,,,,,
26070,,,,,,,,,,,,,,,,,,,
26071,,,,,,,,,,,,,,,,,,,
26072,,,,,,,,,,,,,,,,,,,
26073,,,,,,,,,,,,,,,,,,,
26074,,,,,,,,,,,,,,,,,,,
26075,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,18.5,0.162,,
26082,14,14,0,14,0,14,0,14,0,14,0,11.3,0.239,,,11.3,0.239,,
26090,36.9,36.9,0,36.9,0,36.9,0,36.9,0,,,,,,,,,,
26092,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,,,,,,
26094,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,,,,,,
26095,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,,,,
26102,20,18.5,0.0811,18.5,0.0811,18.5,0.0811,18.5,0.0811,18.5,0.0811,18.5,0.0811,13,0.538,,,,
26103,19.8,18.5,0.0703,18.5,0.0703,18.5,0.0703,18.5,0.0703,18.5,0.0703,18.5,0.0703,13,0.523,,,,
26104,7.5,7.5,0,7.5,0,7,0.0714,7,0.0714,7,0.0714,7,0.0714,,,,,,
26106,25,25,0,25,0,25,0,25,0,,,25,0,25,0,,,,
26107,25,25,0,25,0,25,0,25,0,,,,,25,0,25,0,,
26108,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0,,,,
26110,190,190,0,190,0,190,0,190,0,164,0.155,164,0.155,98.5,0.924,,,,
26112,56.5,56.5,0,56.5,0,56.5,0,56.5,0,56.5,0,,,,,,,,
26113,56.5,56.5,0,56.5,0,56.5,0,56.5,0,,,,,,,,,,
26114,56.5,56.5,0,56.5,0,56.5,0,56.5,0,,,,,,,,,,
26117,53.5,53.5,0,53.5,0,53.5,0,53.5,0,53.5,0,53.5,0,,,,,,
26121,,,,,,,,,,,,,,,,,,,
26122,,,,,,,,,,,,,,,,,,,
26124,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,,
26125,25,25,0,25,0,25,0,25,0,,,,,,,,,,
26128,,,,,,,,,,,,,,,,,,,
26129,25,25,0,25,0,25,0,25,0,25,0,25,0,,,,,,
26130,25,25,0,25,0,25,0,25,0,25,0,25,0,,,,,,
26132,25,25,0,,,,,,,,,,,,,,,,
26133,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0,,,,
26134,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,,,,
26135,,,,,,,,,,,,,,,,,,,
26173,28.5,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,,,,
26174,28.5,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,,,,,,
26188,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,,,,,,,,
26189,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,,,,,,,,
26190,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,,,,,,,,
26191,47.5,47.5,0,47.5,0,47.5,0,47.5,0,47.5,0,47.5,0,47.5,0,,,,
26193,22,22,0,22,0,,,,,,,,,,,,,,
26194,51,51,0,51,0,51,0,51,0,51,0,51,0,,,,,,
26198,,,,,,,,,,,,,,,,,,,
26200,27.5,27.5,0,27.5,0,27.5,0,27.5,0,23.5,0.17,20.5,0.341,16.4,0.677,15,0.833,,
26216,,,,,,,,,,,,,,,,,,,
26217,31,31,0,31,0,31,0,31,0,31,0,31,0,28,0.107,24,0.292,,
26220,64.5,64.5,0,64.5,0,64.5,0,53,0.217,49.5,0.303,49.5,0.303,49.5,0.303,,,,
26233,179,179,0,179,0,179,0,179,0,,,,,179,0,,,,
26874,,,,,,,,,,,,,,,,,,,
27100,,,,,,,,,,,,,,,,,,,
27101,,,,,,,,,,,,,,,,,,,
27102,,,,,,,,,,,,,,,,,,,
27110,17,17,0,17,0,17,0,17,0,17,0,13.5,0.259,11.5,0.478,10.3,0.65,10,0.7
27918,,,,,,,,,,,,,,,,,,,
29001,227,227,0,227,0,227,0,227,0,227,0,227,0,227,0,,,,
29003,15,13,0.154,13,0.154,13,0.154,13,0.154,13,0.154,13,0.154,13,0.154,11.5,0.304,11.5,0.304
29004,14.5,13,0.115,13,0.115,13,0.115,13,0.115,13,0.115,13,0.115,13,0.115,11.5,0.261,11.5,0.261
29005,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
29006,30,30,0,30,0,30,0,30,0,30,0,25,0.2,25,0.2,21,0.429,18.5,0.622
29007,32,32,0,32,0,32,0,32,0,32,0,25,0.28,25,0.28,21,0.524,18.5,0.73
29008,,,,,,,,,,,,,,,,,,,
29010,27,27,0,27,0,27,0,27,0,27,0,24,0.125,24,0.125,18.6,0.452,,
29011,,,,,,,,,,,,,,,,,,,
29012,,,,,,,,,,,,,,,,,,,
29014,39,39,0,39,0,39,0,39,0,39,0,27,0.444,27,0.444,22.5,0.733,22.5,0.733
29015,30,30,0,30,0,30,0,,,26,0.154,26,0.154,26,0.154,26,0.154,23.5,0.277
29018,42,42,0,42,0,42,0,42,0,42,0,33,0.273,30,0.4,28,0.5,25.5,0.647
29019,7,7,0,6.9,0.0145,6.9,0.0145,6.9,0.0145,6.9,0.0145,6.9,0.0145,,,,,,
29022,,,,,,,,,,,,,,,,,,,
29023,9.8,9.8,0,9.8,0,9.8,0,8,0.225,8,0.225,7.5,0.307,7.5,0.307,7.3,0.342,7.3,0.342
29040,,,,,,,,,,,,,,,,,,,
29041,8,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
29042,,,,,,,,,,,,,,,,,,,
29043,,,,,,,,,,,,,,,,,,,
29044,14.9,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,13.4,0.112,13,0.146,13,0.146,,
29047,,,,,,,,,,,,,,,,,,,
29048,,,,,,,,,,,,,,,,,,,
29049,20.5,20.5,0,17.7,0.158,17.7,0.158,17.7,0.158,11.5,0.783,11,0.864,11,0.864,10.8,0.898,10.8,0.898
29052,8,8,0,8,0,8,0,8,0,8,0,7.5,0.0667,,,7.5,0.0667,7.5,0.0667
29053,8,8,0,8,0,8,0,8,0,8,0,7.5,0.0667,,,7.5,0.0667,7.5,0.0667
29054,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
29055,25,25,0,25,0,25,0,,,,,25,0,25,0,,,,
29056,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
29057,21.5,21.5,0,21.5,0,21.5,0,20,0.075,20,0.075,20,0.075,20,0.075,19,0.132,18.5,0.162
29064,435,435,0,435,0,435,0,435,0,435,0,335,0.299,335,0.299,335,0.299,,
29065,,,,,,,,,,,,,,,,,,,
29066,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
29067,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
29069,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
29075,,,,,,,,,,,,,,,,,,,
29080,19.5,19.5,0,19.5,0,15.5,0.258,15.5,0.258,15.5,0.258,15.5,0.258,15.5,0.258,,,,
29081,19.5,19.5,0,19.5,0,15.5,0.258,15.5,0.258,15.5,0.258,15.5,0.258,15.5,0.258,,,,
29082,6,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,,
29086,,,,,,,,,,,,,,,,,,,
29088,64.5,64.5,0,64.5,0,64.5,0,53.5,0.206,53.5,0.206,49.9,0.293,49.9,0.293,49.9,0.293,,
29099,33.5,33.5,0,33.5,0,33.5,0,33.5,0,,,33.5,0,,,,,,
29100,,,,,,,,,,,,,,,,,,,
29101,,,,,,,,,,,,,,,,,,,
29109,,,,,,,,,,,,,,,,,,,
29110,,,,,,,,,,,,,,,,,,,
29116,78.5,78.5,0,78.5,0,78.5,0,78.5,0,78.5,0,78,0.00641,78,0.00641,78,0.00641,78,0.00641
29117,10.5,10,0.05,8.5,0.235,8.5,0.235,8.5,0.235,10,0.05,10,0.05,7.8,0.346,9,0.167,,
29118,,,,,,,,,,,,,,,,,,,
29119,,,,,,,,,,,,,,,,,,,
29120,7.5,6.8,0.103,5.9,0.271,5.9,0.271,5.9,0.271,6.2,0.21,6.2,0.21,4.9,0.531,5.5,0.364,,
29121,9.4,8,0.175,6.9,0.362,6.9,0.362,6.9,0.362,8,0.175,8,0.175,5.9,0.593,6.9,0.362,,
29123,,,,,,,,,,,,,,,,,,,
29125,16,16,0,16,0,15,0.0667,15,0.0667,15,0.0667,13,0.231,12.5,0.28,,,,
29126,,,,,,,,,,,,,,,,,,,
29130,29.5,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,25,0.18,25,0.18,20.5,0.439,,
29132,8.7,8,0.0875,6.9,0.261,6.9,0.261,6.9,0.261,7.5,0.16,7.5,0.16,5.9,0.475,5.9,0.475,,
29136,,,,,,,,,,,,,,,,,,,
29137,18.5,17.5,0.0571,17.5,0.0571,17.5,0.0571,17.5,0.0571,,,,,,,,,,
29140,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,,,,
29141,27,27,0,27,0,27,0,27,0,27,0,,,,,,,,
29145,85,85,0,85,0,85,0,85,0,85,0,,,85,0,,,,
29148,12,12,0,12,0,12,0,12,0,12,0,9.9,0.212,9.9,0.212,,,,
29156,,,,,,,,,,,,,,,,,,,
29157,,,,,,,,,,,,,,,,,,,
29246,10.3,10.3,0,10.3,0,10.3,0,10.3,0,10.9,-0.055,8.6,0.198,7.8,0.321,7.3,0.411,7.2,0.431
29254,,,,,,,,,,,,,,,,,,,
29789,,,,,,,,,,,,,,,,,,,
29790,24,24,0,24,0,24,0,24,0,24,0,18.9,0.27,,,,,,
29799,,,,,,,,,,,,,,,,,,,
30101,14,14,0,14,0,14,0,14,0,14,0,14,0,12,0.167,12,0.167,12,0.167
30102,14,14,0,14,0,14,0,14,0,14,0,14,0,12,0.167,12,0.167,12,0.167
30103,12,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
30114,54.9,54.9,0,54.9,0,54.9,0,54.9,0,54.9,0,54.9,0,54.9,0,54.9,0,75,-0.268
30115,,,,,,,,,,,,,,,,,,,
30122,,,,,,,,,,,,,,,,,,,
30123,37,37,0,37,0,37,0,37,0,32.5,0.138,32.5,0.138,25,0.48,25,0.48,22.5,0.644
30124,,,,,,,,,,,,,,,,,,,
30126,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,3.5,0.286,,,,
30127,5,5,0,5,0,5,0,5,0,5,0,5,0,4,0.25,,,,
30136,,,,,,,,,,,,,,,,,,,
30138,,,,,,,,,,,,,,,,,,,
30143,,,,,,,,,,,,,,,,,,,
30145,,,,,,,,,,,,,,,,,,,
30149,,,,,,,,,,,,,,,,,,,
30150,47.5,45.5,0.044,39.9,0.19,39.9,0.19,39.9,0.19,45.5,0.044,45.5,0.044,,,,,33.8,0.405
30151,47.5,45.5,0.044,45.5,0.044,45.5,0.044,45.5,0.044,45.5,0.044,45.5,0.044,39.5,0.203,39.5,0.203,,
30153,49,49,0,49,0,49,0,49,0,38.5,0.273,38.5,0.273,28.5,0.719,28.5,0.719,28.5,0.719
30154,37,37,0,37,0,37,0,37,0,32.5,0.138,32.5,0.138,25,0.48,25,0.48,22.5,0.644
30158,26,26,0,26,0,26,0,26,0,26,0,26,0,26,0,23.5,0.106,23.5,0.106
30159,279,279,0,279,0,279,0,279,0,279,0,269,0.0372,225,0.24,225,0.24,175,0.594
30160,,,,,,,,,,,,,,,,,,,
30161,89,89,0,89,0,89,0,89,0,89,0,82.5,0.0788,75,0.187,75,0.187,61,0.459
30164,33.5,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,26,0.288,26,0.288,24.5,0.367,24.5,0.367
