id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio
223710,,,,,,,,,,,,,
223711,3.9,3.9,0,3.9,0,3.9,0,3.9,0,3.9,0,3.9,0
223712,3.9,3.9,0,3.9,0,3.9,0,3.9,0,3.9,0,3.9,0
223713,12,12,0,12,0,12,0,12,0,11.5,0.0435,,
223716,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0
223717,48.1,48.1,0,48.1,0,48.1,0,48.1,0,48.1,0,48.1,0
223719,113,113,0,113,0,84.9,0.335,,,113,0,113,0
223723,55,55,0,55,0,55,0,55,0,55,0,48,0.146
223724,55,55,0,55,0,55,0,55,0,55,0,48,0.146
223725,36,36,0,36,0,36,0,36,0,29,0.241,29,0.241
223727,12.1,12.1,0,12.1,0,12.1,0,,,,,11,0.1
223728,6.4,6.4,0,6.4,0,6.4,0,,,6.4,0,5,0.28
223729,11.5,11.5,0,11.5,0,11.5,0,11.5,0,,,,
223730,30.8,30.8,0,30.8,0,30.8,0,30.8,0,30.8,0,,
223731,22.9,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0,20,0.145
223732,39.4,39.4,0,39.4,0,39.4,0,39.4,0,39.4,0,33,0.194
223733,20,20,0,20,0,20,0,20,0,20,0,,
223734,19,19,0,19.3,-0.0155,19.3,-0.0155,19.3,-0.0155,19.3,-0.0155,15,0.267
223763,13,13,0,13,0,13,0,10.5,0.238,10.5,0.238,10.5,0.238
223764,13,13,0,13,0,13,0,10.5,0.238,10.5,0.238,10.5,0.238
223765,13,13,0,13,0,13,0,10.5,0.238,10.5,0.238,10.5,0.238
223766,13,13,0,13,0,13,0,10.5,0.238,10.5,0.238,10.5,0.238
223778,80,80,0,80,0,80,0,80,0,80,0,80,0
223779,80,80,0,80,0,80,0,80,0,80,0,80,0
223780,80,80,0,80,0,80,0,80,0,80,0,80,0
223798,28.9,28.9,0,28.9,0,28.9,0,28.9,0,28.9,0,28.9,0
223805,7.2,7.2,0,7.2,0,5.9,0.22,5.9,0.22,6.5,0.108,6.5,0.108
223809,25,25,0,25,0,25,0,25,0,25,0,25,0
223810,72.4,72.4,0,72.4,0,72.4,0,72.4,0,72.4,0,72.4,0
223811,76,76,0,76,0,76,0,76,0,76,0,65,0.169
223812,76,76,0,76,0,67.9,0.119,67.9,0.119,76,0,65,0.169
223813,39,39,0,39,0,39,0,39,0,39,0,39,0
223819,49.4,49.4,0,49.4,0,49.4,0,49.4,0,49.4,0,49.4,0
223820,33.9,33.9,0,33.9,0,33.9,0,33.9,0,33.9,0,33.9,0
223821,48.3,48.3,0,48.3,0,48.3,0,48.3,0,48.3,0,48.3,0
223822,48,48,0,39,0.231,39,0.231,39,0.231,39,0.231,39,0.231
223825,138,138,0,138,0,138,0,138,0,138,0,120,0.155
223826,138,138,0,138,0,138,0,138,0,138,0,120,0.155
223839,125,125,0,125,0,125,0,,,,,,
223840,125,125,0,125,0,125,0,,,,,115,0.087
223868,65,65,0,65,0,65,0,65,0,65,0,65,0
223869,65,65,0,65,0,65,0,65,0,65,0,65,0
223870,65,65,0,65,0,65,0,65,0,65,0,65,0
223871,65,65,0,65,0,65,0,65,0,65,0,65,0
223872,65,65,0,65,0,65,0,65,0,65,0,65,0
223873,65,65,0,65,0,65,0,65,0,65,0,65,0
223874,65,65,0,65,0,65,0,65,0,65,0,65,0
223879,44,44,0,44,0,44,0,44,0,44,0,44,0
223880,72,72,0,72,0,72,0,72,0,72,0,72,0
223882,127,127,0,127,0,127,0,127,0,127,0,108,0.176
223883,102,102,0,102,0,102,0,102,0,102,0,87,0.172
223885,18,18,0,18,0,18,0,18,0,18,0,15,0.2
223904,,,,,,,,,,,,,
223906,32.3,32.3,0,32.3,0,32.3,0,32.3,0,,,28.9,0.118
223907,15.6,15.6,0,15.6,0,15.6,0,15.6,0,15.6,0,15.6,0
223908,31,31,0,27,0.148,27,0.148,27,0.148,27,0.148,27,0.148
223909,31,31,0,27,0.148,27,0.148,27,0.148,27,0.148,27,0.148
223910,20,20,0,20,0,20,0,20,0,20,0,20,0
223911,13.5,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0
223912,52,52,0,52,0,52,0,52,0,52,0,45,0.156
223913,50,50,0,50,0,50,0,50,0,50,0,50,0
223914,133,133,0,133,0,133,0,133,0,133,0,120,0.113
223917,47,47,0,47,0,47,0,47,0,47,0,42.5,0.106
223918,75,75,0,75,0,75,0,75,0,75,0,65,0.154
223919,46,46,0,46,0,46,0,46,0,46,0,41.5,0.108
223920,67,67,0,67,0,67,0,67,0,67,0,58.5,0.145
223921,59,59,0,59,0,59,0,59,0,59,0,52,0.135
223923,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,19.5,0.103
223926,15,15,0,15,0,15,0,15,0,15,0,15,0
223927,15,15,0,15,0,15,0,15,0,,,15,0
223928,15,15,0,15,0,15,0,15,0,15,0,15,0
223949,34,34,0,34,0,34,0,34,0,34,0,30,0.133
223950,66,66,0,66,0,66,0,66,0,66,0,57,0.158
223953,29.2,29.2,0,29.2,0,29.2,0,29.2,0,29.2,0,,
223955,16.8,16.8,0,16,0.05,13.9,0.209,13.9,0.209,16,0.05,14,0.2
223956,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,,
223976,250,250,0,250,0,250,0,250,0,250,0,210,0.19
223977,25,25,0,23,0.087,23,0.087,23,0.087,23,0.087,23,0.087
223978,21.5,21.5,0,19.5,0.103,19.5,0.103,19.5,0.103,,,19.5,0.103
223979,34,34,0,32,0.0625,32,0.0625,32,0.0625,32,0.0625,32,0.0625
223980,21.5,21.5,0,19.5,0.103,19.5,0.103,19.5,0.103,19.5,0.103,19.5,0.103
223981,36.2,36.2,0,36.2,0,36.2,0,36.2,0,36.2,0,36.2,0
223982,36.2,36.2,0,36.2,0,36.2,0,36.2,0,36.2,0,36.2,0
223983,36.2,36.2,0,36.2,0,36.2,0,36.2,0,36.2,0,36.2,0
223984,36.2,36.2,0,36.2,0,36.2,0,36.2,0,36.2,0,36.2,0
223985,36.2,36.2,0,36.2,0,36.2,0,36.2,0,36.2,0,36.2,0
223986,35,35,0,33,0.0606,33,0.0606,33,0.0606,33,0.0606,33,0.0606
223987,286,286,0,286,0,286,0,286,0,286,0,225,0.273
223988,104,104,0,104,0,104,0,104,0,104,0,104,0
223989,242,242,0,242,0,242,0,242,0,242,0,192,0.258
223990,254,254,0,254,0,254,0,254,0,254,0,192,0.321
223991,120,120,0,120,0,120,0,120,0,120,0,93.8,0.285
223992,122,122,0,122,0,122,0,122,0,122,0,90.8,0.344
223993,117,117,0,117,0,117,0,117,0,117,0,117,0
223995,115,115,0,115,0,,,,,,,,
223996,71,71,0,71,0,71,0,71,0,71,0,60,0.183
223997,71,71,0,71,0,71,0,71,0,71,0,60,0.183
224005,7.5,7.5,0,7.5,0,7.5,0,7.5,0,,,7.5,0
224007,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0
224009,16,16,0,16,0,16,0,16,0,16,0,16,0
224010,25,25,0,25,0,25,0,25,0,25,0,25,0
224011,,,,,,,,,,,,,
224012,,,,,,,,,,,,,
224013,,,,,,,,,,,,,
224019,,,,,,,,,,,,,
224021,,,,,,,,,,,,,
224035,12.3,12.3,0,12.3,0,12.3,0,12.3,0,12.3,0,10.9,0.128
224041,118,118,0,118,0,118,0,118,0,118,0,118,0
224042,27.5,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,25,0.1
224043,27.5,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,25,0.1
224047,,,,,,,,,,,,,
224048,116,116,0,116,0,116,0,116,0,116,0,116,0
224050,85.7,85.7,0,85.7,0,85.7,0,85.7,0,85.7,0,85.7,0
224051,130,130,0,130,0,130,0,130,0,130,0,130,0
224082,47.5,47.5,0,45,0.0556,45,0.0556,45,0.0556,45,0.0556,45,0.0556
224083,85.9,85.9,0,77.8,0.104,65.9,0.303,65.9,0.303,,,,
224084,49.9,49.9,0,49.9,0,49.9,0,49.9,0,,,,
224085,85.9,85.9,0,77.8,0.104,65.9,0.303,65.9,0.303,,,,
224095,14.9,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,,
224096,154,154,0,154,0,154,0,154,0,154,0,,
224098,92,92,0,92,0,92,0,92,0,92,0,82,0.122
224140,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,,
224187,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
224471,18.9,18.9,0,18.9,0,18.9,0,18.9,0,18.9,0,18.9,0
224477,18,18,0,18,0,18,0,18,0,18,0,18,0
224478,32,32,0,32,0,32,0,32,0,32,0,32,0
224479,22,22,0,22,0,22,0,22,0,22,0,20.5,0.0732
224823,12,12,0,12,0,12,0,12,0,12,0,12,0
224917,9.2,9.2,0,9.2,0,9.2,0,9.2,0,9.2,0,9.2,0
225037,,,,,,,,,,,,,
225048,,,,,,,,,,,,,
225049,70,70,0,,,,,,,,,,
225120,70,70,0,70,0,,,,,,,,
225121,,,,,,,,,,,,,
225142,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,,
225150,23.2,23.2,0,23.2,0,23.2,0,23.2,0,23.2,0,23.2,0
225194,8,8,0,8,0,8,0,8,0,6.5,0.231,6.5,0.231
225225,38,38,0,38,0,38,0,38,0,,,38,0
225401,3,3,0,3,0,3,0,3,0,,,,
225505,28.2,28.2,0,28.2,0,28.2,0,28.2,0,28.2,0,28.2,0
225506,28.2,28.2,0,28.2,0,28.2,0,28.2,0,28.2,0,28.2,0
225507,60,60,0,60,0,60,0,60,0,60,0,60,0
225510,28.1,28.1,0,28.1,0,28.1,0,28.1,0,28.1,0,25,0.124
225517,8.2,8.2,0,8.2,0,8.2,0,8.2,0,8.2,0,8.2,0
225531,,,,,,,,,,,,,
225557,51,51,0,51,0,51,0,51,0,51,0,51,0
225582,24,24,0,24,0,24,0,,,,,,
225690,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,,
225789,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,11,0.136
225959,12.5,12.5,0,12.5,0,12.5,0,,,,,,
226010,12.5,12.5,0,11,0.136,11,0.136,11,0.136,11,0.136,11,0.136
226014,66,66,0,64,0.0312,64,0.0312,64,0.0312,64,0.0312,64,0.0312
226018,11,11,0,11,0,11,0,11,0,11,0,11,0
226019,12.5,12.5,0,11,0.136,11,0.136,11,0.136,11,0.136,11,0.136
226020,52,52,0,50.5,0.0297,50.5,0.0297,50.5,0.0297,50.5,0.0297,50.5,0.0297
226021,52,52,0,50.5,0.0297,50.5,0.0297,50.5,0.0297,50.5,0.0297,50.5,0.0297
226022,25,25,0,22.9,0.0917,22.9,0.0917,22.9,0.0917,22.9,0.0917,22.9,0.0917
226023,20.5,20.5,0,19,0.0789,19,0.0789,19,0.0789,19,0.0789,19,0.0789
226024,17,17,0,15.6,0.0897,15.6,0.0897,15.6,0.0897,15.6,0.0897,15.6,0.0897
226026,15,15,0,13.9,0.0791,13.9,0.0791,13.9,0.0791,13.9,0.0791,13.9,0.0791
226027,20,20,0,18,0.111,18,0.111,18,0.111,18,0.111,18,0.111
226477,33.5,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0
226877,19,19,0,19,0,19,0,19,0,19,0,19,0
226998,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,7.5,0.267
227094,28,28,0,28,0,28,0,28,0,,,,
227103,19,19,0,19,0,19,0,19,0,17.8,0.0674,16.4,0.159
227109,120,120,0,119,0.0126,119,0.0126,119,0.0126,119,0.0126,,
227112,25,25,0,25,0,25,0,25,0,,,,
227113,,,,,,,,,,,,,
227121,28,28,0,24.5,0.143,24.5,0.143,,,,,,
227122,26,26,0,23,0.13,23,0.13,23,0.13,,,23,0.13
227128,75,75,0,75,0,75,0,,,,,,
227130,75,75,0,,,,,,,,,,
227134,,,,,,,,,,,,,
227143,,,,,,,,,,,,,
227146,,,,,,,,,,,,,
227147,39.9,39.9,0,39.9,0,29.5,0.353,29.5,0.353,39.9,0,,
227157,47.3,47.3,0,47.3,0,47.3,0,47.3,0,43.4,0.0899,42.3,0.118
227158,70.1,70.1,0,,,,,,,,,64.5,0.0868
227159,49.9,49.9,0,49.9,0,49.9,0,49.9,0,49.9,0,,
227162,33.4,33.4,0,33.4,0,33.4,0,33.4,0,33.4,0,29.8,0.121
227163,33.4,33.4,0,33.4,0,33.4,0,33.4,0,33.4,0,29.8,0.121
227164,30.1,30.1,0,30.1,0,30.1,0,30.1,0,30.1,0,27.1,0.111
227165,30.1,30.1,0,30.1,0,30.1,0,30.1,0,30.1,0,27.1,0.111
227166,43.4,43.4,0,43.4,0,43.4,0,43.4,0,43.4,0,,
227167,70.1,70.1,0,70.1,0,70.1,0,70.1,0,70.1,0,,
227168,70.1,70.1,0,70.1,0,70.1,0,70.1,0,70.1,0,,
227169,43.4,43.4,0,43.4,0,43.4,0,43.4,0,43.4,0,,
227172,43.4,43.4,0,43.4,0,43.4,0,43.4,0,43.4,0,,
227174,8.5,8.5,0,7.9,0.0759,7.9,0.0759,7.9,0.0759,7.9,0.0759,,
227179,12,12,0,,,,,,,,,,
227182,16.8,16.8,0,16,0.05,13.9,0.209,13.9,0.209,16,0.05,,
227183,55.9,55.9,0,49.9,0.12,49.9,0.12,49.9,0.12,49.9,0.12,,
227487,117,117,0,117,0,105,0.114,105,0.114,105,0.114,105,0.114
227611,,,,,,,,,,,,,
227712,137,137,0,137,0,137,0,137,0,137,0,99,0.383
227785,37,37,0,37,0,29.9,0.237,29.9,0.237,37.5,-0.0133,32.5,0.138
227786,37.5,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,32.5,0.154
227787,92.5,92.5,0,92.5,0,92.5,0,92.5,0,92.5,0,75,0.233
227791,31,31,0,31,0,31,0,31,0,31,0,29.5,0.0508
227820,114,114,0,114,0,114,0,114,0,114,0,96,0.188
227830,20,20,0,20,0,20,0,20,0,20,0,20,0
227838,11.8,11.8,0,11.8,0,11.8,0,11.8,0,11.8,0,10,0.18
227919,5.8,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0
228028,11,11,0,11,0,11,0,11,0,11,0,10,0.1
228145,89,89,0,89,0,89,0,89,0,84,0.0595,79,0.127
228725,10.8,10.8,0,10.8,0,10.8,0,10.8,0,10.8,0,9.7,0.113
228771,25.8,25.8,0,25.8,0,23.9,0.0795,23.9,0.0795,23.9,0.0795,19.5,0.323
228772,39.5,39.5,0,39.5,0,35.9,0.1,35.9,0.1,35.9,0.1,29,0.362
228780,38.5,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0
228810,50,50,0,50,0,50,0,50,0,50,0,50,0
228888,10,10,0,10,0,10,0,10,0,,,10,0
229073,27.9,27.9,0,27.9,0,27.9,0,27.9,0,27.9,0,27.9,0
229074,27.9,27.9,0,27.9,0,27.9,0,27.9,0,27.9,0,27.9,0
229718,85,85,0,85,0,85,0,85,0,85,0,85,0
229865,9,9,0,9,0,9,0,9,0,9,0,8,0.125
229874,9,9,0,9,0,9,0,9,0,9,0,,
229877,10,10,0,10,0,10,0,10,0,10,0,10,0
230103,,,,,,,,,,,,,
230200,,,,,,,,,,,,,
230219,28.8,28.8,0,28.8,0,28.8,0,28.8,0,28.8,0,28.8,0
230260,,,,,,,,,,,,,
230278,160,160,0,160,0,160,0,160,0,160,0,160,0
230367,,,,,,,,,,,,,
230407,,,,,,,,,,,,,
230430,,,,,,,,,,,,,
230479,49.7,49.7,0,49.7,0,49.7,0,,,,,,
230481,49.7,49.7,0,49.7,0,49.7,0,,,,,,
230482,49.7,49.7,0,49.7,0,49.7,0,,,,,,
230483,49.7,49.7,0,49.7,0,49.7,0,,,,,,
230487,26.9,26.9,0,26.9,0,26.9,0,26.9,0,,,,
230488,19,19,0,19.5,-0.0256,19.5,-0.0256,19.5,-0.0256,,,,
230491,46.9,46.9,0,,,,,,,,,,
230493,81.5,81.5,0,,,,,,,,,,
230494,81.5,81.5,0,,,,,,,,,,
230499,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
230514,39.9,39.9,0,39.9,0,29.9,0.334,29.9,0.334,39.9,0,,
230540,28,28,0,24.5,0.143,24.5,0.143,24.5,0.143,24.5,0.143,,
230541,20,20,0,17,0.176,17,0.176,17,0.176,17,0.176,,
230542,28,28,0,26,0.0769,26,0.0769,26,0.0769,,,,
230543,27,27,0,25,0.08,25,0.08,25,0.08,25,0.08,,
230550,31.8,31.8,0,31.8,0,31.8,0,31.8,0,31.8,0,24.4,0.303
230551,21.3,21.3,0,21.3,0,21.3,0,21.3,0,21.3,0,18.9,0.127
230554,21.3,21.3,0,21.3,0,21.3,0,21.3,0,21.3,0,18.9,0.127
230555,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,24.3,0.107
230556,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,24.3,0.107
230558,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,24.3,0.107
230559,30.3,30.3,0,30.3,0,30.3,0,30.3,0,30.3,0,27.4,0.106
230560,30.3,30.3,0,30.3,0,30.3,0,30.3,0,30.3,0,27.4,0.106
230580,6,6,0,6,0,6,0,6,0,6,0,6,0
230591,7.3,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0
230592,7.3,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0
230593,7.3,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0
230594,7.3,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0
230595,7.3,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0
230597,7.3,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0
230701,27.5,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.6,-0.00362
230702,88,88,0,88,0,88,0,,,,,,
230703,104,104,0,104,0,104,0,,,,,,
230705,62.5,62.5,0,62.5,0,,,,,,,,
230811,62,62,0,62,0,62,0,62,0,62,0,58,0.069
230850,4,4,0,4,0,4,0,4,0,4,0,4,0
230851,6,6,0,6,0,6,0,6,0,6,0,5.5,0.0909
230950,28.5,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0
231001,23.5,23.5,0,21,0.119,18,0.306,18,0.306,21,0.119,21,0.119
231002,23.5,23.5,0,21,0.119,21,0.119,21,0.119,21,0.119,21,0.119
231006,35.9,35.9,0,34,0.0559,34,0.0559,34,0.0559,34,0.0559,34,0.0559
231008,9.9,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0,8.9,0.112
231009,8,8,0,8,0,8,0,8,0,8,0,7,0.143
231020,189,189,0,189,0,189,0,189,0,189,0,148,0.274
231037,,,,,,,,,,,,,
231215,7,7,0,7,0,7,0,7,0,7,0,5.5,0.273
231240,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
231258,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
231673,41.5,41.5,0,41.5,0,41.5,0,41.5,0,41.5,0,,
231681,37,37,0,37,0,37,0,37,0,37,0,37,0
231890,19,19,0,19,0,19,0,19,0,19,0,19,0
231913,49,49,0,49,0,49,0,49,0,49,0,49,0
232003,17.5,17.5,0,17.5,0,17.5,0,17.5,0,,,14.5,0.207
232006,5,5,0,5,0,5,0,5,0,5,0,5,0
232007,5,5,0,5,0,5,0,5,0,,,,
232084,108,,,,,,,108,0,108,0,108,0
232491,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,17.5,0.229
232513,15,,,,,,,,,,,,
232650,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
232939,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,17.7,0.215
233137,15,15,0,15,0,15,0,15,0,15,0,10.5,0.429
233471,12,12,0,12,0,12,0,12,0,12,0,12,0
234011,,,,,,,,,,,,,
234015,37,37,0,37,0,37,0,37,0,,,,
234017,39,39,0,,,,,,,,,,
234018,48,48,0,48,0,48,0,,,,,,
234019,26,26,0,26,0,,,,,,,,
234021,8,8,0,8,0,8,0,8,0,,,,
234022,7.8,7.8,0,7.8,0,7.8,0,7.8,0,,,,
234023,115,115,0,115,0,115,0,115,0,,,,
234043,95,95,0,95,0,,,,,,,,
234060,67,67,0,67,0,67,0,67,0,67,0,,
234061,75,75,0,75,0,75,0,75,0,75,0,,
234062,75,,,,,,,75,0,75,0,,
234063,47,,,,,47,0,47,0,47,0,,
234064,59,59,0,59,0,59,0,59,0,59,0,,
234066,140,140,0,140,0,140,0,140,0,,,,
234067,160,160,0,160,0,160,0,160,0,,,,
234069,90,90,0,90,0,90,0,90,0,,,,
234070,145,145,0,145,0,145,0,145,0,,,,
234071,95,95,0,95,0,95,0,95,0,,,,
234072,95,95,0,95,0,95,0,95,0,,,,
234073,100,100,0,100,0,100,0,100,0,,,,
234074,140,140,0,140,0,140,0,140,0,,,,
234075,30.3,30.3,0,30.3,0,30.3,0,,,,,,
234076,30.3,30.3,0,,,,,,,,,,
234077,26.9,26.9,0,26.9,0,26.9,0,26.9,0,,,,
234480,21,21,0,21,0,21,0,21,0,21,0,21,0
234481,21,21,0,21,0,21,0,21,0,21,0,21,0
234591,23,23,0,23,0,23,0,23,0,23,0,23,0
234923,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,23,0.109
234931,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,23,0.109
235013,75,75,0,75,0,75,0,75,0,75,0,80.7,-0.0706
235180,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,,
236415,55,55,0,55,0,55,0,55,0,55,0,59.9,-0.0818
236896,34.5,34.5,0,33.2,0.0392,33.2,0.0392,33.2,0.0392,33.2,0.0392,33.2,0.0392
236900,37.5,37.5,0,35.9,0.0446,35.9,0.0446,35.9,0.0446,35.9,0.0446,35.9,0.0446
237124,49,49,0,49,0,49,0,49,0,49,0,45,0.0889
237171,26,26,0,26,0,,,,,,,,
237277,23,23,0,23,0,23,0,23,0,23,0,23,0
237507,21,21,0,18.5,0.135,18.5,0.135,18.5,0.135,18.5,0.135,18.5,0.135
238406,59.9,59.9,0,59.9,0,59.9,0,59.9,0,,,,
238481,35.6,35.6,0,35.6,0,35.6,0,35.6,0,35.6,0,35.6,0
238562,3.5,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0,2.5,0.4
238570,3.5,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0,2.5,0.4
238589,3.5,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0,2.5,0.4
238619,16.9,16.9,0,16.9,0,16.9,0,16.9,0,16.9,0,16.9,0
238871,88,88,0,88,0,88,0,88,0,88,0,88,0
238880,14.5,14.5,0,14.5,0,14.5,0,14.5,0,14.5,0,14.5,0
238945,23.6,23.6,0,23.6,0,23.6,0,23.6,0,23.6,0,23.6,0
239038,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0
239062,19.8,19.8,0,19.8,0,19.8,0,19.8,0,19.8,0,19.8,0
239240,23.6,23.6,0,23.6,0,23.6,0,23.6,0,23.6,0,23.6,0
239259,20,20,0,20,0,20,0,20,0,20,0,20,0
240123,,,,,,,,,,,,,
240453,,,,,,,,,,,,,
240464,19,19,0,19,0,19,0,19,0,19,0,19,0
240533,80,80,0,80,0,,,,,,,,
240542,15,15,0,15,0,15,0,,,,,,
240543,15,15,0,15,0,,,,,,,,
240544,15,15,0,15,0,,,,,,,,
240546,19,19,0,16,0.188,16,0.188,,,,,,
240548,20,20,0,20,0,,,,,,,,
240565,2,2,0,2,0,2,0,2,0,2,0,2,0
240566,,,,,,,,,,,,,
240573,2.5,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0
240850,3.2,3.2,0,3.2,0,3.2,0,3.2,0,3.2,0,3.2,0
240890,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,,
240970,35.5,35.5,0,35.5,0,35.5,0,35.5,0,35.5,0,35.5,0
241172,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
241771,14.5,14.5,0,14.5,0,14.5,0,14.5,0,,,14,0.0357
242136,89.9,89.9,0,89.9,0,89.9,0,89.9,0,89.9,0,89.9,0
242164,13.5,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0
242166,69,69,0,69,0,69,0,69,0,63.5,0.0866,63.5,0.0866
242210,2.2,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0
243540,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
243850,5.5,5.5,0,5.5,0,3.9,0.41,3.9,0.41,3.9,0.41,3.9,0.41
243930,14.5,14.5,0,14.5,0,11.5,0.261,11.5,0.261,11.5,0.261,11.5,0.261
244198,21,21,0,21,0,21,0,21,0,21,0,14,0.5
244201,14,14,0,14,0,14,0,14,0,14,0,10,0.4
244210,,,,,,,,,,,,,
244223,26,26,0,26,0,26,0,26,0,26,0,26,0
244279,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
244309,31,31,0,31,0,31,0,31,0,31,0,31,0
244373,22,22,0,22,0,22,0,22,0,22,0,22,0
244376,33,33,0,33,0,33,0,33,0,33,0,22,0.5
244523,18,18,0,18,0,18,0,18,0,18,0,18,0
244775,3,3,0,3,0,3,0,3,0,3,0,3,0
244937,38,38,0,38,0,38,0,38,0,38,0,,
244953,53,53,0,53,0,53,0,53,0,53,0,53,0
244961,66,66,0,66,0,66,0,66,0,66,0,66,0
245100,10.9,10.9,0,10.9,0,10.9,0,10.9,0,9.6,0.135,9.6,0.135
245560,2.5,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0
245790,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
245791,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
245792,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,11.5,0.087
245793,,,,,,,,,,,,,
245794,26.8,26.8,0,26.8,0,26.8,0,26.8,0,26,0.0308,24.5,0.0939
245796,13,13,0,13,0,13,0,13,0,13,0,13,0
245797,13,13,0,13,0,13,0,13,0,13,0,13,0
245799,13,13,0,13,0,13,0,13,0,13,0,13,0
246120,58,58,0,58,0,58,0,58,0,58,0,43.5,0.333
248482,,,,,,,,,,,,,
248483,16,16,0,16,0,16,0,16,0,16,0,13.5,0.185
248781,20,20,0,20,0,20,0,20,0,20,0,20,0
248908,10,10,0,10,0,10,0,10,0,10,0,10,0
249394,68,68,0,68,0,68,0,68,0,68,0,67.5,0.00741
249793,58,58,0,58,0,58,0,58,0,58,0,51,0.137
249807,115,115,0,115,0,115,0,115,0,115,0,103,0.117
249971,45.9,45.9,0,45.9,0,45.9,0,45.9,0,45.9,0,45.9,0
250506,13.9,13.9,0,13.9,0,13.9,0,13.9,0,13.9,0,11.8,0.178
250524,14,14,0,11.9,0.176,11.9,0.176,11.9,0.176,11.9,0.176,,
250525,14,14,0,11.9,0.176,11.9,0.176,11.9,0.176,11.9,0.176,,
250526,14,14,0,11.9,0.176,11.9,0.176,11.9,0.176,11.9,0.176,11.9,0.176
250550,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0
250590,10,10,0,10,0,10,0,,,10,0,10,0
250592,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
250605,133,133,0,133,0,133,0,133,0,133,0,104,0.281
250607,43.4,43.4,0,43.4,0,43.4,0,43.4,0,43.4,0,37.3,0.164
