id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio
122978,18,18,0,18,0,18,0
122979,18,18,0,18,0,18,0
122980,18,18,0,18,0,18,0
122981,29,29,0,29,0,29,0
122982,29,29,0,29,0,29,0
122983,22,22,0,22,0,22,0
122984,22,22,0,,,,
122985,22,22,0,22,0,22,0
122986,22,22,0,,,,
123021,124,124,0,124,0,124,0
123024,7.7,7.7,0,7.7,0,7.7,0
123059,2.7,2.7,0,2.7,0,2.7,0
123334,25.5,25.5,0,25.5,0,25.5,0
123418,8,8,0,8,0,8,0
123617,19.2,19.2,0,19.2,0,19.2,0
123655,8,8,0,8,0,8,0
123692,11.9,11.9,0,11.9,0,11.9,0
125026,5,5,0,4.5,0.111,4.5,0.111
125717,5.5,5.5,0,5.5,0,5.5,0
125719,5.5,5.5,0,5.5,0,5.5,0
126011,15,15,0,15,0,15,0
126012,19,19,0,19,0,19,0
126013,86,86,0,86,0,86,0
126023,13.4,13.4,0,13.4,0,13.4,0
126024,48,48,0,48,0,48,0
126519,21.5,21.5,0,21.5,0,21.5,0
126587,56,56,0,56,0,56,0
127970,23,23,0,23,0,23,0
127971,23,23,0,23,0,23,0
128317,9.2,9.2,0,9.2,0,9.2,0
128538,58,58,0,58,0,58,0
129608,16.5,16.5,0,16.5,0,16.5,0
130100,7.5,7.5,0,7.5,0,7.5,0
130431,13,13,0,13,0,13,0
130432,13,13,0,13,0,13,0
131131,61.8,61.8,0,61.8,0,61.8,0
131132,61.8,61.8,0,61.8,0,61.8,0
131134,61.8,61.8,0,61.8,0,61.8,0
131135,61.8,61.8,0,61.8,0,61.8,0
131136,61.8,61.8,0,61.8,0,61.8,0
131138,61.8,61.8,0,61.8,0,61.8,0
131241,15.9,15.9,0,15.9,0,15.9,0
131291,117,117,0,117,0,117,0
131292,130,130,0,130,0,130,0
131423,46.5,42.5,0.0941,42.5,0.0941,42.5,0.0941
131431,46.5,42.5,0.0941,42.5,0.0941,42.5,0.0941
131458,14,14,0,14,0,14,0
131466,28,28,0,28,0,28,0
131474,5.9,5,0.18,5,0.18,5,0.18
131821,37.3,37.3,0,37.3,0,37.3,0
131823,64.5,64.5,0,64.5,0,64.5,0
131824,37.3,37.3,0,37.3,0,37.3,0
131825,37.3,37.3,0,37.3,0,37.3,0
131827,41.9,41.9,0,41.9,0,41.9,0
131828,41.9,41.9,0,41.9,0,41.9,0
131829,27.1,27.1,0,27.1,0,27.1,0
131830,27.1,27.1,0,27.1,0,27.1,0
131831,29.8,29.8,0,29.8,0,29.8,0
131832,29.8,29.8,0,29.8,0,29.8,0
131941,30.9,30.9,0,30.9,0,30.9,0
132269,27.9,27.9,0,27.9,0,27.9,0
132270,31.2,31.2,0,31.2,0,31.2,0
132271,26.7,26.7,0,26.7,0,26.7,0
132272,27.9,27.9,0,27.9,0,27.9,0
132273,27.6,27.6,0,27.6,0,27.6,0
132274,27.6,27.6,0,27.6,0,27.6,0
132275,34.8,34.8,0,34.8,0,34.8,0
132443,78.5,78.5,0,78.5,0,78.5,0
132489,72.5,72.5,0,72.5,0,72.5,0
132519,30.8,30.8,0,30.8,0,30.8,0
132527,27,27,0,27,0,27,0
132608,6.5,6.5,0,6.5,0,6.5,0
132624,9.5,9.5,0,9.5,0,9.5,0
133134,8.9,8.9,0,8.9,0,8.9,0
133795,105,105,0,105,0,105,0
134261,15,15,0,15,0,15,0
135135,112,112,0,112,0,112,0
135143,135,135,0,135,0,135,0
135151,23.5,23.5,0,23.5,0,23.5,0
135208,19.5,19.5,0,19.5,0,19.5,0
135216,28,28,0,28,0,28,0
135259,23.8,23.8,0,23.8,0,23.8,0
135623,33.2,33.2,0,33.2,0,33.2,0
136501,22.9,22.9,0,22.9,0,22.9,0
136523,22.9,22.9,0,22.9,0,22.9,0
136576,170,170,0,170,0,170,0
136999,8,8,0,8,0,8,0
137022,21.5,21.5,0,21.5,0,21.5,0
137228,131,131,0,115,0.141,115,0.141
137677,7.5,7.5,0,7.5,0,7.5,0
138058,115,115,0,115,0,115,0
138215,10.5,10.5,0,10.5,0,10.5,0
138223,11,11,0,11,0,11,0
138231,11,11,0,11,0,11,0
138304,37.5,37.5,0,37.5,0,37.5,0
138517,46,46,0,46,0,46,0
138614,4.7,4.7,0,4.4,0.0682,4.4,0.0682
138860,6.3,6.3,0,6.3,0,6.3,0
138975,6.3,6.3,0,6.3,0,6.3,0
138983,6.5,6.5,0,6.5,0,6.5,0
139033,19.8,19.8,0,19.8,0,19.8,0
139386,33,33,0,33,0,33,0
139521,42.9,42.9,0,42.9,0,42.9,0
139653,43.5,43.5,0,43.5,0,43.5,0
139718,35,35,0,35,0,35,0
139807,51,51,0,51,0,51,0
139866,16,16,0,16,0,19.5,-0.179
139963,42.9,42.9,0,42.9,0,42.9,0
140058,20.3,20.3,0,20.9,-0.0287,20.9,-0.0287
140198,8,8,0,8,0,8,0
140228,8,8,0,8,0,8,0
140260,8,8,0,8,0,8,0
140287,8,8,0,8,0,8,0
140309,8,8,0,8,0,8,0
140317,8,8,0,8,0,8,0
140465,17,17,0,17,0,17,0
141100,8.9,8.9,0,8.9,0,8.9,0
141424,22.3,22.3,0,22.3,0,22.3,0
141428,11.5,11.5,0,11.5,0,10.5,0.0952
141958,79.6,79.6,0,79.6,0,79.6,0
141959,34,34,0,34,0,34,0
142233,22,22,0,22,0,22,0
143006,23.9,23.9,0,23.9,0,23.9,0
143804,35,35,0,31.2,0.122,31.2,0.122
143863,69.9,69.9,0,69.9,0,69.9,0
143871,48.5,48.5,0,48.5,0,48.5,0
144320,15.8,14.3,0.105,14.3,0.105,14.3,0.105
144460,54.5,54.5,0,54.5,0,54.5,0
144872,103,103,0,103,0,103,0
144940,36.3,36.3,0,31.2,0.163,31.2,0.163
145432,35,35,0,30.4,0.151,30.4,0.151
146064,4,4,0,4,0,4,0
146200,18.5,18.5,0,18.5,0,18.5,0
146366,22,18.7,0.176,18.7,0.176,18.7,0.176
146455,16.5,16.5,0,16.5,0,16.5,0
146536,33.2,33.2,0,33.2,0,33.2,0
146625,10,10,0,10,0,10,0
146633,10,10,0,10,0,10,0
146749,30,30,0,30,0,26,0.154
147206,140,140,0,140,0,140,0
149268,33,33,0,33,0,33,0
149659,20,20,0,20,0,20,0
150001,22,22,0,22,0,22,0
150006,151,151,0,151,0,151,0
150180,13.5,13.5,0,13.5,0,13.5,0
150182,18.9,18.9,0,18.9,0,22.5,-0.16
150187,21.5,21.5,0,21.5,0,25,-0.14
150418,11.9,11.9,0,11.9,0,11.9,0
150521,91,91,0,91,0,91,0
150560,7.9,7.9,0,7.9,0,7.9,0
150561,25,25,0,25,0,25,0
150677,,,,,,,
150681,3.5,3.5,0,3.5,0,3.5,0
150682,25,25,0,25,0,25,0
150695,72.5,72.5,0,72.5,0,72.5,0
150812,31.5,31.5,0,31.5,0,31.5,0
150816,41,41,0,41,0,41,0
150817,59.5,59.5,0,59.5,0,59.5,0
151031,17.5,17.5,0,17.5,0,17.5,0
151117,61,61,0,61,0,61,0
151128,,,,,,,
151140,,,,,,,
151141,7.6,7.6,0,7.6,0,7.6,0
151142,7.6,7.6,0,7.6,0,7.6,0
151199,38.5,38.5,0,38.5,0,38.5,0
151212,11,11,0,11,0,11,0
151223,13.5,13.5,0,13.5,0,13.5,0
151302,61,61,0,61,0,61,0
151384,,,,,,,
151395,22.5,22.5,0,22.5,0,22.5,0
151398,15.8,15.8,0,15.8,0,15.8,0
151568,95,95,0,95,0,95,0
151576,18.8,18.8,0,18.8,0,18.8,0
151594,52.9,52.9,0,52.9,0,52.9,0
151715,39,39,0,39,0,39,0
152202,68.7,68.7,0,62.5,0.0992,62.5,0.0992
152204,25.6,25.6,0,25.6,0,25.6,0
152281,27.1,27.1,0,27.1,0,27.1,0
152293,1.5,1.5,0,1.5,0,1.5,0
152310,24.8,24.8,0,24.8,0,24.8,0
152420,16.5,16.5,0,16.5,0,16.5,0
152684,10,10,0,10,0,10,0
152790,38,38,0,38,0,38,0
152816,12,12,0,12,0,12,0
152820,35,35,0,35,0,35,0
152824,9.9,9.9,0,9.9,0,12,-0.175
152994,38,38,0,38,0,38,0
153021,23.7,23.7,0,21,0.129,21,0.129
153110,3.9,3.9,0,3.9,0,3.9,0
153112,6,6,0,6,0,6,0
153119,12,12,0,12,0,12,0
153312,29.9,29.9,0,29.9,0,29.9,0
153648,27.5,,,,,,
153700,14.8,14.8,0,10.5,0.41,10.5,0.41
153702,26,26,0,26,0,26,0
153705,9.4,9.4,0,7,0.343,7,0.343
153710,48.5,48.5,0,48.5,0,48.5,0
153761,38.6,38.6,0,38.6,0,38.6,0
153823,27.1,27.1,0,27.1,0,27.1,0
153907,2.5,2.5,0,2.5,0,2.5,0
154270,112,112,0,112,0,112,0
154326,112,112,0,112,0,112,0
154717,18.6,17,0.0941,17,0.0941,17,0.0941
155462,31.5,31.5,0,31.5,0,31.5,0
155713,2.9,2.9,0,2.9,0,2.9,0
155726,11,11,0,11,0,11,0
155758,22.5,22.5,0,22.5,0,22.5,0
155759,67.2,67.2,0,67.2,0,67.2,0
155760,22.5,22.5,0,22.5,0,22.5,0
155764,20,20,0,20,0,20,0
155765,50,50,0,50,0,50,0
155768,11.2,11.2,0,11.2,0,11.2,0
155770,11.2,11.2,0,11.2,0,11.2,0
155773,8.4,8.4,0,8.4,0,8.4,0
155787,50.5,50.5,0,50.5,0,50.5,0
155788,50.5,50.5,0,50.5,0,50.5,0
155789,53.5,53.5,0,53.5,0,53.5,0
155790,52.5,,,,,,
155791,30,30,0,30,0,28,0.0714
155793,226,226,0,226,0,226,0
155809,178,178,0,178,0,155,0.148
155810,178,178,0,180,-0.0111,155,0.148
155812,37.5,37.5,0,35.4,0.0593,35.4,0.0593
155813,56.3,56.3,0,53.1,0.0603,53.1,0.0603
155928,14.9,14.9,0,14.9,0,14.9,0
155930,,,,,,,
155931,21.2,17.3,0.225,17.3,0.225,17.3,0.225
155932,21.2,17.3,0.225,17.3,0.225,17.3,0.225
156200,60,60,0,60,0,56,0.0714
156201,93,93,0,93,0,87,0.069
156202,190,190,0,190,0,190,0
156203,178,178,0,178,0,165,0.0788
156204,178,178,0,178,0,165,0.0788
156205,94,94,0,94,0,68.4,0.374
156206,94,94,0,94,0,66.5,0.414
156207,94,94,0,94,0,66.5,0.414
156208,94,94,0,94,0,66.5,0.414
156209,,,,,,,
156210,203,203,0,203,0,189,0.0741
156211,178,178,0,178,0,159,0.119
156212,163,163,0,163,0,155,0.0516
156213,163,163,0,163,0,155,0.0516
156248,10,10,0,8.5,0.176,8.5,0.176
157108,23.9,23.9,0,23.9,0,23.9,0
157147,10,10,0,10,0,10,0
157700,,,,,,,
157721,178,178,0,178,0,155,0.148
157725,12.7,12.7,0,12.7,0,12.7,0
157730,136,136,0,136,0,136,0
157731,136,136,0,136,0,136,0
157732,136,136,0,136,0,136,0
158470,8,8,0,8,0,8,0
158526,47,47,0,47,0,47,0
158550,77.3,77.3,0,77.3,0,77.3,0
158569,99,99,0,99,0,99,0
158815,24.5,24.5,0,24.5,0,24.5,0
158828,3,3,0,3,0,3,0
158829,3,3,0,3,0,3,0
158830,3.5,3.5,0,3.5,0,3.5,0
158895,43.5,43.5,0,43.5,0,43.5,0
160122,25,25,0,25,0,25,0
160148,26,26,0,26,0,26,0
160512,19.9,19.9,0,19.9,0,25,-0.204
160835,19.5,19.5,0,19.5,0,19.5,0
161060,17.7,17.7,0,17.7,0,17.7,0
161061,17.7,17.7,0,17.7,0,17.7,0
161928,43,43,0,43,0,43,0
161929,49.5,49.5,0,49.5,0,49.5,0
162036,25.8,25.8,0,22.9,0.127,22.9,0.127
162041,33.5,33.5,0,33.5,0,33.5,0
162042,16.2,16.2,0,15.1,0.0728,15.1,0.0728
162043,27.1,27.1,0,25,0.084,25,0.084
162434,2.5,2.5,0,2.5,0,2.5,0
162450,4,4,0,4,0,4,0
162515,58.5,58.5,0,58.5,0,58.5,0
163032,30.5,30.5,0,30.5,0,30.5,0
164321,5.8,5.8,0,5.8,0,5.8,0
164330,6.2,6.2,0,6.2,0,6.2,0
164372,3,3,0,3,0,3,0
164380,15,15,0,15,0,15,0
165182,10.5,10.5,0,10.5,0,10.5,0
165751,49.9,49.9,0,49.9,0,69.9,-0.286
165890,24.9,24.9,0,24.9,0,24.9,0
165971,33,33,0,33,0,33,0
165972,51,51,0,51,0,51,0
166332,10,8,0.25,8,0.25,8,0.25
168270,47,47,0,47,0,47,0
169102,33.8,33.8,0,33.8,0,33.8,0
169856,45.8,45.8,0,45.8,0,45.8,0
171093,8.8,8.8,0,8.8,0,8.8,0
171824,10.5,10.5,0,10.5,0,10.5,0
172006,39,39,0,39,0,39,0
172014,68,68,0,68,0,68,0
173363,35,35,0,35,0,35,0
173545,22.5,22.5,0,22.5,0,22.5,0
174645,50,50,0,50,0,50,0
174700,199,199,0,199,0,199,0
174726,138,138,0,138,0,138,0
174755,15,15,0,15,0,14.5,0.0345
174756,15,15,0,15,0,14.5,0.0345
174757,15,15,0,15,0,14.5,0.0345
174758,15,15,0,15,0,15,0
174764,130,130,0,130,0,120,0.0833
174780,75.6,75.6,0,75.6,0,75.6,0
174782,75.6,75.6,0,75.6,0,75.6,0
174784,75.6,75.6,0,75.6,0,75.6,0
174785,184,184,0,184,0,184,0
174941,3.5,3.5,0,3.5,0,3.5,0
175756,14.9,14.9,0,14.9,0,14.9,0
176133,499,499,0,499,0,499,0
176508,9.2,9.2,0,9.2,0,9.2,0
176559,9.2,9.2,0,9.2,0,9.2,0
176567,9.2,9.2,0,9.2,0,9.2,0
177113,61.5,61.5,0,61.5,0,61.5,0
177871,13.5,13.5,0,13.5,0,13.5,0
177881,159,159,0,159,0,159,0
178039,72,72,0,72,0,72,0
178047,72,72,0,72,0,72,0
178136,160,149,0.0738,149,0.0738,149,0.0738
178551,10,10,0,10,0,10,0
179914,1.7,1.7,0,1.7,0,1.7,0
180092,10.5,8.5,0.235,8.5,0.235,8.5,0.235
180100,168,168,0,168,0,189,-0.111
181704,11,11,0,11,0,11,0
182036,24.9,24.9,0,24.9,0,24.9,0
182287,64,64,0,64,0,64,0
183018,39.5,39.5,0,39.5,0,39.5,0
183020,45,45,0,45,0,45,0
187818,16.5,16.5,0,16.5,0,16.5,0
187877,60,,,,,,
187971,5.5,5.5,0,5.5,0,5.5,0
189359,185,185,0,185,0,185,0
189375,140,140,0,140,0,140,0
191630,14.5,14.5,0,14.5,0,14.5,0
192011,16,16,0,16,0,16,0
192686,31,31,0,31,0,31,0
193224,,,,,,,
193380,12.3,12.3,0,12.3,0,12.3,0
193402,11,11,0,11,0,11,0
193410,11,11,0,11,0,11,0
193828,27.1,27.1,0,25,0.084,25,0.084
193836,48.3,48.3,0,48.3,0,48.3,0
193946,25.9,25.9,0,25.9,0,25.9,0
194175,47,47,0,47,0,47,0
194456,26.1,26.1,0,26.1,0,26.1,0
194457,,,,,,,
194778,28,28,0,28,0,28,0
195447,30.2,30.2,0,30.2,0,30.2,0
195588,25,25,0,25,0,25,0
195634,62,62,0,62,0,62,0
197487,86,86,0,86,0,86,0
198011,7,7,0,7,0,7,0
198012,8.2,8.2,0,8.2,0,8.2,0
198480,,,,,,,
198597,44,44,0,44,0,44,0
198598,51.2,47.9,0.0689,47.9,0.0689,47.9,0.0689
198600,33.9,33.9,0,33.9,0,33.9,0
200018,53.5,53.5,0,49.5,0.0808,49.5,0.0808
200185,10.9,10.9,0,10.9,0,10.9,0
200226,12.5,12.5,0,12.5,0,12.5,0
200242,163,163,0,163,0,163,0
200254,7.9,7.9,0,7.9,0,7.9,0
200258,12,12,0,12,0,12,0
200260,12,12,0,12,0,12,0
200304,26,26,0,26,0,26,0
200305,24,24,0,24,0,24,0
200309,23,23,0,23,0,23,0
200311,65.9,65.9,0,65.9,0,65.9,0
200313,62.9,62.9,0,62.9,0,62.9,0
200327,4.2,3.9,0.0769,3.9,0.0769,3.9,0.0769
200339,18.5,18.5,0,18.5,0,18.5,0
200421,22.5,22.5,0,22.5,0,22.5,0
200435,14.5,12,0.208,12,0.208,12,0.208
200450,28,28,0,26.5,0.0566,26.5,0.0566
200733,18.8,18.8,0,18.8,0,18.8,0
201014,16,15,0.0667,15,0.0667,15,0.0667
201015,16,15,0.0667,15,0.0667,15,0.0667
201016,16,15,0.0667,15,0.0667,15,0.0667
201031,20,20,0,20,0,20,0
201112,18,18,0,18,0,18,0
201210,13.8,13.8,0,14.2,-0.0282,14.2,-0.0282
201212,43,43,0,44,-0.0227,44,-0.0227
201228,39.8,39.8,0,34,0.171,32.8,0.213
201269,31,31,0,31,0,31,0
201270,22,22,0,22,0,22,0
201339,24.9,24.9,0,24.9,0,24.9,0
201341,14.9,14.9,0,14.9,0,14.9,0
201354,34,34,0,34,0,34,0
201487,260,260,0,260,0,260,0
201540,22,22,0,22,0,22,0
201542,22,22,0,22,0,22,0
201577,128,128,0,128,0,128,0
201703,41.5,41.5,0,41.5,0,41.5,0
201704,38.5,38.5,0,38.5,0,38.5,0
201778,11,11,0,11,0,11,0
201816,59.5,59.5,0,59.5,0,59.5,0
201898,14.5,14.5,0,14.5,0,14.5,0
201971,10,10,0,10,0,10,0
201978,35,35,0,35,0,35,0
202002,48.8,48.8,0,48.8,0,48.8,0
202097,,,,,,,
202098,54.4,54.4,0,54.4,0,54.4,0
202140,32.5,32.5,0,32.5,0,44,-0.261
202155,5,5,0,5,0,5,0
202167,18.9,18.9,0,18.9,0,18.9,0
202170,22,18.9,0.164,18.9,0.164,18.9,0.164
202175,22,18.9,0.164,18.9,0.164,18.9,0.164
202501,26.8,26.8,0,26.8,0,26.8,0
202504,12.5,12.5,0,12.5,0,12.5,0
202618,,,,,,,
202781,25,25,0,25,0,25,0
203026,35,35,0,35,0,35,0
203038,,,,,,,
203521,8.8,8.8,0,8.8,0,8.8,0
203522,16.9,16.9,0,16.9,0,16.9,0
203523,65,65,0,65,0,65,0
203912,21.5,21.5,0,21.5,0,,
204015,39,39,0,39,0,39,0
204017,82,82,0,82,0,82,0
204109,27.5,27.5,0,27.5,0,27.5,0
204154,31.5,31.5,0,31.5,0,31.5,0
204279,63,63,0,63,0,63,0
204310,19.5,19.5,0,19.5,0,19.5,0
204311,10.5,10.5,0,10.5,0,10.5,0
204313,10.5,10.5,0,10.5,0,10.5,0
204314,7.5,7.5,0,7.5,0,7.5,0
204318,19.5,19.5,0,19.5,0,19.5,0
204319,29,29,0,29,0,29,0
204322,35,35,0,35,0,35,0
204447,64.5,64.5,0,64.5,0,64.5,0
204487,26,26,0,26,0,26,0
204580,2.5,2.5,0,2.5,0,2.5,0
204728,,,,,,,
204764,,,,,,,
204777,17.5,17.5,0,17.5,0,17.5,0
204787,16,16,0,16,0,16,0
204788,15,15,0,15,0,15,0
204811,10.5,10.5,0,10.5,0,10.5,0
204817,10,10,0,10,0,10,0
204872,42,42,0,42,0,42,0
204991,33.5,26,0.288,26,0.288,26,0.288
205111,39.9,39.9,0,39.9,0,39.9,0
205112,65.5,65.5,0,65.5,0,65.5,0
205177,68,62.5,0.088,62.5,0.088,62.5,0.088
205213,145,145,0,145,0,145,0
205415,118,118,0,118,0,118,0
205871,45,45,0,45,0,45,0
205877,45,45,0,45,0,45,0
205975,31,31,0,31,0,31,0
205976,31,31,0,31,0,31,0
205981,8.3,8.3,0,8.3,0,8.3,0
206578,25,22.5,0.111,22.5,0.111,22.5,0.111
206718,11,11,0,11,0,13,-0.154
206779,729,729,0,729,0,729,0
206879,24,24,0,24,0,24,0
207174,18.8,18.8,0,18.8,0,18.8,0
207250,51,51,0,51,0,51,0
207710,16,16,0,16,0,16,0
207795,14.5,14.5,0,14.5,0,14.5,0
207797,19,19,0,19,0,19,0
208118,17.5,17.5,0,17.5,0,17.5,0
208639,20,20,0,18.9,0.0582,18.9,0.0582
208717,31.5,29,0.0862,29,0.0862,29,0.0862
208971,79.5,79.5,0,79.5,0,79.5,0
209273,16.5,16.5,0,16.5,0,16.5,0
209274,16.5,16.5,0,16.5,0,16.5,0
209325,24.5,24.5,0,24.5,0,24.5,0
209701,12,12,0,12,0,12,0
209703,12,12,0,12,0,12,0
209705,12,12,0,12,0,12,0
209718,3.8,3.8,0,3.8,0,3.8,0
209730,12.5,12.5,0,12.5,0,12.5,0
209731,12.5,12.5,0,12.5,0,12.5,0
209735,3.8,3.8,0,3.8,0,3.8,0
209736,3.8,3.8,0,3.8,0,3.8,0
209741,7,7,0,7,0,7,0
209775,5.6,5.6,0,5.6,0,5.6,0
209778,92,92,0,92,0,92,0
210100,22.9,22.9,0,22.9,0,22.9,0
210153,23,23,0,23,0,23,0
210157,25.5,25.5,0,25.5,0,25.5,0
210500,11,11,0,11,0,11,0
210502,7,7,0,7,0,7,0
210505,9.5,9.5,0,9.5,0,9.5,0
210571,5,5,0,5,0,5,0
210718,41,41,0,41,0,41,0
210987,279,279,0,279,0,279,0
211346,32,32,0,32,0,32,0
211913,49,49,0,49,0,49,0
212784,84,84,0,84,0,84,0
213015,17.7,17.7,0,17.7,0,17.7,0
213016,17.7,17.7,0,17.7,0,17.7,0
213312,74,74,0,74,0,74,0
213611,28,28,0,28,0,28,0
213764,96,96,0,96,0,96,0
214077,39,39,0,39,0,39,0
214491,30.5,30.5,0,30.5,0,30.5,0
215152,5,5,0,5,0,5,0
215252,2.1,2.1,0,2.1,0,2.1,0
215414,28,28,0,28,0,28,0
215422,46.5,46.5,0,46.5,0,46.5,0
215466,33.5,33.5,0,33.5,0,33.5,0
215771,20,20,0,20,0,20,0
215773,18.9,18.9,0,18.9,0,18.9,0
215777,320,320,0,320,0,320,0
215787,7.5,7.5,0,7.5,0,7.5,0
215996,4,4,0,4,0,4,0
216046,17.5,15.5,0.129,15.5,0.129,15.5,0.129
216771,18.1,18.1,0,18.1,0,18.1,0
217042,28,25.5,0.098,25.5,0.098,25.5,0.098
217122,7.5,7.5,0,7.5,0,7.5,0
217125,3.5,3.5,0,3.5,0,3.5,0
217126,3.5,3.5,0,3.5,0,3.5,0
217127,3.5,3.5,0,3.5,0,3.5,0
217133,15.3,15.3,0,15.3,0,15.3,0
217136,8.3,8.3,0,8.3,0,8.3,0
217137,8,8,0,8,0,8,0
217138,17.9,17.9,0,17.9,0,17.9,0
217171,6,6,0,6,0,6,0
217188,9.6,9.6,0,9.6,0,9.6,0
217196,15,15,0,15,0,15,0
217433,35,35,0,35,0,35,0
217441,4.5,4.5,0,4.5,0,4.5,0
217735,160,160,0,160,0,160,0
217743,15.6,15.6,0,15.6,0,15.6,0
217791,11.5,11.5,0,11.5,0,11.5,0
217881,13,13,0,13,0,13,0
217882,13,13,0,13,0,13,0
217885,13,13,0,13,0,13,0
217886,13,13,0,13,0,13,0
218480,5,5,0,5,0,5,0
218634,19.6,19.6,0,19.6,0,19.6,0
218780,31,31,0,31,0,31,0
218781,31,31,0,31,0,31,0
219747,14,14,0,14,0,14,0
219748,6.5,6.5,0,6.5,0,6.5,0
219776,11.5,11.5,0,11.5,0,11.5,0
219777,11.5,11.5,0,11.5,0,11.5,0
219920,185,185,0,185,0,185,0
220069,10,10,0,10,0,10,0
220110,21.4,21.4,0,21.4,0,21.4,0
220111,28.5,28.5,0,28.5,0,28.5,0
220130,20,20,0,20,0,20,0
220191,7.8,7.8,0,7.8,0,7.8,0
220370,18.5,18.5,0,18.5,0,18.5,0
220389,20,20,0,19,0.0526,19,0.0526
220390,20,20,0,19,0.0526,19,0.0526
220417,52.5,52.5,0,52.5,0,52.5,0
220419,50,50,0,50,0,50,0
220453,48.9,48.9,0,48.9,0,48.9,0
220491,75,75,0,75,0,75,0
220495,120,120,0,120,0,120,0
220496,105,105,0,105,0,105,0
220498,96,96,0,96,0,96,0
220499,19.9,19.9,0,19.9,0,19.9,0
220501,19.9,19.9,0,19.9,0,19.9,0
220508,105,105,0,105,0,105,0
220517,20.5,20.5,0,20.5,0,20.5,0
220518,20.5,20.5,0,20.5,0,20.5,0
220524,5.2,5.2,0,5.2,0,4.5,0.156
220525,4.9,4.9,0,4.9,0,4,0.225
220526,11.1,11.1,0,11.1,0,9.1,0.22
220581,14.9,14.9,0,14.9,0,14.9,0
220633,,,,,,,
220640,8,8,0,8,0,8,0
220658,46,46,0,46,0,46,0
220678,8,8,0,8,0,8,0
220679,8,8,0,8,0,8,0
220700,10,10,0,10,0,10,0
220702,10,10,0,10,0,10,0
220703,10,10,0,10,0,10,0
220704,10,10,0,10,0,10,0
220705,10,10,0,10,0,10,0
220706,10,10,0,10,0,10,0
220707,8,8,0,8,0,8,0
220708,12.5,12.5,0,12.5,0,12.5,0
220709,12.5,12.5,0,12.5,0,12.5,0
220711,12.5,12.5,0,12.5,0,12.5,0
220712,12.5,12.5,0,12.5,0,12.5,0
220713,12.5,12.5,0,12.5,0,12.5,0
220714,12,12,0,12,0,12,0
220718,56,56,0,56,0,56,0
220719,73,73,0,73,0,73,0
220725,25,21.5,0.163,21.5,0.163,21.5,0.163
220726,25,21.5,0.163,21.5,0.163,21.5,0.163
220727,25,21.5,0.163,21.5,0.163,21.5,0.163
220740,10.4,10.4,0,10.4,0,9.9,0.0505
220741,20,20,0,20,0,19,0.0526
220742,,,,,,,
220743,10,10,0,10,0,10,0
220747,15,13.5,0.111,13.5,0.111,13.5,0.111
220749,6.5,6.5,0,6.5,0,6.5,0
220755,6.5,6.5,0,6.5,0,6.5,0
220756,6.5,6.5,0,6.5,0,6.5,0
220761,,,,,,,
220762,12.5,12.5,0,12.5,0,12.5,0
220763,19,19,0,19,0,19,0
220780,15,13.5,0.111,13.5,0.111,13.5,0.111
220791,,,,,,,
220792,31.6,31.6,0,31.6,0,31.6,0
220793,46.6,46.6,0,46.6,0,46.6,0
220810,79,79,0,79,0,74,0.0676
220871,20.5,20.5,0,20.5,0,20.5,0
220877,65,65,0,65,0,65,0
220878,65,65,0,65,0,65,0
220906,24,24,0,24,0,24,0
220907,62,62,0,62,0,62,0
220911,6.5,6.5,0,6.5,0,5.4,0.204
220912,6.5,6.5,0,6.5,0,5,0.3
220914,,,,,,,
220915,10.5,10.5,0,10.5,0,10.5,0
220916,10.5,10.5,0,10.5,0,10.5,0
220970,23,23,0,23,0,23,0
220971,23,23,0,23,0,23,0
220976,23,23,0,23,0,23,0
220977,23,23,0,23,0,23,0
221107,88.5,88.5,0,88.5,0,88.5,0
221108,88.5,88.5,0,88.5,0,88.5,0
221109,88.5,88.5,0,88.5,0,88.5,0
221212,85,85,0,85,0,85,0
221376,10.5,10.5,0,10.5,0,10.5,0
221505,27.4,27.4,0,27.4,0,27.4,0
221506,27,27,0,27,0,27,0
221510,22.3,22.3,0,22.3,0,22.3,0
221718,15,15,0,15,0,15,0
221791,5,5,0,5,0,5,0
221922,62,62,0,62,0,62,0
221923,22,22,0,22,0,22,0
221924,41.5,41.5,0,41.5,0,41.5,0
221925,35.4,35.4,0,35.4,0,35.4,0
221926,35.4,35.4,0,35.4,0,35.4,0
222070,19.6,19.6,0,19.6,0,19.6,0
222120,19.3,19.3,0,19.3,0,19.3,0
222121,19.3,19.3,0,19.3,0,19.3,0
222128,44.8,44.8,0,44.8,0,44.8,0
222129,44.8,44.8,0,44.8,0,44.8,0
222130,44.8,44.8,0,44.8,0,44.8,0
222132,44.8,44.8,0,44.8,0,44.8,0
222133,44.8,44.8,0,44.8,0,44.8,0
222134,44.8,44.8,0,44.8,0,44.8,0
222136,44.8,44.8,0,44.8,0,44.8,0
222137,44.8,44.8,0,44.8,0,44.8,0
222139,98,98,0,98,0,98,0
222140,91,91,0,91,0,91,0
222141,86,86,0,86,0,86,0
222142,125,125,0,125,0,125,0
222144,107,107,0,107,0,107,0
222145,102,102,0,102,0,102,0
222147,41.5,27.8,0.493,27.8,0.493,27.8,0.493
222154,22.5,22.5,0,22.5,0,22.5,0
