id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio
105965,14.8,14.8,0,14.8,0,14.8,0
106060,18,18,0,18,0,18,0
106071,23.2,23.2,0,23.2,0,23.2,0
106072,37.7,37.7,0,37.7,0,37.7,0
106073,37.7,37.7,0,37.7,0,37.7,0
106074,64.5,64.5,0,64.5,0,64.5,0
106075,27.1,27.1,0,27.1,0,27.1,0
106076,38.6,38.6,0,38.6,0,38.6,0
106078,42.3,42.3,0,42.3,0,42.3,0
106079,42.3,42.3,0,42.3,0,42.3,0
106082,29.7,29.7,0,29.7,0,29.7,0
106083,24.6,24.6,0,24.6,0,24.6,0
106084,37.2,37.2,0,37.2,0,37.2,0
106085,64.5,64.5,0,64.5,0,64.5,0
106086,37.2,37.2,0,37.2,0,37.2,0
106090,14.9,14.9,0,14.9,0,14.9,0
106150,11.5,11.5,0,11.5,0,9,0.278
106151,34,34,0,34,0,34,0
106152,34,34,0,34,0,34,0
106154,34,34,0,34,0,34,0
106350,15,15,0,15,0,15,0
106351,16.3,16.3,0,16.3,0,16.3,0
106530,12,12,0,12,0,12,0
106531,12,12,0,12,0,12,0
106532,12,12,0,12,0,12,0
106533,12,12,0,12,0,12,0
106534,5,5,0,5,0,5,0
106535,5,5,0,5,0,5,0
106536,5,5,0,5,0,5,0
106537,5,5,0,5,0,5,0
106586,50.3,50.3,0,50.3,0,50.3,0
106592,52.5,52.5,0,52.5,0,52.5,0
106650,16.7,16.7,0,16.7,0,16.7,0
106651,,,,,,,
106672,45,45,0,45,0,45,0
106678,6.5,6.5,0,6.5,0,6.5,0
106680,6.5,6.5,0,6.5,0,6.5,0
106682,10,10,0,10,0,10,0
106683,10,10,0,10,0,10,0
106684,6.5,6.5,0,6.5,0,6.5,0
106685,25.4,25.4,0,25.4,0,25.4,0
106688,20.7,20.7,0,20.7,0,20.7,0
106779,24.5,24.5,0,24.5,0,24.5,0
106831,24.7,24.7,0,24.7,0,24.7,0
106910,31,31,0,31,0,31,0
106945,55,55,0,55,0,55,0
107010,,,,,,,
107011,15.5,15.5,0,15.5,0,15.5,0
107012,15,15,0,15,0,15,0
107015,20,20,0,20,0,20,0
107016,20,20,0,20,0,20,0
107025,25,25,0,25,0,25,0
107027,20,20,0,20,0,20,0
107028,79.9,79.9,0,79.9,0,79.9,0
107029,20,20,0,20,0,20,0
107030,13.5,13.5,0,13.5,0,13.5,0
107032,50.5,50.5,0,50.5,0,50.5,0
107033,50.5,50.5,0,50.5,0,50.5,0
107035,50.5,50.5,0,50.5,0,50.5,0
107093,20.7,20.7,0,20.7,0,20.7,0
107118,17.2,17.2,0,12.8,0.344,12.8,0.344
107120,16.7,16.7,0,16.7,0,16.7,0
107182,8.8,8.8,0,8.8,0,8.8,0
107190,17.5,17.5,0,17.5,0,17.5,0
107201,24,24,0,24,0,24,0
107202,43,43,0,43,0,43,0
107213,15,15,0,15,0,15,0
107214,15,15,0,15,0,15,0
107216,8.2,8.2,0,8.2,0,8.2,0
107218,8.2,8.2,0,8.2,0,8.2,0
107484,48,48,0,39.5,0.215,39.5,0.215
107492,,,,,,,
107717,13,13,0,13,0,13,0
107815,7.5,7.5,0,7.5,0,7.5,0
107817,7.5,7.5,0,7.5,0,7.5,0
107818,7.5,7.5,0,7.5,0,7.5,0
108030,20,20,0,20,0,20,0
108037,144,144,0,144,0,144,0
108038,144,144,0,144,0,144,0
108039,144,144,0,144,0,144,0
108050,42.3,42.3,0,42.3,0,42.3,0
108185,25.5,25.5,0,25.5,0,25.5,0
108186,25.5,25.5,0,25.5,0,25.5,0
108187,5.5,5.5,0,5.5,0,5.5,0
108520,18,18,0,18,0,18,0
108531,66,66,0,66,0,66,0
108532,85,85,0,85,0,85,0
108533,10.5,10.5,0,10.5,0,10.5,0
108534,,,,,,,
108535,8,8,0,8,0,8,0
108536,22.9,22.9,0,22.9,0,22.9,0
108539,62.5,62.5,0,62.5,0,62.5,0
108548,49.9,49.9,0,49.9,0,49.9,0
108561,42.4,42.4,0,42.4,0,42.4,0
108566,53,53,0,53,0,53,0
108596,12.5,12.5,0,12.5,0,12.5,0
108597,11.8,11.8,0,11.8,0,11.8,0
108598,,,,,,,
108599,7.5,7.5,0,7.5,0,7.5,0
108600,10,10,0,10,0,10,0
108601,10,10,0,10,0,10,0
108602,7.5,7.5,0,7.5,0,7.5,0
108604,21.3,21.3,0,21.3,0,21.3,0
108634,20,20,0,20,0,20,0
108635,24,24,0,24,0,24,0
108637,35.5,35.5,0,35.5,0,35.5,0
108638,30,30,0,30,0,30,0
108639,44.6,41.5,0.0747,41.5,0.0747,41.5,0.0747
108705,40.5,40.5,0,40.5,0,40.5,0
108706,40.5,40.5,0,40.5,0,40.5,0
108715,23,23,0,23,0,23,0
108720,40.3,40.3,0,40.3,0,40.3,0
108721,30.3,30.3,0,30.3,0,30.3,0
108730,24.1,24.1,0,24.1,0,24.1,0
108740,21.4,21.4,0,21.4,0,21.4,0
108752,10,10,0,10,0,10,0
108753,70,70,0,70,0,70,0
108760,89,89,0,89,0,89,0
108761,124,124,0,124,0,124,0
108763,14.3,14.3,0,14.3,0,14.3,0
108766,15.8,15.8,0,15.8,0,15.8,0
108767,15.8,15.8,0,15.8,0,15.8,0
108788,10.5,10.5,0,10.5,0,10.5,0
108821,11,11,0,11,0,11,0
108830,136,136,0,136,0,136,0
108868,,,,,,,
108871,26,26,0,26,0,,
108905,70,70,0,70,0,70,0
108906,21,21,0,21,0,21,0
108912,11.5,11.5,0,11.5,0,11.5,0
108940,19.4,19.4,0,19.4,0,19.4,0
108990,23.5,26,-0.0962,26,-0.0962,26,-0.0962
108992,,,,,,,
108993,29,29,0,29,0,29,0
108994,29,29,0,29,0,29,0
109013,24.5,24.5,0,24.5,0,24.5,0
109014,6.5,6.5,0,6.5,0,6.5,0
109019,16.7,16.7,0,16.7,0,16.7,0
109020,10,10,0,10,0,10,0
109021,10,10,0,10,0,10,0
109022,15,15,0,15,0,12.8,0.172
109024,54.3,54.3,0,54.3,0,54.3,0
109036,21.5,21.5,0,21.5,0,21.5,0
109037,21.5,21.5,0,21.5,0,21.5,0
109038,21.5,21.5,0,21.5,0,18.2,0.181
109039,21.5,21.5,0,21.5,0,21.5,0
109040,53.9,53.9,0,53.9,0,53.9,0
109044,53.9,53.9,0,53.9,0,53.9,0
109045,53.9,53.9,0,53.9,0,53.9,0
109051,15.1,15.1,0,15.1,0,15.1,0
109060,52.5,52.5,0,52.5,0,52.5,0
109061,52.5,52.5,0,52.5,0,52.5,0
109062,52.5,52.5,0,52.5,0,52.5,0
109064,9.5,9.5,0,9.5,0,9.5,0
109070,14.3,14.3,0,14.3,0,14.3,0
109071,9.4,9.4,0,9.4,0,9.4,0
109072,9.4,9.4,0,9.4,0,9.4,0
109078,28,28,0,28,0,28,0
109081,13,13,0,13,0,13,0
109084,16.8,16.8,0,16.8,0,16.8,0
109095,15,15,0,15,0,12.8,0.172
109116,12.2,12.2,0,12.2,0,12.2,0
109117,20.7,20.7,0,20.7,0,20.7,0
109121,21.5,21.5,0,21.5,0,18.2,0.181
109122,21.5,21.5,0,21.5,0,21.5,0
109123,21.5,21.5,0,21.5,0,21.5,0
109124,21.5,21.5,0,21.5,0,18.2,0.181
109125,50.4,50.4,0,50.4,0,47.3,0.0655
109127,17,17,0,17,0,14.5,0.172
109211,7.1,7.1,0,7.1,0,7.1,0
109213,9.5,9.5,0,9.5,0,9.5,0
109216,16.8,16.8,0,16.8,0,16.8,0
109219,41.5,41.5,0,41.5,0,41.5,0
109220,41.5,41.5,0,41.5,0,41.5,0
109222,44.9,44.9,0,44.9,0,44.9,0
109223,44.9,44.9,0,44.9,0,44.9,0
109228,15.3,15.3,0,15.3,0,15.3,0
109233,17.4,17.4,0,17.4,0,17.4,0
109234,17.5,17.5,0,17.5,0,17.5,0
109244,18.8,18.8,0,18.8,0,18.8,0
109245,9.5,9.5,0,9.5,0,9.5,0
109246,8.8,8.8,0,8.8,0,8.8,0
109248,10,10,0,10,0,10,0
109249,13,13,0,13,0,13,0
109250,13,13,0,13,0,13,0
109252,13,13,0,13,0,13,0
109253,13,13,0,13,0,13,0
109254,16,16,0,16,0,16,0
109255,16,16,0,16,0,16,0
109256,16,16,0,16,0,16,0
109257,16,16,0,16,0,16,0
109265,9.8,9.8,0,9.8,0,9.8,0
109266,38.6,38.6,0,38.6,0,38.6,0
109267,13,13,0,13,0,13,0
109268,16.8,16.8,0,16.8,0,13.5,0.244
109269,21.5,21.5,0,21.5,0,21.5,0
109270,21.5,21.5,0,21.5,0,21.5,0
109271,13,13,0,13,0,13,0
109272,16.5,16.5,0,16.5,0,16.5,0
109292,34.3,34.3,0,34.3,0,34.3,0
109294,43.6,43.6,0,43.6,0,43.6,0
109296,54.1,54.1,0,54.1,0,54.1,0
109297,41.6,41.6,0,41.6,0,41.6,0
109298,,,,,,,
109306,4,4,0,4,0,4,0
109307,4,4,0,4,0,4,0
109310,140,140,0,140,0,140,0
109311,152,152,0,152,0,152,0
109312,152,152,0,152,0,152,0
109313,152,152,0,152,0,152,0
109314,10.7,10.7,0,10.7,0,10.7,0
109337,18.6,18.6,0,18.6,0,18.6,0
109410,92.8,92.8,0,92.8,0,92.8,0
109411,23.8,23.8,0,23.8,0,23.8,0
109412,12.2,12.2,0,12.2,0,12.2,0
109413,44.8,44.8,0,44.8,0,44.8,0
109414,28,28,0,28,0,28,0
109415,24.5,24.5,0,24.5,0,24.5,0
109417,100,100,0,100,0,100,0
109496,36,36,0,36,0,36,0
109497,31,31,0,31,0,31,0
109515,10.7,10.7,0,10.7,0,10.7,0
109516,12.8,12.8,0,12.8,0,12.8,0
109518,19,19,0,19,0,19,0
109519,76.8,76.8,0,76.8,0,76.8,0
109523,27.2,27.2,0,27.2,0,27.2,0
109524,24.3,24.3,0,24.3,0,24.3,0
109526,24.3,24.3,0,24.3,0,24.3,0
109530,37.5,37.5,0,37.5,0,37.5,0
109531,37.5,37.5,0,37.5,0,37.5,0
109542,24.2,24.2,0,24.2,0,24.2,0
109544,36.1,36.1,0,36.1,0,36.1,0
109550,58,58,0,58,0,58,0
109551,58,58,0,58,0,58,0
109552,58,58,0,58,0,58,0
109553,58,58,0,58,0,58,0
109556,125,125,0,125,0,125,0
109557,,,,,,,
109558,52.2,52.2,0,52.2,0,52.2,0
109559,10.7,10.7,0,10.7,0,10.7,0
109574,119,119,0,119,0,119,0
109575,119,119,0,119,0,119,0
109578,47,47,0,47,0,47,0
109579,47,47,0,47,0,47,0
109581,31.5,31.5,0,31.5,0,31.5,0
109582,31.5,31.5,0,31.5,0,31.5,0
109583,36,36,0,36,0,36,0
109618,60,60,0,60,0,60,0
109624,4.4,4.4,0,4.4,0,4.4,0
109625,18,18,0,18,0,18,0
109627,14.9,14.9,0,14.9,0,14.9,0
109628,14.9,14.9,0,14.9,0,14.9,0
109640,38.5,38.5,0,38.5,0,38.5,0
109642,24.3,24.3,0,24.3,0,24.3,0
109643,,,,,,,
109644,,,,,,,
109645,27.2,27.2,0,27.2,0,27.2,0
109646,27.2,27.2,0,27.2,0,27.2,0
109650,27.2,27.2,0,27.2,0,27.2,0
109651,27.2,27.2,0,27.2,0,27.2,0
109655,24.3,24.3,0,24.3,0,24.3,0
109656,24.3,24.3,0,24.3,0,24.3,0
109658,24.3,24.3,0,24.3,0,24.3,0
109710,15.4,15.4,0,15.4,0,15.4,0
109712,15.4,15.4,0,15.4,0,15.4,0
109713,22,22,0,22,0,22,0
109714,22,22,0,22,0,22,0
109715,50.4,50.4,0,50.4,0,50.4,0
109716,11.5,11.5,0,11.5,0,11.5,0
109717,20,20,0,20,0,20,0
109734,22,22,0,22,0,22,0
109750,40,40,0,40,0,40,0
109751,40,40,0,40,0,40,0
109752,10.3,10.3,0,10.3,0,10.3,0
109756,9.5,9.5,0,8.5,0.118,8.5,0.118
109759,9.5,9.5,0,8.5,0.118,8.5,0.118
109760,15.7,15.7,0,15.7,0,15.7,0
109761,14.5,14.5,0,14.5,0,14.5,0
109762,12,12,0,12,0,12,0
109763,26.3,26.3,0,26.3,0,26.3,0
109765,14.5,14.5,0,14.5,0,14.5,0
109766,21.5,21.5,0,21.5,0,21.5,0
109767,16,16,0,16,0,16,0
109769,14.5,14.5,0,14.5,0,14.5,0
109770,24,24,0,24,0,24,0
109772,9,9,0,9,0,9,0
109773,10,10,0,10,0,10,0
109774,15,15,0,15,0,15,0
109800,28.8,28.8,0,28.8,0,28.8,0
109801,24.5,24.5,0,24.5,0,24.5,0
109803,16.7,16.7,0,16.7,0,16.7,0
109820,20,20,0,20,0,20,0
109821,17,17,0,17,0,17,0
109822,17,17,0,13.8,0.232,13.8,0.232
109823,21.5,21.5,0,21.5,0,21.5,0
109824,50.4,50.4,0,50.4,0,47.2,0.0678
109826,,,,,,,
109956,10.7,10.7,0,10.7,0,10.7,0
109957,28,28,0,28,0,28,0
109958,54,54,0,54,0,54,0
109959,10,10,0,10,0,10,0
109960,25,25,0,25,0,25,0
109961,54,54,0,54,0,54,0
109962,57.5,57.5,0,57.5,0,57.5,0
109964,85,85,0,85,0,85,0
110078,17.7,17.7,0,17.7,0,17.7,0
110202,21,21,0,21,0,21,0
110203,21,21,0,21,0,21,0
110207,,,,,,,
110210,18.5,18.5,0,18.5,0,18.5,0
110214,21,21,0,21,0,21,0
110277,60,60,0,60,0,60,0
110435,7.5,7.5,0,7.5,0,7.5,0
110507,14.7,14.7,0,14.7,0,14.7,0
110510,5.9,5.9,0,5.9,0,5.9,0
110515,19.5,19.5,0,19.5,0,19.5,0
110516,16.5,16.5,0,16.5,0,16.5,0
110701,17.5,17.5,0,17.5,0,17.5,0
110861,21,21,0,21,0,21,0
110867,20.5,20.5,0,20.5,0,20.5,0
111001,36,36,0,36,0,36,0
111003,36,36,0,36,0,36,0
111004,34,34,0,34,0,34,0
111007,36,36,0,36,0,36,0
111010,5,5,0,5,0,5,0
111011,5.6,5.6,0,5.6,0,5.6,0
111015,5.6,5.6,0,5.6,0,5.6,0
111048,19.4,19.4,0,19.4,0,19.4,0
111054,30.3,30.3,0,30.3,0,30.3,0
111058,30,30,0,30,0,30,0
111062,,,,,,,
111073,10,10,0,10,0,10,0
111116,54.3,54.3,0,54.3,0,54.3,0
111118,54.3,54.3,0,54.3,0,54.3,0
111125,29.9,29.9,0,29.9,0,29.9,0
111137,10.5,10.5,0,10.5,0,10.5,0
111213,20,20,0,20,0,20,0
111214,20,20,0,20,0,20,0
111219,49.9,49.9,0,49.9,0,49.9,0
111220,23.5,23.5,0,23.5,0,23.5,0
111221,39.2,39.2,0,39.2,0,39.2,0
111224,24.3,24.3,0,24.3,0,24.3,0
111226,40.1,40.1,0,40.1,0,40.1,0
111228,14.5,14.5,0,14.5,0,14.5,0
111312,22,22,0,22,0,22,0
111338,6.2,6.2,0,6.2,0,6.2,0
111339,6.2,6.2,0,6.2,0,6.2,0
111340,6.2,6.2,0,6.2,0,6.2,0
111342,6.2,6.2,0,6.2,0,6.2,0
111344,7.5,7.5,0,7.5,0,7.5,0
111374,60,60,0,60,0,60,0
111532,24.5,24.5,0,24.5,0,24.5,0
111561,3.5,3.5,0,3.2,0.0938,3.2,0.0938
111585,37.7,37.7,0,37.7,0,37.7,0
111586,37.7,37.7,0,37.7,0,37.7,0
111588,24.7,24.7,0,24.7,0,24.7,0
111589,24,24,0,24,0,24,0
111590,48.1,48.1,0,48.1,0,48.1,0
111591,108,108,0,108,0,108,0
111597,,,,,,,
111610,10.9,10.9,0,10.9,0,10.9,0
111611,14.4,14.4,0,14.4,0,14.4,0
111612,,,,,,,
111613,71,71,0,71,0,71,0
111619,25,25,0,25,0,25,0
111655,22.6,22.6,0,22.6,0,22.6,0
111656,23,23,0,23,0,23,0
111658,,,,,,,
111666,11.1,11.1,0,11.1,0,11.1,0
111668,17.9,17.9,0,17.9,0,17.9,0
111670,11.2,11.2,0,11.2,0,11.2,0
111674,7.3,7.3,0,7.3,0,7.3,0
111676,7.3,7.3,0,7.3,0,7.3,0
111682,69.6,69.6,0,69.6,0,69.6,0
111687,89.4,89.4,0,89.4,0,89.4,0
111691,72.5,72.5,0,72.5,0,72.5,0
111692,43.3,43.3,0,43.3,0,43.3,0
111696,39.3,39.3,0,39.3,0,39.3,0
111697,23,23,0,23,0,23,0
111698,30.8,30.8,0,30.8,0,30.8,0
111699,24.9,24.9,0,24.9,0,24.9,0
111702,28.1,28.1,0,28.1,0,28.1,0
111703,22.8,22.8,0,22.8,0,22.8,0
111831,38.6,38.6,0,38.6,0,38.6,0
111832,38.6,38.6,0,38.6,0,38.6,0
111835,29.7,29.7,0,29.7,0,29.7,0
111912,42.9,42.9,0,42.9,0,42.9,0
111931,18.8,18.8,0,18.8,0,18.8,0
111990,42.4,42.4,0,42.4,0,42.4,0
111993,37.7,37.7,0,37.7,0,37.7,0
112018,18.8,18.8,0,18.8,0,18.8,0
112123,8.7,8.7,0,8.7,0,8.7,0
112124,8.7,8.7,0,8.7,0,8.7,0
112125,8.7,8.7,0,8.7,0,8.7,0
112176,64.5,64.5,0,64.5,0,64.5,0
112189,9.8,9.8,0,9.8,0,9.8,0
112201,59,59,0,59,0,59,0
112214,27.5,27.5,0,27.5,0,27.5,0
112251,25.6,25.6,0,25.6,0,25.6,0
112255,38,38,0,38,0,38,0
112259,12.5,12.5,0,12.5,0,12.5,0
112276,82,82,0,82,0,82,0
112277,19.7,19.7,0,19.7,0,19.7,0
112292,11.7,11.7,0,11.7,0,11.7,0
112293,11.7,11.7,0,11.7,0,11.7,0
112294,11.7,11.7,0,11.7,0,11.7,0
112295,11.7,11.7,0,11.7,0,11.7,0
112296,11.7,11.7,0,11.7,0,11.7,0
112297,11.7,11.7,0,11.7,0,11.7,0
112298,11.7,11.7,0,11.7,0,11.7,0
112299,11.7,11.7,0,11.7,0,11.7,0
112300,11.7,11.7,0,11.7,0,11.7,0
112301,11.7,11.7,0,11.7,0,11.7,0
112302,14,14,0,14,0,14,0
112304,14,14,0,14,0,14,0
112385,59.4,59.4,0,59.4,0,59.4,0
112388,28,28,0,28,0,28,0
112390,7,7,0,6.5,0.0769,6.5,0.0769
112415,16,16,0,16,0,16,0
112416,16,16,0,16,0,16,0
112423,34,34,0,34,0,34,0
112424,34,34,0,34,0,34,0
112500,66.9,66.9,0,66.9,0,66.9,0
112501,7.5,7.5,0,7.5,0,7.5,0
112502,54.3,54.3,0,54.3,0,54.3,0
112510,7,7,0,6.5,0.0769,6.5,0.0769
112513,23.7,23.7,0,21.3,0.113,21.3,0.113
112514,23.7,23.7,0,21.3,0.113,21.3,0.113
112515,23.7,23.7,0,21.3,0.113,21.3,0.113
112540,17.9,17.9,0,17.9,0,17.9,0
112541,17.9,17.9,0,17.9,0,17.9,0
112542,39.9,39.9,0,39.9,0,39.9,0
112544,69.9,69.9,0,69.9,0,69.9,0
112545,69.9,69.9,0,69.9,0,69.9,0
112570,12,12,0,12,0,12,0
112573,10.8,10.8,0,10.8,0,10.8,0
112575,170,170,0,170,0,170,0
112577,180,180,0,180,0,180,0
112579,12.5,12.5,0,12.5,0,12.5,0
112580,20,20,0,20,0,20,0
112582,26.2,26.2,0,26.2,0,26.2,0
112586,22.3,22.3,0,22.3,0,22.3,0
112590,20.3,20.3,0,20.3,0,20.3,0
112659,65,65,0,65,0,65,0
112660,65,65,0,65,0,65,0
112661,65,65,0,65,0,65,0
112707,,,,,,,
112730,,,,,,,
112793,8.2,8.2,0,8.2,0,8.2,0
112808,22.9,22.9,0,22.9,0,22.9,0
112809,22.9,22.9,0,22.9,0,22.9,0
112810,22.9,22.9,0,22.9,0,22.9,0
112811,22.9,22.9,0,22.9,0,22.9,0
112813,31.2,31.2,0,31.2,0,31.2,0
112814,31.2,31.2,0,31.2,0,31.2,0
112815,31.2,31.2,0,31.2,0,31.2,0
112871,,,,,,,
112923,5,5,0,5,0,5,0
112938,13.7,13.7,0,13.7,0,13.7,0
112941,32.3,32.3,0,32.3,0,32.3,0
112953,22.5,22.5,0,22.5,0,22.5,0
112973,27.2,27.2,0,27.2,0,27.2,0
112975,27.2,27.2,0,27.2,0,27.2,0
113041,63.4,63.4,0,51.7,0.226,51.7,0.226
113070,100,100,0,100,0,100,0
113071,100,100,0,100,0,100,0
113072,100,100,0,100,0,100,0
113074,28,28,0,28,0,28,0
113076,25.5,25.5,0,25.5,0,25.5,0
113077,,,,,,,
113102,35.6,35.6,0,35.6,0,35.6,0
113103,28.5,28.5,0,28.5,0,28.5,0
113104,18.5,18.5,0,18.5,0,18.5,0
113105,18.5,18.5,0,18.5,0,18.5,0
113107,21.7,21.7,0,21.7,0,21.7,0
113115,15.4,15.4,0,15.4,0,15.4,0
113153,,,,,,,
113220,13.5,13.5,0,13.5,0,13.5,0
113221,13.5,13.5,0,13.5,0,13.5,0
113222,13.5,13.5,0,13.5,0,13.5,0
113223,13.5,13.5,0,13.5,0,13.5,0
113224,13.5,13.5,0,13.5,0,13.5,0
113225,18,18,0,18,0,18,0
113306,43.3,43.3,0,43.3,0,43.3,0
113308,43.3,43.3,0,43.3,0,43.3,0
113311,23.5,23.5,0,23.5,0,23.5,0
113316,25,25,0,25,0,25,0
113318,25,25,0,25,0,25,0
113320,,,,,,,
113340,15,15,0,15,0,15,0
113520,41.5,41.5,0,41.5,0,41.5,0
113521,41.5,41.5,0,41.5,0,41.5,0
113522,41.5,41.5,0,41.5,0,41.5,0
113523,41.5,41.5,0,41.5,0,41.5,0
113524,41.5,41.5,0,41.5,0,41.5,0
113529,51,51,0,51,0,51,0
113530,51,51,0,51,0,51,0
113531,34,34,0,34,0,34,0
113532,34,34,0,34,0,34,0
113533,34,34,0,34,0,34,0
113534,34,34,0,34,0,34,0
113535,34,34,0,34,0,34,0
113537,51,51,0,51,0,51,0
113538,51,51,0,51,0,51,0
113540,,,,,,,
113543,4.9,4.9,0,4.9,0,4.9,0
113544,64.5,64.5,0,64.5,0,64.5,0
113545,37.2,37.2,0,37.2,0,37.2,0
113546,65,65,0,65,0,55.4,0.173
113548,65,65,0,65,0,55.4,0.173
113549,16.5,16.5,0,16.5,0,16.5,0
113550,16.5,16.5,0,16.5,0,16.5,0
113621,5,5,0,5,0,5,0
113625,19,19,0,19,0,19,0
113626,32,32,0,32,0,32,0
113632,91.6,91.6,0,91.6,0,91.6,0
113633,64.1,64.1,0,64.1,0,91.6,-0.3
113636,91.6,91.6,0,91.6,0,91.6,0
113638,64.1,64.1,0,64.1,0,91.6,-0.3
113639,12.8,12.8,0,12.8,0,12.8,0
113640,12.8,12.8,0,12.8,0,12.8,0
113680,18.7,18.7,0,18.7,0,18.7,0
113683,18.7,18.7,0,18.7,0,18.7,0
113700,28,28,0,28,0,28,0
113813,31.7,31.7,0,31.7,0,31.7,0
113814,31.7,31.7,0,31.7,0,31.7,0
113815,15.6,15.6,0,15.6,0,15.6,0
113888,40.8,40.8,0,40.8,0,40.8,0
114020,25.2,25.2,0,25.2,0,25.2,0
114021,14.4,14.4,0,14.4,0,14.4,0
114050,12,12,0,12,0,12,0
114060,42.4,42.4,0,42.4,0,42.4,0
114061,42.4,42.4,0,42.4,0,42.4,0
114080,84.9,84.9,0,84.9,0,84.9,0
114085,,,,,,,
114089,,,,,,,
114090,6.5,6.5,0,6.5,0,6.5,0
114098,44.3,44.3,0,44.3,0,44.3,0
114134,34.9,34.9,0,34.9,0,34.9,0
114135,30.7,30.7,0,30.7,0,30.7,0
114136,43.1,43.1,0,43.1,0,43.1,0
114155,32.1,32.1,0,32.1,0,31,0.0355
114158,,,,,,,
114159,31.4,31.4,0,31.4,0,29.4,0.068
114201,174,174,0,174,0,174,0
114205,174,174,0,174,0,174,0
114206,42.3,42.3,0,42.3,0,42.3,0
114208,161,161,0,161,0,161,0
114214,13,13,0,13,0,13,0
114218,32,29.9,0.0702,29.9,0.0702,29.9,0.0702
114219,32,29.9,0.0702,29.9,0.0702,29.9,0.0702
114220,12.5,12.5,0,12.5,0,12.5,0
114223,37.7,37.7,0,37.7,0,37.7,0
114224,55.2,55.2,0,55.2,0,55.2,0
114226,37.7,37.7,0,37.7,0,37.7,0
114227,67.3,67.3,0,67.3,0,67.3,0
114228,32,29.9,0.0702,29.9,0.0702,29.9,0.0702
114229,23,20.9,0.1,20.9,0.1,20.9,0.1
114231,23,20.9,0.1,20.9,0.1,20.9,0.1
114232,23,20.9,0.1,20.9,0.1,20.9,0.1
114233,24,22.7,0.0573,22.7,0.0573,22.7,0.0573
114234,,,,,,,
114235,25,25,0,25,0,25,0
114236,8.4,8.4,0,8.4,0,8.4,0
114241,5.2,5.2,0,5.2,0,5.2,0
114242,24.6,24.6,0,24.6,0,24.6,0
114246,12,12,0,12,0,12,0
114247,27.5,27.5,0,27.5,0,27.5,0
114251,29,29,0,29,0,29,0
114252,29,29,0,29,0,29,0
114271,23,17.9,0.285,17.9,0.285,17.9,0.285
114272,24,22.9,0.048,22.9,0.048,22.9,0.048
114273,24,22.9,0.048,22.9,0.048,22.9,0.048
114274,23,19.9,0.156,19.9,0.156,19.9,0.156
114275,23,19.9,0.156,19.9,0.156,19.9,0.156
114276,24,22.9,0.048,22.9,0.048,22.9,0.048
114277,,,,,,,
114278,23,16.5,0.394,16.5,0.394,16.5,0.394
114279,23,16.5,0.394,16.5,0.394,16.5,0.394
114280,10.9,10.9,0,10.9,0,10.9,0
114285,30,30,0,30,0,30,0
114286,30,30,0,30,0,30,0
114287,30,30,0,30,0,30,0
114288,30,30,0,30,0,30,0
114294,21,21,0,21,0,21,0
114295,48.9,48.9,0,48.9,0,48.9,0
114318,14.9,14.9,0,14.9,0,14.9,0
114319,14.9,14.9,0,14.9,0,14.9,0
114320,14.9,14.9,0,14.9,0,14.9,0
114321,14.9,14.9,0,14.9,0,14.9,0
114350,87,87,0,87,0,87,0
114356,25,25,0,25,0,25,0
114378,35.9,35.9,0,35.9,0,35.9,0
114379,28.7,28.7,0,28.7,0,28.7,0
114390,35,35,0,35,0,35,0
114446,72.2,72.2,0,72.2,0,72.2,0
114447,72.2,72.2,0,72.2,0,72.2,0
114455,40.4,40.4,0,40.4,0,40.4,0
114471,11.5,11.5,0,11.5,0,11.5,0
114540,37,37,0,37,0,37,0
114656,23.7,23.7,0,21.3,0.113,21.3,0.113
114657,23.7,23.7,0,21.3,0.113,21.3,0.113
114670,7.6,7.6,0,7.6,0,7.6,0
114671,7.6,7.6,0,7.6,0,7.6,0
114777,7.1,7.1,0,7.1,0,7.1,0
114778,7.1,7.1,0,7.1,0,7.1,0
114779,7.1,7.1,0,7.1,0,7.1,0
114780,7.1,7.1,0,7.1,0,7.1,0
114797,10.3,10.3,0,10.3,0,10.3,0
114798,21.5,21.5,0,21.5,0,21.5,0
114799,21.5,21.5,0,21.5,0,21.5,0
114800,12.8,12.8,0,12.8,0,12.8,0
114801,12.8,12.8,0,12.8,0,12.8,0
114841,53.7,53.7,0,53.7,0,53.7,0
114842,5.4,5.4,0,5.4,0,5.4,0
114866,10.3,10.3,0,10.3,0,10.3,0
114894,16.5,16.5,0,16.5,0,16.5,0
114895,6.2,6.2,0,6.2,0,6.2,0
114898,27.2,27.2,0,27.2,0,27.2,0
114900,54.4,54.4,0,54.4,0,54.4,0
114910,30.7,30.7,0,30.7,0,30.7,0
114911,18,18,0,18,0,18,0
114912,,,,,,,
114913,6,6,0,6,0,6,0
114914,3,3,0,3,0,3,0
114985,48.9,48.9,0,48.9,0,48.9,0
114995,26.5,26.5,0,26.5,0,26.5,0
115001,14,14,0,14,0,14,0
115011,17,17,0,17,0,17,0
115017,17,17,0,17,0,17,0
115020,25.1,25.1,0,25.1,0,25.1,0
115060,12,12,0,12,0,12,0
115112,18.3,18.3,0,18.3,0,17,0.0765
115117,21.1,21.1,0,21.1,0,18.8,0.122
