id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio
8257,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0
8265,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
8354,23,23,0,23,0,23,0,23,0,23,0
8362,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0
8487,25.9,25.9,0,25.9,0,25.9,0,25.5,0.0157,24,0.0792
8777,77.5,77.5,0,77.5,0,77.5,0,77.5,0,77.5,0
9008,78,78,0,78,0,78,0,78,0,78,0
9032,43.5,43.5,0,43.5,0,,,,,43.5,0
9045,8.9,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0
9199,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0
10187,99,99,0,,,,,,,,
10219,90.5,90.5,0,90.5,0,90.5,0,90.5,0,90.5,0
10243,128,128,0,128,0,128,0,128,0,128,0
10359,52,52,0,52,0,52,0,52,0,52,0
10588,10,10,0,10,0,10,0,10,0,,
10669,4,4,0,4,0,4,0,4,0,5.2,-0.231
10971,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
10972,24,24,0,24,0,23.5,0.0213,23.5,0.0213,23.5,0.0213
10973,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
11096,35,35,0,35,0,35,0,35,0,35,0
11339,31,31,0,31,0,31,0,31,0,31,0
11347,31,31,0,31,0,31,0,31,0,31,0
11363,31,31,0,31,0,31,0,31,0,31,0
11501,399,399,0,399,0,399,0,399,0,399,0
11571,22.9,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0
11649,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21,0.0238
11671,8,8,0,8,0,8,0,8,0,8,0
11672,8,8,0,8,0,8,0,8,0,8,0
11683,8,8,0,8,0,8,0,8,0,8,0
11738,14.9,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0
11762,15.5,15.5,0,15.5,0,15.5,0,15.5,0,14.9,0.0403
11784,18.5,18.5,0,18.5,0,18.5,0,18.5,0,17,0.0882
11785,18.5,18.5,0,18.5,0,18.5,0,18.5,0,17,0.0882
12105,14.2,14.2,0,14.2,0,14.2,0,14.2,0,,
12173,7,7,0,7,0,7,0,7,0,7,0
12174,,,,,,,,,,,
12175,3.5,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0
12177,6,6,0,6,0,6,0,6,0,6,0
12180,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0
12183,80,80,0,80,0,80,0,80,0,80,0
12184,65,65,0,65,0,65,0,65,0,65,0
12185,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0
12187,8.3,8.3,0,8.3,0,8.3,0,8.3,0,8.3,0
12191,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0
12192,60,60,0,60,0,60,0,60,0,60,0
12193,42.3,42.3,0,42.3,0,42.3,0,42.3,0,42.3,0
12194,53,53,0,53,0,53,0,53,0,53,0
12197,95,95,0,95,0,95,0,95,0,95,0
12204,13.6,13.6,0,13.6,0,13.6,0,13.6,0,13.6,0
12331,49,49,0,49,0,49,0,49,0,49,0
12332,49,49,0,49,0,49,0,49,0,49,0
12336,259,259,0,259,0,259,0,259,0,245,0.0571
12338,49,49,0,49,0,49,0,49,0,,
12429,8.4,8.4,0,8.4,0,8.4,0,8.4,0,8.4,0
12430,8.4,8.4,0,8.4,0,8.4,0,8.4,0,8.4,0
12551,58,58,0,58,0,58,0,58,0,58,0
12562,32.5,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0
12795,15,15,0,15,0,15,0,15,0,15,0
13200,3,3,0,3,0,3,0,3,0,3,0
13226,6,6,0,6,0,6,0,6,0,6,0
13293,8.2,8.2,0,8.2,0,8.2,0,8.2,0,8.2,0
13515,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.8,-0.0625
13570,19,19,0,19,0,19,0,19,0,19,0
13573,19,19,0,19,0,19,0,19,0,19,0
13720,18,18,0,18,0,18,0,18,0,18,0
14011,,,,,,,,,,,
14013,78.5,78.5,0,78.5,0,78.5,0,78.5,0,68.9,0.139
14014,38.5,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0
14020,16,16,0,16,0,16,0,16,0,15.5,0.0323
14029,28,28,0,28,0,28,0,28,0,28,0
14030,13,13,0,13,0,13,0,13,0,12.5,0.04
14031,13,13,0,13,0,13,0,13,0,12.5,0.04
14032,13,13,0,13,0,13,0,13,0,13,0
14039,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
14041,18,18,0,18,0,18,0,18,0,18,0
14042,18,18,0,18,0,18,0,18,0,18,0
14043,20,20,0,20,0,20,0,20,0,20,0
14045,18,18,0,18,0,18,0,18,0,18,0
14049,39.5,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0
14055,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0
14056,19.5,19.5,0,19.5,0,19.5,0,19.5,0,18,0.0833
14057,19.5,19.5,0,19.5,0,19.5,0,19.5,0,18,0.0833
14063,36,36,0,36,0,36,0,36,0,32.5,0.108
14064,30,30,0,30,0,30,0,30,0,30,0
14069,,,,,,,,,,,
14070,,,,,,,,,,,
14072,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
14073,18.8,18.8,0,18.8,0,18.8,0,18.8,0,18.8,0
14077,15,15,0,15,0,15,0,15,0,15,0
14078,31,31,0,31,0,31,0,31,0,31,0
14081,41,41,0,41,0,41,0,41,0,41,0
14084,169,169,0,169,0,169,0,169,0,169,0
14088,,,,,,,,,,,
14091,15,15,0,15,0,15,0,15,0,15,0
14099,53,53,0,53,0,53,0,53,0,49,0.0816
14100,15,15,0,15,0,15,0,15,0,15,0
14107,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
14108,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0
14113,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
14118,8,8,0,8,0,8,0,8,0,8,0
14125,2.5,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0
14128,27.5,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
14129,11,11,0,11,0,11,0,11,0,11,0
14130,21,21,0,21,0,21,0,21,0,21,0
14131,42,42,0,42,0,42,0,42,0,42,0
14140,24,24,0,24,0,,,,,,
14159,64.5,64.5,0,64.5,0,64.5,0,64.5,0,64.5,0
14160,64.5,64.5,0,64.5,0,64.5,0,64.5,0,64.5,0
14162,105,105,0,105,0,105,0,105,0,95.5,0.0995
14170,6.9,6.9,0,6.9,0,8.3,-0.169,8.3,-0.169,8.3,-0.169
14171,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0
14188,58,58,0,58,0,58,0,58,0,58,0
14189,15,15,0,15,0,15,0,15,0,15,0
14190,15,15,0,15,0,15,0,15,0,15,0
14196,5,5,0,5,0,5,0,5,0,5,0
14204,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0
14209,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
14210,18.8,18.8,0,18.8,0,18.8,0,18.8,0,18.8,0
14211,49.9,49.9,0,49.9,0,49.9,0,49.9,0,41,0.217
14223,11,11,0,10.5,0.0476,10.5,0.0476,10.5,0.0476,10.5,0.0476
14225,159,159,0,159,0,159,0,159,0,159,0
14237,84,84,0,84,0,84,0,84,0,84,0
14239,33,33,0,33,0,33,0,33,0,33,0
14242,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
14243,11.5,11.5,0,11.5,0,11.5,0,,,,
14248,28.8,28.8,0,28.8,0,28.8,0,28.8,0,28.8,0
14258,19,19,0,19,0,19,0,19,0,16.9,0.124
14264,,,,,,,,,,,
14275,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0
14276,,,,,,,,,,,
14283,45,45,0,45,0,45,0,45,0,45,0
14284,34,34,0,34,0,34,0,34,0,31,0.0968
14285,34,34,0,34,0,34,0,34,0,31,0.0968
14286,,,,,,,,,,,
14287,30,30,0,30,0,30,0,30,0,25.5,0.176
14292,13,13,0,13,0,13,0,13,0,13,0
14295,69,69,0,69,0,69,0,69,0,69,0
14296,105,105,0,105,0,105,0,105,0,105,0
14299,40,40,0,40,0,40,0,40,0,40,0
14300,52,52,0,52,0,52,0,52,0,37.9,0.372
14301,,,,,,,,,,,
14302,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
14304,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
14305,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
14315,,,,,,,,,,,
14322,46.5,46.5,0,46.5,0,46.5,0,46.5,0,46.5,0
14328,22,22,0,22,0,22,0,22,0,22,0
14330,36,36,0,36,0,36,0,36,0,32.5,0.108
14350,14.3,14.3,0,14.3,0,14.3,0,14.3,0,14.3,0
14355,78,78,0,78,0,78,0,78,0,78,0
14357,8,8,0,8,0,8,0,8,0,8,0
14358,5,5,0,5,0,5,0,5,0,5,0
14359,7,7,0,7,0,7,0,7,0,7,0
14361,7,7,0,7,0,7,0,7,0,7,0
14364,75,75,0,75,0,75,0,75,0,75,0
14365,7,7,0,7,0,7,0,7,0,7,0
14381,22,22,0,22,0,22,0,22,0,22,0
14382,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
14384,120,120,0,120,0,120,0,120,0,,
14387,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
14388,12.5,12.5,0,12.5,0,12.5,0,12.5,0,,
14390,72,72,0,72,0,72,0,72,0,72,0
14395,165,165,0,165,0,165,0,165,0,165,0
14398,62.5,62.5,0,62.5,0,62.5,0,62.5,0,62.5,0
14402,3.9,3.9,0,3.9,0,3.9,0,3.9,0,3.5,0.114
14423,37.5,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0
14424,115,115,0,115,0,115,0,115,0,115,0
14429,3,3,0,3,0,3,0,3,0,3,0
14430,,,,,,,,,,,
14432,,,,,,,,,,,
14437,9.8,9.8,0,9.8,0,9.8,0,9.8,0,9.8,0
14438,28.5,28.5,0,28.5,0,28.5,0,28.5,0,,
14439,28.5,28.5,0,28.5,0,28.5,0,28.5,0,,
14440,23,23,0,23,0,23,0,23,0,23,0
14441,36.5,36.5,0,36.5,0,36.5,0,36.5,0,36.5,0
14446,,,,,,,,,,,
14449,,,,,,,,,,,
14450,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
14460,25,25,0,25,0,25,0,25,0,25,0
14463,25,25,0,25,0,25,0,25,0,25,0
14465,,,,,,,,,,,
14476,53,53,0,53,0,53,0,53,0,53,0
14477,15,15,0,15,0,15,0,15,0,15,0
14478,15,15,0,15,0,15,0,15,0,15,0
14483,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0
14490,10,10,0,10,0,,,,,10,0
14491,10,10,0,10,0,10,0,10,0,10,0
14494,,,,,,,,,,,
14499,,,,,,,,,,,
14503,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
14504,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
14512,20,20,0,20,0,20,0,20,0,20,0
14524,,,,,,,,,,,
14530,20,20,0,20,0,20,0,20,0,20,0
14532,20,20,0,20,0,20,0,20,0,20,0
14534,645,645,0,645,0,645,0,,,,
14535,6,6,0,6,0,6,0,6,0,5,0.2
14536,4,4,0,,,4,0,4,0,,
14550,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0
14554,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0
14555,87.5,87.5,0,87.5,0,87.5,0,87.5,0,87.5,0
14570,41.5,41.5,0,41.5,0,41.5,0,41.5,0,34,0.221
14572,14.8,14.8,0,14.8,0,14.8,0,14.8,0,,
14573,14.8,14.8,0,14.8,0,14.8,0,14.8,0,,
14574,14.8,14.8,0,14.8,0,14.8,0,14.8,0,,
14589,27.5,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
14600,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
14604,16.3,16.3,0,16.3,0,16.3,0,16.3,0,16.3,0
14629,,,,,,,,,,,
14631,15,15,0,15,0,15,0,15,0,15,0
14639,16.3,16.3,0,16.3,0,16.3,0,16.3,0,16.3,0
14640,,,,,,,,,,,
14645,51,51,0,51,0,51,0,51,0,51,0
14647,51,51,0,51,0,51,0,51,0,51,0
14649,23.5,23.5,0,23.5,0,,,,,23.5,0
14655,,,,,,,,,,,
14657,62,62,0,62,0,62,0,62,0,,
14660,14.5,14.5,0,14.5,0,14.5,0,14.5,0,14.5,0
14666,11,11,0,11,0,11,0,11,0,11,0
14667,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0
14668,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
14676,6.5,6.5,0,6.5,0,,,,,6.5,0
14679,13,13,0,13,0,13,0,13,0,13,0
14680,16.3,16.3,0,16.3,0,16.3,0,16.3,0,16.3,0
14697,15.9,15.9,0,15.9,0,15.9,0,15.9,0,14.5,0.0966
14698,,,,,,,,,,,
14703,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0
14704,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
14720,25,25,0,25,0,25,0,25,0,25,0
14730,,,,,,,,,,,
14731,10.3,10.3,0,10.3,0,10.3,0,10.3,0,8,0.288
14747,,,,,,,,,,,
14751,42.5,42.5,0,42.5,0,42.5,0,42.5,0,42.5,0
14752,62.5,62.5,0,62.5,0,62.5,0,62.5,0,62.5,0
14755,,,,,,,,,,,
14756,,,,,,,,,,,
14766,22.9,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0
14767,13.9,13.9,0,13.9,0,13.9,0,13.9,0,13.9,0
14770,8,8,0,8,0,8,0,8,0,8,0
14774,57.5,57.5,0,57.5,0,57.5,0,57.5,0,57.5,0
14775,9,9,0,9,0,9,0,9,0,7.9,0.139
14776,9,9,0,9,0,9,0,9,0,7.9,0.139
14780,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0
14782,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0
14788,54.8,54.8,0,54.8,0,54.8,0,54.8,0,54.8,0
14791,24.5,24.5,0,24.5,0,24.5,0,24.5,0,18.6,0.317
14971,57,57,0,57,0,57,0,57,0,54,0.0556
15015,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0
15024,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
15051,12.2,12.2,0,12.2,0,12.2,0,11,0.109,11,0.109
15054,70,70,0,70,0,70,0,70,0,70,0
15056,12,12,0,12,0,12,0,12,0,12,0
15058,5.2,5.2,0,5.2,0,5.2,0,5.2,0,5.2,0
15059,8.7,8.7,0,8.7,0,8.7,0,8.7,0,8.7,0
15060,50.5,50.5,0,50.5,0,50.5,0,50.5,0,50.5,0
15067,13,13,0,13,0,13,0,13,0,11,0.182
15075,13,13,0,13,0,13,0,13,0,11,0.182
15077,29.5,29.5,0,29.5,0,29.5,0,28.5,0.0351,28.5,0.0351
15078,55,55,0,55,0,55,0,55,0,,
15083,13,13,0,13,0,13,0,13,0,11,0.182
15087,15,15,0,15,0,15,0,15,0,15,0
15089,7,7,0,7,0,7,0,7,0,7,0
15090,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0
15091,15,15,0,15,0,15,0,15,0,15,0
15099,15,15,0,15,0,15,0,15,0,15,0
15106,,,,,,,,,,,
15250,17.5,17.5,0,17.5,0,17.5,0,17.5,0,15.9,0.101
15251,,,,,,,,,,,
15252,16.5,16.5,0,16.5,0,16.5,0,16.5,0,13.2,0.25
15255,17.5,17.5,0,17.5,0,17.5,0,17.5,0,15.9,0.101
15334,28,28,0,28,0,28,0,28,0,28,0
15385,16.7,16.7,0,16.7,0,16.7,0,16.7,0,16.7,0
15550,81,81,0,81,0,81,0,,,77.9,0.0398
15553,56.5,56.5,0,56.5,0,56.5,0,56.5,0,56.5,0
15559,65,65,0,65,0,65,0,65,0,62.5,0.04
15628,16.7,16.7,0,16.7,0,16.7,0,16.7,0,16.7,0
15782,20.5,20.5,0,20.5,0,20.5,0,20.5,0,20.5,0
15788,23,23,0,23,0,23,0,23,0,23,0
15789,20.5,20.5,0,20.5,0,20.5,0,20.5,0,20.5,0
15790,39.5,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0
15878,72.5,72.5,0,72.5,0,72.5,0,72.5,0,72.5,0
16006,14,14,0,14,0,14,0,14,0,14,0
16033,105,105,0,105,0,105,0,105,0,102,0.0294
16045,13,13,0,13,0,13,0,13,0,,
16046,13,13,0,13,0,13,0,13,0,13,0
16048,13,13,0,13,0,13,0,13,0,,
16049,13,13,0,13,0,13,0,13,0,,
16052,61.9,61.9,0,61.9,0,61.9,0,61.9,0,,
16053,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0
16064,6.9,6.9,0,6.9,0,9.5,-0.274,9.5,-0.274,7.9,-0.127
16065,6.9,6.9,0,6.9,0,9.5,-0.274,9.5,-0.274,7.9,-0.127
16078,12,12,0,12,0,12,0,12,0,12,0
16079,12,12,0,12,0,12,0,12,0,12,0
16080,30,30,0,30,0,30,0,30,0,27.5,0.0909
16081,12,12,0,12,0,12,0,12,0,12,0
16082,12,12,0,12,0,12,0,12,0,12,0
16085,8.5,8.5,0,8.5,0,8.5,0,8.5,0,7.5,0.133
16087,15.9,15.9,0,15.9,0,15.9,0,15.9,0,12.5,0.272
16088,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0
16098,56.3,56.3,0,56.3,0,56.3,0,56.3,0,53.7,0.0484
16099,57,57,0,57,0,57,0,57,0,57,0
16102,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
16366,54,54,0,54,0,54,0,,,48,0.125
16513,34.5,34.5,0,34.5,0,34.5,0,34.5,0,34.5,0
16526,7,7,0,7,0,7,0,7,0,7,0
16630,,,,,,,,,,,
16633,14.5,14.5,0,14.5,0,14.5,0,14.5,0,,
16634,224,224,0,224,0,224,0,224,0,162,0.378
16642,14.5,14.5,0,14.5,0,14.5,0,14.5,0,14.5,0
16643,14.5,14.5,0,14.5,0,14.5,0,14.5,0,14.5,0
16644,14.5,14.5,0,14.5,0,14.5,0,14.5,0,14.5,0
16676,32.9,32.9,0,32.9,0,37,-0.111,37,-0.111,37,-0.111
16677,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0
16678,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0
16684,180,180,0,180,0,180,0,180,0,180,0
16873,25,25,0,25,0,25,0,25,0,25,0
16875,25,25,0,25,0,25,0,25,0,25,0
16876,25,25,0,25,0,25,0,25,0,25,0
16877,25,25,0,25,0,25,0,25,0,25,0
17001,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0
